"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_6"	"Net_6"	"1"	"0.802312521042138"	"Non-non"
"AKR1B1"	"SORD"	"2"	"0.811205951990227"	"Sig-non"
"AKR1B1"	"KHK"	"3"	"0.856252905112083"	"Sig-non"
"AKR1B1"	"LHPP"	"4"	"0.891133403607208"	"Sig-non"
"AKR1B1"	"MTMR1"	"5"	"0.894594217442029"	"Sig-non"
"AKR1B1"	"MTMR2"	"6"	"0.901647408146607"	"Sig-non"
"AKR1B1"	"MTMR6"	"7"	"0.912830681764234"	"Sig-non"
"AKR1B1"	"GCK"	"8"	"0.914287531743648"	"Non-non"
"AKR1B1"	"HK1"	"9"	"0.916178480023002"	"Non-non"
"AKR1B1"	"HK2"	"10"	"0.926301808582592"	"Non-non"
"AKR1B1"	"HK3"	"11"	"0.930962244547523"	"Sig-non"
"AKR1B1"	"PFKFB1"	"12"	"0.931754975364359"	"Non-non"
"AKR1B1"	"PFKFB2"	"13"	"0.936478143078489"	"Sig-non"
"AKR1B1"	"PFKFB3"	"14"	"0.940332538034435"	"Sig-non"
"AKR1B1"	"PFKFB4"	"15"	"0.94105090757644"	"Non-non"
"AKR1B1"	"MPI"	"16"	"0.945374818033123"	"Sig-non"
"AKR1B1"	"PMM1"	"17"	"0.945755919342677"	"Sig-non"
"AKR1B1"	"PMM2"	"18"	"0.94709610907553"	"Sig-non"
"AKR1B1"	"UGCGL2"	"19"	"0.955511022983116"	"Sig-non"
"AKR1B1"	"UGCGL1"	"20"	"0.955973355054383"	"Sig-non"
"AKR1B1"	"FPGT"	"21"	"0.956369346360389"	"Sig-non"
"AKR1B1"	"TSTA3"	"22"	"0.95843835831439"	"Sig-non"
"AKR1B1"	"GMDS"	"23"	"0.958719293007489"	"Sig-non"
"AKR1B1"	"GMPPB"	"24"	"0.959799157444472"	"Sig-non"
"AKR1B1"	"GMPPA"	"25"	"0.962942754208026"	"Sig-non"
"AKR1B1"	"PFKL"	"26"	"0.963455140080585"	"Sig-non"
"AKR1B1"	"PFKM"	"27"	"0.96381911543613"	"Non-non"
"AKR1B1"	"PFKP"	"28"	"0.968291278376668"	"Sig-non"
"AKR1B1"	"TPI1"	"29"	"0.97013687628381"	"Sig-non"
"AKR1B1"	"ALDOA"	"30"	"0.970678088358878"	"Sig-non"
"AKR1B1"	"ALDOB"	"31"	"0.970913782014804"	"Sig-non"
"AKR1B1"	"ALDOC"	"32"	"0.971922944737527"	"Sig-non"
"AKR1B1"	"FBP1"	"33"	"0.972563704850303"	"Sig-non"
"AKR1B1"	"FBP2"	"34"	"0.973794897334171"	"Non-non"
"AKR1B1"	"AKR1B10"	"35"	"0.974190263261205"	"Sig-non"
"SORD"	"KHK"	"36"	"0.974911157996448"	"Sig-sig"
"SORD"	"LHPP"	"37"	"0.975016042392637"	"Sig-sig"
"SORD"	"MTMR1"	"38"	"0.975201319192395"	"Sig-sig"
"SORD"	"MTMR2"	"39"	"0.977543260363225"	"Sig-sig"
"SORD"	"MTMR6"	"40"	"0.97782515771258"	"Sig-sig"
"SORD"	"GCK"	"41"	"0.977957590675919"	"Sig-non"
"SORD"	"HK1"	"42"	"0.97858159346323"	"Sig-non"
"SORD"	"HK2"	"43"	"0.980064002804265"	"Sig-non"
"SORD"	"HK3"	"44"	"0.981388121377544"	"Sig-sig"
"SORD"	"PFKFB1"	"45"	"0.981729334110407"	"Sig-non"
"SORD"	"PFKFB2"	"46"	"0.982006109474465"	"Sig-sig"
"SORD"	"PFKFB3"	"47"	"0.982619900488721"	"Sig-sig"
"SORD"	"PFKFB4"	"48"	"0.982790479193352"	"Sig-non"
"SORD"	"MPI"	"49"	"0.983093318734514"	"Sig-sig"
"SORD"	"PMM1"	"50"	"0.984023284350874"	"Sig-sig"
"SORD"	"PMM2"	"51"	"0.984028183123599"	"Sig-sig"
"SORD"	"UGCGL2"	"52"	"0.98466581207023"	"Sig-sig"
"SORD"	"UGCGL1"	"53"	"0.984724035005097"	"Sig-sig"
"SORD"	"FPGT"	"54"	"0.984870073886935"	"Sig-sig"
"SORD"	"TSTA3"	"55"	"0.985678190090241"	"Sig-sig"
"SORD"	"GMDS"	"56"	"0.985750718290809"	"Sig-sig"
"SORD"	"GMPPB"	"57"	"0.9859647038264"	"Sig-sig"
"SORD"	"GMPPA"	"58"	"0.986111086060724"	"Sig-sig"
"SORD"	"PFKL"	"59"	"0.986482565105699"	"Sig-sig"
"SORD"	"PFKM"	"60"	"0.987454858885843"	"Sig-non"
"SORD"	"PFKP"	"61"	"0.987654449384564"	"Sig-sig"
"SORD"	"TPI1"	"62"	"0.98780496809526"	"Sig-sig"
"SORD"	"ALDOA"	"63"	"0.987916051906788"	"Sig-sig"
"SORD"	"ALDOB"	"64"	"0.988194073925732"	"Sig-sig"
"SORD"	"ALDOC"	"65"	"0.988657243911531"	"Sig-sig"
"SORD"	"FBP1"	"66"	"0.988812259436005"	"Sig-sig"
"SORD"	"FBP2"	"67"	"0.98884655432747"	"Sig-non"
"SORD"	"AKR1B10"	"68"	"0.988962054942438"	"Sig-sig"
"KHK"	"LHPP"	"69"	"0.989029046825813"	"Sig-sig"
"KHK"	"MTMR1"	"70"	"0.989374247450574"	"Sig-sig"
"KHK"	"MTMR2"	"71"	"0.990809436956754"	"Sig-sig"
"KHK"	"MTMR6"	"72"	"0.990855452638388"	"Sig-sig"
"KHK"	"GCK"	"73"	"0.99090261280378"	"Sig-non"
"KHK"	"HK1"	"74"	"0.990990129386238"	"Sig-non"
"KHK"	"HK2"	"75"	"0.991506199555844"	"Sig-non"
"KHK"	"HK3"	"76"	"0.991575867321785"	"Sig-sig"
"KHK"	"PFKFB1"	"77"	"0.991584743725865"	"Sig-non"
"KHK"	"PFKFB2"	"78"	"0.991651499065207"	"Sig-sig"
"KHK"	"PFKFB3"	"79"	"0.991853364356103"	"Sig-sig"
"KHK"	"PFKFB4"	"80"	"0.991972259182714"	"Sig-non"
"KHK"	"MPI"	"81"	"0.992070487344338"	"Sig-sig"
"KHK"	"PMM1"	"82"	"0.992596386569242"	"Sig-sig"
"KHK"	"PMM2"	"83"	"0.992649421293462"	"Sig-sig"
"KHK"	"UGCGL2"	"84"	"0.992754221302722"	"Sig-sig"
"KHK"	"UGCGL1"	"85"	"0.992759288585406"	"Sig-sig"
"KHK"	"FPGT"	"86"	"0.992760923394062"	"Sig-sig"
"KHK"	"TSTA3"	"87"	"0.993602723735243"	"Sig-sig"
"KHK"	"GMDS"	"88"	"0.993979648735093"	"Sig-sig"
"KHK"	"GMPPB"	"89"	"0.993981896630854"	"Sig-sig"
"KHK"	"GMPPA"	"90"	"0.994250162966337"	"Sig-sig"
"KHK"	"PFKL"	"91"	"0.994339849267509"	"Sig-sig"
"KHK"	"PFKM"	"92"	"0.994353688894057"	"Sig-non"
"KHK"	"PFKP"	"93"	"0.994357956819944"	"Sig-sig"
"KHK"	"TPI1"	"94"	"0.994396451070883"	"Sig-sig"
"KHK"	"ALDOA"	"95"	"0.994483554428307"	"Sig-sig"
"KHK"	"ALDOB"	"96"	"0.994492044592474"	"Sig-sig"
"KHK"	"ALDOC"	"97"	"0.994800679159871"	"Sig-sig"
"KHK"	"FBP1"	"98"	"0.994829034395822"	"Sig-sig"
"KHK"	"FBP2"	"99"	"0.994905490006661"	"Sig-non"
