"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_286"	"Net_286"	"1"	"0.44792590775392"	"Non-non"
"TYMS"	"SHMT2"	"2"	"0.451018528076223"	"Sig-non"
"TYMS"	"AMT"	"3"	"0.452828207855578"	"Sig-non"
"TYMS"	"MAT1A"	"4"	"0.45418815189641"	"Non-non"
"TYMS"	"MAT2B"	"5"	"0.456004694728502"	"Sig-non"
"TYMS"	"AHCYL2"	"6"	"0.457794485171572"	"Sig-non"
"TYMS"	"AHCY"	"7"	"0.458931296436345"	"Sig-non"
"TYMS"	"MTHFS"	"8"	"0.458952711301617"	"Non-non"
"TYMS"	"FTCD"	"9"	"0.459779029874205"	"Non-non"
"TYMS"	"MTHFD2"	"10"	"0.460454792464926"	"Sig-non"
"TYMS"	"DNMT3B"	"11"	"0.460745002802167"	"Sig-non"
"TYMS"	"DNMT3A"	"12"	"0.463562589208363"	"Sig-non"
"TYMS"	"DHFR"	"13"	"0.467188596946829"	"Sig-non"
"TYMS"	"ATIC"	"14"	"0.467803720046577"	"Sig-non"
"TYMS"	"GART"	"15"	"0.471461926233628"	"Sig-non"
"TYMS"	"MTHFD1"	"16"	"0.472234848846907"	"Sig-non"
"TYMS"	"MTRR"	"17"	"0.47360626811519"	"Sig-non"
"TYMS"	"MTR"	"18"	"0.477466988218272"	"Non-non"
"TYMS"	"DNMT1"	"19"	"0.478620552622839"	"Sig-non"
"TYMS"	"BHMT"	"20"	"0.478856750476442"	"Non-non"
"TYMS"	"MTHFR"	"21"	"0.479898280937133"	"Non-non"
"TYMS"	"TCN2"	"22"	"0.480199770589412"	"Sig-non"
"TYMS"	"ALDH1L1"	"23"	"0.480998776979743"	"Sig-non"
"TYMS"	"SHMT1"	"24"	"0.483483897118577"	"Sig-non"
"TYMS"	"FOLH1"	"25"	"0.485977273056788"	"Non-non"
"SHMT2"	"AMT"	"26"	"0.492863544290901"	"Sig-sig"
"SHMT2"	"MAT1A"	"27"	"0.496046026241765"	"Sig-non"
"SHMT2"	"MAT2B"	"28"	"0.497951557240519"	"Sig-sig"
"SHMT2"	"AHCYL2"	"29"	"0.498090130514016"	"Sig-sig"
"SHMT2"	"AHCY"	"30"	"0.503189271408372"	"Sig-sig"
"SHMT2"	"MTHFS"	"31"	"0.505850848646289"	"Sig-non"
"SHMT2"	"FTCD"	"32"	"0.50634275360405"	"Sig-non"
"SHMT2"	"MTHFD2"	"33"	"0.508463491431988"	"Sig-sig"
"SHMT2"	"DNMT3B"	"34"	"0.510549698605553"	"Sig-sig"
"SHMT2"	"DNMT3A"	"35"	"0.512109312168603"	"Sig-sig"
"SHMT2"	"DHFR"	"36"	"0.513299358540755"	"Sig-sig"
"SHMT2"	"ATIC"	"37"	"0.513703740639687"	"Sig-sig"
