"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_56"	"Net_56"	"1"	"0.999830186148761"	"Non-non"
"HPSE2"	"HPSE"	"2"	"0.999959960673294"	"Sig-non"
"HPSE2"	"GNS"	"3"	"0.999969101499021"	"Non-non"
"HPSE2"	"IDS"	"4"	"0.999984371089444"	"Sig-non"
"HPSE2"	"GALNS"	"5"	"0.999988162792637"	"Non-non"
"HPSE2"	"IDUA"	"6"	"0.99999635104626"	"Non-non"
"HPSE2"	"ARSB"	"7"	"0.999997894716695"	"Non-non"
"HPSE2"	"GLB1"	"8"	"0.999997995282308"	"Non-non"
"HPSE2"	"LCT"	"9"	"0.999999482565495"	"Non-non"
"HPSE2"	"HYAL1"	"10"	"0.999999735005265"	"Sig-non"
"HPSE2"	"SPAM1"	"11"	"0.999999766352829"	"Non-non"
"HPSE2"	"HYAL2"	"12"	"0.99999988497459"	"Sig-non"
"HPSE2"	"HEXA"	"13"	"0.999999908274479"	"Non-non"
"HPSE2"	"HEXB"	"14"	"0.99999991230639"	"Sig-non"
"HPSE2"	"NAGLU"	"15"	"0.999999931011243"	"Non-non"
"HPSE2"	"GUSB"	"16"	"0.999999932196377"	"Sig-non"
"HPSE"	"GNS"	"17"	"0.999999979612857"	"Sig-non"
"HPSE"	"IDS"	"18"	"0.999999987270438"	"Sig-sig"
"HPSE"	"GALNS"	"19"	"0.999999992730431"	"Sig-non"
"HPSE"	"IDUA"	"20"	"0.99999999662962"	"Sig-non"
"HPSE"	"ARSB"	"21"	"0.999999997763083"	"Sig-non"
"HPSE"	"GLB1"	"22"	"0.999999998074819"	"Sig-non"
"HPSE"	"LCT"	"23"	"0.999999998647571"	"Sig-non"
"HPSE"	"HYAL1"	"24"	"0.999999999095687"	"Sig-sig"
"HPSE"	"SPAM1"	"25"	"0.999999999145653"	"Sig-non"
"HPSE"	"HYAL2"	"26"	"0.999999999164132"	"Sig-sig"
"HPSE"	"HEXA"	"27"	"0.999999999374594"	"Sig-non"
"HPSE"	"HEXB"	"28"	"0.999999999420515"	"Sig-sig"
"HPSE"	"NAGLU"	"29"	"0.999999999493986"	"Sig-non"
"HPSE"	"GUSB"	"30"	"0.99999999958647"	"Sig-sig"
"GNS"	"IDS"	"31"	"0.999999999614341"	"Sig-non"
"GNS"	"GALNS"	"32"	"0.999999999667169"	"Non-non"
"GNS"	"IDUA"	"33"	"0.999999999857141"	"Non-non"
"GNS"	"ARSB"	"34"	"0.999999999932942"	"Non-non"
"GNS"	"GLB1"	"35"	"0.999999999936347"	"Non-non"
"GNS"	"LCT"	"36"	"0.99999999997295"	"Non-non"
"GNS"	"HYAL1"	"37"	"0.999999999995504"	"Sig-non"
"GNS"	"SPAM1"	"38"	"0.999999999997031"	"Non-non"
"GNS"	"HYAL2"	"39"	"0.999999999997375"	"Sig-non"
"GNS"	"HEXA"	"40"	"0.999999999999081"	"Non-non"
"GNS"	"HEXB"	"41"	"0.999999999999443"	"Sig-non"
