"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_3"	"Net_3"	"1"	"0.677150830824409"	"Non-non"
"GPI"	"RBKS"	"2"	"0.690378422625267"	"Sig-non"
"GPI"	"DERA"	"3"	"0.724546637892449"	"Non-non"
"GPI"	"PRPS1L1"	"4"	"0.732322688759078"	"Non-non"
"GPI"	"PRPS1"	"5"	"0.757948804480081"	"Sig-non"
"GPI"	"PRPS2"	"6"	"0.775013551622855"	"Sig-non"
"GPI"	"TKT"	"7"	"0.78722047315603"	"Sig-non"
"GPI"	"TKTL1"	"8"	"0.802599114440197"	"Non-non"
"GPI"	"RPIA"	"9"	"0.802925116017723"	"Sig-non"
"GPI"	"ALDOA"	"10"	"0.803184070322972"	"Sig-non"
"GPI"	"ALDOB"	"11"	"0.822302005070986"	"Sig-non"
"GPI"	"ALDOC"	"12"	"0.828664864475701"	"Sig-non"
"GPI"	"PFKL"	"13"	"0.831377651455163"	"Sig-non"
"GPI"	"PFKM"	"14"	"0.835988297761155"	"Non-non"
"GPI"	"PFKP"	"15"	"0.842926015611518"	"Sig-non"
"GPI"	"FBP1"	"16"	"0.843634712320317"	"Sig-non"
"GPI"	"FBP2"	"17"	"0.850087146666152"	"Non-non"
"GPI"	"PGD"	"18"	"0.851169435728439"	"Sig-non"
"GPI"	"PGLS"	"19"	"0.851871809872841"	"Sig-non"
"GPI"	"H6PD"	"20"	"0.853827712591636"	"Sig-non"
"GPI"	"G6PD"	"21"	"0.857075453060472"	"Sig-non"
"GPI"	"TALDO1"	"22"	"0.859860690442455"	"Sig-non"
"GPI"	"PGM1"	"23"	"0.860554173360476"	"Sig-non"
"GPI"	"PGM3"	"24"	"0.861791757228243"	"Sig-non"
"RBKS"	"DERA"	"25"	"0.86233404137801"	"Sig-non"
"RBKS"	"PRPS1L1"	"26"	"0.869719329965909"	"Sig-non"
"RBKS"	"PRPS1"	"27"	"0.8724563544618"	"Sig-sig"
"RBKS"	"PRPS2"	"28"	"0.881393573937778"	"Sig-sig"
"RBKS"	"TKT"	"29"	"0.884738023109199"	"Sig-sig"
"RBKS"	"TKTL1"	"30"	"0.886455138905602"	"Sig-non"
"RBKS"	"RPIA"	"31"	"0.886933302072634"	"Sig-sig"
"RBKS"	"ALDOA"	"32"	"0.89696703471444"	"Sig-sig"
"RBKS"	"ALDOB"	"33"	"0.897354298973212"	"Sig-sig"
"RBKS"	"ALDOC"	"34"	"0.897723430303941"	"Sig-sig"
"RBKS"	"PFKL"	"35"	"0.90140313764361"	"Sig-sig"
"RBKS"	"PFKM"	"36"	"0.902002706725961"	"Sig-non"
"RBKS"	"PFKP"	"37"	"0.902749464931843"	"Sig-sig"
"RBKS"	"FBP1"	"38"	"0.902991241243655"	"Sig-sig"
"RBKS"	"FBP2"	"39"	"0.904971120457224"	"Sig-non"
"RBKS"	"PGD"	"40"	"0.909010557871539"	"Sig-sig"
"RBKS"	"PGLS"	"41"	"0.909532810471245"	"Sig-sig"
"RBKS"	"H6PD"	"42"	"0.910391628770404"	"Sig-sig"
"RBKS"	"G6PD"	"43"	"0.91088535735826"	"Sig-sig"
"RBKS"	"TALDO1"	"44"	"0.914085740571634"	"Sig-sig"
"RBKS"	"PGM1"	"45"	"0.914311981411534"	"Sig-sig"
"RBKS"	"PGM3"	"46"	"0.916495739659482"	"Sig-sig"
"DERA"	"PRPS1L1"	"47"	"0.917677504394913"	"Non-non"
"DERA"	"PRPS1"	"48"	"0.918960616165087"	"Sig-non"
"DERA"	"PRPS2"	"49"	"0.919282336953541"	"Sig-non"
"DERA"	"TKT"	"50"	"0.919771115522902"	"Sig-non"
"DERA"	"TKTL1"	"51"	"0.919999473589354"	"Non-non"
"DERA"	"RPIA"	"52"	"0.921115083089434"	"Sig-non"
"DERA"	"ALDOA"	"53"	"0.925527211941051"	"Sig-non"
"DERA"	"ALDOB"	"54"	"0.928607712242548"	"Sig-non"
"DERA"	"ALDOC"	"55"	"0.930551707549552"	"Sig-non"
"DERA"	"PFKL"	"56"	"0.932224536702271"	"Sig-non"
"DERA"	"PFKM"	"57"	"0.934414791787165"	"Non-non"
"DERA"	"PFKP"	"58"	"0.935391290305637"	"Sig-non"
"DERA"	"FBP1"	"59"	"0.936179704151322"	"Sig-non"
"DERA"	"FBP2"	"60"	"0.93790316093766"	"Non-non"
"DERA"	"PGD"	"61"	"0.938601030984594"	"Sig-non"
"DERA"	"PGLS"	"62"	"0.93926526025324"	"Sig-non"
"DERA"	"H6PD"	"63"	"0.940797663347856"	"Sig-non"
"DERA"	"G6PD"	"64"	"0.941485251851932"	"Sig-non"
"DERA"	"TALDO1"	"65"	"0.941648850538017"	"Sig-non"
"DERA"	"PGM1"	"66"	"0.942139024372888"	"Sig-non"
"DERA"	"PGM3"	"67"	"0.942355302429014"	"Sig-non"
"PRPS1L1"	"PRPS1"	"68"	"0.942831150230888"	"Sig-non"
"PRPS1L1"	"PRPS2"	"69"	"0.943678915185455"	"Sig-non"
"PRPS1L1"	"TKT"	"70"	"0.944893124238703"	"Sig-non"
"PRPS1L1"	"TKTL1"	"71"	"0.944996284917155"	"Non-non"
"PRPS1L1"	"RPIA"	"72"	"0.945353998317324"	"Sig-non"
"PRPS1L1"	"ALDOA"	"73"	"0.947307897877609"	"Sig-non"
"PRPS1L1"	"ALDOB"	"74"	"0.947450625438636"	"Sig-non"
"PRPS1L1"	"ALDOC"	"75"	"0.947781908596544"	"Sig-non"
"PRPS1L1"	"PFKL"	"76"	"0.949046637967539"	"Sig-non"
"PRPS1L1"	"PFKM"	"77"	"0.949387131537986"	"Non-non"
"PRPS1L1"	"PFKP"	"78"	"0.951071078607669"	"Sig-non"
"PRPS1L1"	"FBP1"	"79"	"0.951995001643689"	"Sig-non"
"PRPS1L1"	"FBP2"	"80"	"0.953159872889828"	"Non-non"
"PRPS1L1"	"PGD"	"81"	"0.954255529681517"	"Sig-non"
"PRPS1L1"	"PGLS"	"82"	"0.954478007195526"	"Sig-non"
