"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_85"	"Net_85"	"1"	"0.999999456058153"	"Non-non"
"SHMT1"	"SHMT2"	"2"	"0.999999783721619"	"Sig-non"
"SHMT1"	"ADH5"	"3"	"0.999999865275259"	"Sig-non"
"SHMT1"	"LPO"	"4"	"0.999999929118231"	"Non-non"
"SHMT1"	"PRDX6"	"5"	"0.999999938744644"	"Sig-non"
"SHMT1"	"CAT"	"6"	"0.99999995662771"	"Sig-non"
"SHMT1"	"MTHFR"	"7"	"0.999999972968778"	"Non-non"
"SHMT2"	"ADH5"	"8"	"0.999999999473822"	"Sig-sig"
"SHMT2"	"LPO"	"9"	"0.999999999999601"	"Sig-non"
"SHMT2"	"PRDX6"	"10"	"0.999999999999969"	"Sig-sig"
"SHMT2"	"CAT"	"11"	"0.999999999999976"	"Sig-sig"
"SHMT2"	"MTHFR"	"12"	"0.999999999999994"	"Sig-non"
"ADH5"	"LPO"	"13"	"0.999999999999996"	"Sig-non"
"ADH5"	"PRDX6"	"14"	"1"	"Sig-sig"
"ADH5"	"CAT"	"15"	"1"	"Sig-sig"
"ADH5"	"MTHFR"	"16"	"1"	"Sig-non"
"LPO"	"PRDX6"	"17"	"1"	"Sig-non"
"LPO"	"CAT"	"18"	"1"	"Sig-non"
"LPO"	"MTHFR"	"19"	"1"	"Non-non"
"PRDX6"	"CAT"	"20"	"1"	"Sig-sig"
"PRDX6"	"MTHFR"	"21"	"1"	"Sig-non"
"CAT"	"MTHFR"	"22"	"Net_85"	"Sig-non"
