Annotation Cluster 1	Enrichment Score: 15.252340751717663											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Apoptosis	24	38.0952381	5.08E-21	"BID, STEAP3, ZMAT3, CYCS, TP53, CHEK2, PMAIP1, PTEN, TP73, EI24, CASP3, TNFRSF10B, CDKN2A, CASP9, BBC3, BAX, GADD45G, CASP8, SIAH1, FAS, APAF1, PERP, GADD45B, IGFBP3"	63	536	20581	14.6275764	6.10E-19	6.10E-19	5.83E-18
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	16	25.3968254	1.15E-15	"BID, STEAP3, TP53, PMAIP1, ATM, TP73, TP53I3, TNFRSF10B, CASP9, BBC3, BAX, CASP8, APAF1, FAS, PERP, IGFBP3"	63	213	16792	20.02176019	9.00E-13	4.50E-13	1.71E-12
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	20	31.74603175	9.04E-14	"STEAP3, TP53, PMAIP1, PTEN, TP73, EI24, CASP3, TNFRSF10B, CDKN2A, CASP9, BBC3, BAX, GADD45G, CASP8, SIAH1, FAS, APAF1, GADD45B, IGFBP3, GADD45A"	63	567	16792	9.401752471	7.34E-11	2.45E-11	1.39E-10
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	16	25.3968254	1.86E-13	"BID, ZMAT3, TP53, PMAIP1, CDK4, ATM, TP73, CDKN2A, BAX, GADD45G, SIAH1, APAF1, FAS, GADD45B, IGFBP3, GADD45A"	63	300	16792	14.21544974	1.51E-10	3.77E-11	2.86E-10
Annotation Cluster 2	Enrichment Score: 14.398100811723996											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04110:Cell cycle	23	36.50793651	1.04E-23	"TP53, CHEK1, CDK6, SFN, ATR, CHEK2, CDK4, CDK2, ATM, CCNE2, CCNB1, CCNE1, CCNB3, CCND1, CDKN1A, CCNB2, CDKN2A, CCND3, CCND2, GADD45G, MDM2, GADD45B, GADD45A"	63	124	6910	20.34434204	1.10E-21	5.51E-22	1.17E-20
UP_KEYWORDS	Cyclin	12	19.04761905	1.56E-19	"CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CDKN2A, CCNB2, CCND3, CCND2, CCNG1, CDK4, CCNG2"	63	40	20581	98.0047619	1.87E-17	9.36E-18	1.79E-16
UP_KEYWORDS	Cell cycle	24	38.0952381	3.74E-19	"STEAP3, TP53, CHEK1, CDK6, CHEK2, CCNG1, CDK4, CCNG2, CDK2, ATM, TP73, CCNE2, CCNB1, CCNE1, PPM1D, CCNB3, CCND1, CDKN1A, CCNB2, CDKN2A, CCND3, CCND2, SIAH1, GADD45A"	63	650	20581	12.06212454	4.48E-17	1.49E-17	4.29E-16
INTERPRO	"IPR006671:Cyclin, N-terminal"	10	15.87301587	1.01E-15	"CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CCNG1, CCNG2"	61	34	18559	89.48408872	1.54E-13	1.54E-13	1.20E-12
SMART	SM00385:CYCLIN	10	15.87301587	2.85E-15	"CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CCNG1, CCNG2"	37	36	10057	75.503003	9.24E-14	9.24E-14	2.50E-12
INTERPRO	IPR013763:Cyclin-like	10	15.87301587	1.34E-14	"CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CCNG1, CCNG2"	61	44	18559	69.14679583	2.05E-12	1.03E-12	1.60E-11
INTERPRO	"IPR004367:Cyclin, C-terminal domain"	8	12.6984127	7.96E-14	"CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2"	61	18	18559	135.2204007	1.23E-11	4.09E-12	9.55E-11
SMART	SM01332:SM01332	8	12.6984127	1.25E-13	"CCNB1, CCNE2, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2"	37	18	10057	120.8048048	4.01E-12	2.01E-12	1.09E-10
UP_KEYWORDS	Cell division	14	22.22222222	1.12E-10	"CCNE2, CCNB1, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CDK6, CHEK2, CCNG1, CDK4, CCNG2, CDK2"	63	388	20581	11.78751432	1.35E-08	3.36E-09	1.29E-07
GOTERM_BP_DIRECT	GO:0051301~cell division	14	22.22222222	3.71E-10	"CCNE2, CCNB1, CCNE1, CCNB3, CCND1, CCNB2, CCND3, CCND2, CDK6, CHEK2, CCNG1, CDK4, CCNG2, CDK2"	63	350	16792	10.6615873	3.01E-07	3.35E-08	5.71E-07
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	14	22.22222222	4.33E-10	"TP53, SFN, CHEK2, PTEN, TP73, CCNB1, CCNE2, CCNE1, CCND1, CCNB3, CDKN2A, CCND3, CASP9, CCND2"	60	376	16881	10.47579787	7.02E-08	3.51E-08	5.24E-07
Annotation Cluster 3	Enrichment Score: 13.229027548144439											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GAD_DISEASE	esophageal adenocarcinoma	28	44.44444444	1.14E-27	"BID, CHEK1, CHEK2, PTEN, CCNE1, TP53I3, CASP3, CDKN2A, CASP9, CASP8, FAS, THBS1, TP53, IGF1, CDK6, ATR, CDK4, ATM, CCNB1, CDKN1A, CCND1, CCND3, BAX, TSC2, MDM2, APAF1, PERP, IGFBP3"	58	351	12971	17.84006287	1.31E-24	1.31E-24	1.83E-24
GAD_DISEASE	breast cancer   	25	39.68253968	3.35E-19	"BID, TP53, IGF1, CHEK1, CDK6, CHEK2, ATR, CDK4, PTEN, TP73, CDK2, ATM, CCNE1, CCND1, CDKN1A, TNFRSF10B, CDKN2A, CCND3, CCND2, CASP8, MDM2, FAS, MDM4, IGFBP3, GADD45A"	58	518	12971	10.79333644	3.86E-16	1.29E-16	5.39E-16
GAD_DISEASE	epithelial ovarian cancer 	18	28.57142857	3.81E-19	"TP53, IGF1, CHEK1, ATR, CHEK2, PTEN, ATM, CCNE1, TP53I3, CDKN1A, CCND1, CDKN2A, GADD45G, DDB2, MDM2, GADD45B, IGFBP3, GADD45A"	58	170	12971	23.67931034	4.39E-16	1.10E-16	6.13E-16
GAD_DISEASE	lung cancer 	24	38.0952381	5.45E-18	"TP53, IGF1, CHEK1, ATR, CHEK2, CDK4, PTEN, TP73, ATM, TP53I3, CASP3, CCND1, CDKN1A, CDKN2A, CCND3, CASP9, BAX, CASP8, SERPINE1, MDM2, FAS, APAF1, IGFBP3, GADD45A"	58	516	12971	10.40176423	6.27E-15	1.05E-15	8.76E-15
GAD_DISEASE	Breast Cancer	25	39.68253968	9.15E-18	"TP53, IGF1, CHEK1, CDK6, CHEK2, ATR, CDK4, PTEN, TP73, CDK2, ATM, CCNB1, CCNE1, CCND1, CDKN1A, CDKN2A, CCND3, CCND2, CASP8, SERPINE1, DDB2, MDM2, FAS, MDM4, IGFBP3"	58	598	12971	9.349411833	1.05E-14	1.51E-15	1.47E-14
GAD_DISEASE	Bladder Cancer	24	38.0952381	9.43E-18	"TP53, IGF1, CHEK1, CDK6, CHEK2, CDK4, PTEN, ATM, CCNE1, TP53I3, CASP3, CCND1, CDKN1A, CDKN2A, CCND3, CASP9, BAX, CASP8, TSC2, DDB2, MDM2, FAS, APAF1, IGFBP3"	58	529	12971	10.14614432	1.09E-14	1.36E-15	1.52E-14
GAD_DISEASE	Colorectal Cancer	22	34.92063492	2.92E-17	"BID, TP53, RPRM, IGF1, CHEK1, RRM2B, CHEK2, PTEN, ATM, TP73, CASP3, CDKN1A, CCND1, TNFRSF10B, CDKN2A, CASP9, CASP8, SERPINE1, MDM2, FAS, THBS1, IGFBP3"	58	426	12971	11.54937672	3.37E-14	3.74E-15	4.70E-14
GAD_DISEASE	Lung Cancer	24	38.0952381	1.15E-16	"TP53, IGF1, CHEK1, RRM2B, ATR, CHEK2, CDK4, PTEN, TP73, ATM, TP53I3, CASP3, CCND1, CDKN1A, CDKN2A, CCND3, CASP9, BAX, CASP8, DDB2, MDM2, FAS, APAF1, IGFBP3"	58	593	12971	9.051113566	1.28E-13	1.28E-14	1.78E-13
GAD_DISEASE	ovarian cancer  	15	23.80952381	1.25E-15	"CCNE1, CCND1, CDKN1A, CDKN2A, CCND3, CCND2, CASP8, SERPINE1, TP53, IGF1, CHEK2, CDK4, IGFBP3, ATM, CDK2"	58	145	12971	23.13495838	1.41E-12	1.28E-13	1.97E-12
GAD_DISEASE	"Chronic renal failure|Kidney Failure, Chronic"	24	38.0952381	1.05E-12	"BID, TP53, IGF1, CHEK1, CDK6, ATR, CHEK2, CDK4, CDK2, ATM, CASP3, CCND1, CDKN1A, CDKN2A, CCND3, CASP9, CCND2, BAX, GADD45G, SERPINE1, MDM2, FAS, THBS1, IGFBP3"	58	905	12971	5.930729663	1.21E-09	1.00E-10	1.68E-09
GAD_DISEASE	chronic obstructive pulmonary disease	18	28.57142857	1.16E-12	"TP53, IGF1, CHEK1, CDK4, PTEN, ATM, TP53I3, CCND1, CASP3, CDKN2A, CCND3, CASP9, BAX, CASP8, MDM2, APAF1, FAS, IGFBP3"	58	414	12971	9.723388306	1.33E-09	1.03E-10	1.86E-09
GAD_DISEASE_CLASS	RENAL	26	41.26984127	2.29E-10	"BID, CHEK1, CHEK2, SESN1, CCNE1, CASP3, CDKN2A, CASP9, SERPINE1, FAS, THBS1, TP53, IGF1, CDK6, ATR, CDK4, ATM, CDK2, CDKN1A, CCND1, CCND3, CCND2, BAX, GADD45G, MDM2, IGFBP3"	58	1417	12971	4.103448276	4.13E-09	2.06E-09	1.69E-07
