"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_103"	"Net_103"	"1"	"0.999999998413978"	"Non-non"
"EHHADH"	"HSD17B10"	"2"	"0.999999999028508"	"Sig-non"
"EHHADH"	"HADH"	"3"	"0.999999999710148"	"Non-non"
"EHHADH"	"HSD17B4"	"4"	"0.999999999748304"	"Sig-non"
"EHHADH"	"ECHS1"	"5"	"0.999999999999654"	"Sig-non"
"EHHADH"	"HADHA"	"6"	"0.999999999999881"	"Sig-non"
"EHHADH"	"AKR1A1"	"7"	"0.999999999999998"	"Sig-non"
"HSD17B10"	"HADH"	"8"	"1"	"Sig-non"
"HSD17B10"	"HSD17B4"	"9"	"1"	"Sig-sig"
"HSD17B10"	"ECHS1"	"10"	"1"	"Sig-sig"
"HSD17B10"	"HADHA"	"11"	"1"	"Sig-sig"
"HSD17B10"	"AKR1A1"	"12"	"1"	"Sig-sig"
"HADH"	"HSD17B4"	"13"	"1"	"Sig-non"
"HADH"	"ECHS1"	"14"	"1"	"Sig-non"
"HADH"	"HADHA"	"15"	"1"	"Sig-non"
"HADH"	"AKR1A1"	"16"	"1"	"Sig-non"
"HSD17B4"	"ECHS1"	"17"	"1"	"Sig-sig"
"HSD17B4"	"HADHA"	"18"	"1"	"Sig-sig"
"HSD17B4"	"AKR1A1"	"19"	"1"	"Sig-sig"
"ECHS1"	"HADHA"	"20"	"1"	"Sig-sig"
"ECHS1"	"AKR1A1"	"21"	"1"	"Sig-sig"
"HADHA"	"AKR1A1"	"22"	"Net_103"	"Sig-sig"
