"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_281"	"Net_281"	"1"	"0.725889197371343"	"Non-non"
"SOS2"	"PIK3CG"	"2"	"0.774065096830207"	"Sig-non"
"SOS2"	"RHOA"	"3"	"0.809842541068113"	"Sig-non"
"SOS2"	"ITPR1"	"4"	"0.841217599983431"	"Sig-non"
"SOS2"	"PRKCE"	"5"	"0.849022057461108"	"Non-non"
"SOS2"	"GAB1"	"6"	"0.868947718721927"	"Non-non"
"SOS2"	"BAX"	"7"	"0.869773971245985"	"Sig-non"
"SOS2"	"PDK2"	"8"	"0.87132315473602"	"Non-non"
"SOS2"	"BRAF"	"9"	"0.873625210273342"	"Non-non"
"SOS2"	"IGHM"	"10"	"0.889307534869394"	"Sig-non"
"SOS2"	"BCL2"	"11"	"0.901484866628297"	"Sig-non"
"SOS2"	"MAPK4"	"12"	"0.90303832325446"	"Non-non"
"SOS2"	"BCL2L11"	"13"	"0.907149491962422"	"Sig-non"
"SOS2"	"ZAP70"	"14"	"0.912430811138371"	"Sig-non"
"SOS2"	"STAT1"	"15"	"0.913339918547954"	"Sig-non"
"SOS2"	"STAT3"	"16"	"0.91744998383489"	"Sig-non"
"SOS2"	"DUSP6"	"17"	"0.919795380731101"	"Sig-non"
"SOS2"	"DUSP4"	"18"	"0.920734375281686"	"Sig-non"
"SOS2"	"MAP2K2"	"19"	"0.921374521288192"	"Sig-non"
"SOS2"	"MAP2K1"	"20"	"0.921605078679659"	"Non-non"
"SOS2"	"RAF1"	"21"	"0.923853375231035"	"Non-non"
"SOS2"	"CYCS"	"22"	"0.925522753722098"	"Sig-non"
"SOS2"	"HDAC5"	"23"	"0.92707608088314"	"Sig-non"
"SOS2"	"CD79A"	"24"	"0.927523831332236"	"Sig-non"
"SOS2"	"CDK7"	"25"	"0.927949653110573"	"Sig-non"
"SOS2"	"PRKCQ"	"26"	"0.928024237959534"	"Sig-non"
"SOS2"	"NFATC1"	"27"	"0.928868783575059"	"Sig-non"
"SOS2"	"PPP3R1"	"28"	"0.929617911786979"	"Sig-non"
"SOS2"	"PTPRC"	"29"	"0.93018613613018"	"Sig-non"
"SOS2"	"CCNA2"	"30"	"0.931977536668094"	"Sig-non"
"SOS2"	"CCNE1"	"31"	"0.932313668428398"	"Sig-non"
"SOS2"	"CCND3"	"32"	"0.933060092375408"	"Sig-non"
"SOS2"	"CCND2"	"33"	"0.933210729019986"	"Sig-non"
"SOS2"	"IKBKG"	"34"	"0.93448631108689"	"Non-non"
"SOS2"	"MAP3K7"	"35"	"0.935331740686971"	"Sig-non"
"SOS2"	"BCL10"	"36"	"0.936011430630322"	"Sig-non"
"SOS2"	"CSK"	"37"	"0.936038988307584"	"Non-non"
"SOS2"	"LIME1"	"38"	"0.936882979666655"	"Sig-non"
"SOS2"	"DAPP1"	"39"	"0.937299474349837"	"Non-non"
"SOS2"	"PLEKHA1"	"40"	"0.937319567667895"	"Sig-non"
"SOS2"	"GTF2I"	"41"	"0.938079840583999"	"Sig-non"
"SOS2"	"SH2B2"	"42"	"0.938607341969609"	"Non-non"
"SOS2"	"PPP3CB"	"43"	"0.940330507479608"	"Sig-non"
