"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_58"	"Net_58"	"1"	"0.963763485148848"	"Non-non"
"B4GALT4"	"B3GNT2"	"2"	"0.969673324503548"	"Sig-sig"
"B4GALT4"	"B3GNT1"	"3"	"0.970651225166298"	"Sig-sig"
"B4GALT4"	"CHST1"	"4"	"0.971932003300636"	"Sig-non"
"B4GALT4"	"B4GALT1"	"5"	"0.974825784523402"	"Sig-sig"
"B4GALT4"	"B4GALT3"	"6"	"0.97499958181765"	"Sig-sig"
"B4GALT4"	"B4GALT2"	"7"	"0.975227849169194"	"Sig-sig"
"B4GALT4"	"FUT8"	"8"	"0.984967353405145"	"Sig-sig"
"B4GALT4"	"CHST4"	"9"	"0.985153951234901"	"Sig-non"
"B4GALT4"	"CHST2"	"10"	"0.99321585162146"	"Sig-non"
"B4GALT4"	"ST3GAL1"	"11"	"0.993394998104585"	"Sig-sig"
"B4GALT4"	"ST3GAL2"	"12"	"0.993902018737565"	"Sig-non"
"B4GALT4"	"ST3GAL4"	"13"	"0.994732082587631"	"Sig-sig"
"B4GALT4"	"CHST6"	"14"	"0.995808195230183"	"Sig-sig"
"B3GNT2"	"B3GNT1"	"15"	"0.99612683476568"	"Sig-sig"
"B3GNT2"	"CHST1"	"16"	"0.996231575238676"	"Sig-non"
"B3GNT2"	"B4GALT1"	"17"	"0.997352732772848"	"Sig-sig"
"B3GNT2"	"B4GALT3"	"18"	"0.997565792602749"	"Sig-sig"
"B3GNT2"	"B4GALT2"	"19"	"0.997638593611417"	"Sig-sig"
"B3GNT2"	"FUT8"	"20"	"0.997722117066487"	"Sig-sig"
"B3GNT2"	"CHST4"	"21"	"0.99798279765446"	"Sig-non"
"B3GNT2"	"CHST2"	"22"	"0.998092775083916"	"Sig-non"
"B3GNT2"	"ST3GAL1"	"23"	"0.998252645058819"	"Sig-sig"
"B3GNT2"	"ST3GAL2"	"24"	"0.998352398139116"	"Sig-non"
"B3GNT2"	"ST3GAL4"	"25"	"0.998554392003845"	"Sig-sig"
"B3GNT2"	"CHST6"	"26"	"0.998872540944813"	"Sig-sig"
"B3GNT1"	"CHST1"	"27"	"0.998980858629459"	"Sig-non"
"B3GNT1"	"B4GALT1"	"28"	"0.999027514388301"	"Sig-sig"
"B3GNT1"	"B4GALT3"	"29"	"0.999084871965345"	"Sig-sig"
"B3GNT1"	"B4GALT2"	"30"	"0.999133981801961"	"Sig-sig"
"B3GNT1"	"FUT8"	"31"	"0.999155036913253"	"Sig-sig"
"B3GNT1"	"CHST4"	"32"	"0.999332484892399"	"Sig-non"
"B3GNT1"	"CHST2"	"33"	"0.999400425423828"	"Sig-non"
"B3GNT1"	"ST3GAL1"	"34"	"0.999405814977174"	"Sig-sig"
"B3GNT1"	"ST3GAL2"	"35"	"0.999532123754579"	"Sig-non"
"B3GNT1"	"ST3GAL4"	"36"	"0.999562820995771"	"Sig-sig"
"B3GNT1"	"CHST6"	"37"	"0.999654433000605"	"Sig-sig"
"CHST1"	"B4GALT1"	"38"	"0.999678419657756"	"Sig-non"
"CHST1"	"B4GALT3"	"39"	"0.999751821989831"	"Sig-non"
"CHST1"	"B4GALT2"	"40"	"0.999753244580139"	"Sig-non"
"CHST1"	"FUT8"	"41"	"0.999765995713245"	"Sig-non"
"CHST1"	"CHST4"	"42"	"0.999786118028415"	"Non-non"
"CHST1"	"CHST2"	"43"	"0.999799684453453"	"Non-non"
"CHST1"	"ST3GAL1"	"44"	"0.999846439768923"	"Sig-non"
"CHST1"	"ST3GAL2"	"45"	"0.999848361412369"	"Non-non"
"CHST1"	"ST3GAL4"	"46"	"0.999853746039882"	"Sig-non"
"CHST1"	"CHST6"	"47"	"0.999856591909153"	"Sig-non"
"B4GALT1"	"B4GALT3"	"48"	"0.999869863114362"	"Sig-sig"
"B4GALT1"	"B4GALT2"	"49"	"0.999885138681489"	"Sig-sig"
"B4GALT1"	"FUT8"	"50"	"0.999892334256532"	"Sig-sig"
"B4GALT1"	"CHST4"	"51"	"0.999893059471436"	"Sig-non"
