"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_295"	"Net_295"	"1"	"0.916774911584048"	"Non-non"
"F8A1"	"F8"	"2"	"0.937917058053742"	"Sig-non"
"F8A1"	"FGG"	"3"	"0.947275369431348"	"Non-non"
"F8A1"	"FGA"	"4"	"0.963592633022685"	"Sig-non"
"F8A1"	"FGB"	"5"	"0.967572313044522"	"Sig-non"
"F8A1"	"PLG"	"6"	"0.97628530165042"	"Non-non"
"F8A1"	"SERPINE1"	"7"	"0.9818639788063"	"Non-non"
"F8A1"	"SERPINB2"	"8"	"0.983758826670471"	"Non-non"
"F8A1"	"PLAT"	"9"	"0.98778550633036"	"Sig-non"
"F8A1"	"PLAU"	"10"	"0.990474154073754"	"Sig-non"
"F8A1"	"SERPINF2"	"11"	"0.990640478303997"	"Non-non"
"F8A1"	"F13B"	"12"	"0.992581521679261"	"Non-non"
"F8A1"	"F2"	"13"	"0.993241763504211"	"Non-non"
"F8A1"	"F7"	"14"	"0.993665244822358"	"Non-non"
"F8A1"	"F5"	"15"	"0.99507830919243"	"Sig-non"
"F8A1"	"VWF"	"16"	"0.996057191583677"	"Sig-non"
"F8A1"	"F10"	"17"	"0.996520280628069"	"Sig-non"
"F8A1"	"F9"	"18"	"0.996871940542789"	"Non-non"
"F8A1"	"F11"	"19"	"0.996895543097554"	"Sig-non"
"F8A1"	"F12"	"20"	"0.997361013777643"	"Sig-non"
"F8"	"FGG"	"21"	"0.997851825268512"	"Sig-non"
"F8"	"FGA"	"22"	"0.998036011623942"	"Sig-sig"
"F8"	"FGB"	"23"	"0.99824206762296"	"Sig-sig"
"F8"	"PLG"	"24"	"0.998582859211887"	"Sig-non"
"F8"	"SERPINE1"	"25"	"0.998789774786713"	"Sig-non"
"F8"	"SERPINB2"	"26"	"0.998791779167692"	"Sig-non"
"F8"	"PLAT"	"27"	"0.999033683552637"	"Sig-sig"
"F8"	"PLAU"	"28"	"0.999198388786109"	"Sig-sig"
"F8"	"SERPINF2"	"29"	"0.99929610560681"	"Sig-non"
"F8"	"F13B"	"30"	"0.999299007120155"	"Sig-non"
"F8"	"F2"	"31"	"0.999363016613728"	"Sig-non"
