"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_35"	"Net_35"	"1"	"0.929433751739335"	"Non-non"
"TYRP1"	"DCT"	"2"	"0.992152651951229"	"Non-non"
"TYRP1"	"TYR"	"3"	"0.998375119559259"	"Non-non"
"TYRP1"	"MAOA"	"4"	"0.999001013624655"	"Sig-non"
"TYRP1"	"MAOB"	"5"	"0.999217834167891"	"Sig-non"
"TYRP1"	"ALDH3A1"	"6"	"0.999613398607757"	"Non-non"
"TYRP1"	"ALDH1A3"	"7"	"0.999615066464057"	"Sig-non"
"TYRP1"	"ALDH3B1"	"8"	"0.999668787388132"	"Sig-non"
"TYRP1"	"ALDH3B2"	"9"	"0.999792966079386"	"Sig-non"
"TYRP1"	"COMT"	"10"	"0.999800360074428"	"Sig-non"
"TYRP1"	"ADH1A"	"11"	"0.999947372533162"	"Sig-non"
"TYRP1"	"ADH1B"	"12"	"0.999951095834689"	"Sig-non"
"TYRP1"	"ADH1C"	"13"	"0.999954540510378"	"Sig-non"
"TYRP1"	"ADH5"	"14"	"0.99996493018009"	"Sig-non"
"TYRP1"	"ADH6"	"15"	"0.999973958260173"	"Non-non"
"TYRP1"	"ADH7"	"16"	"0.999986176214086"	"Non-non"
"TYRP1"	"PNMT"	"17"	"0.999987833987419"	"Non-non"
"TYRP1"	"DBH"	"18"	"0.999991402579749"	"Sig-non"
"TYRP1"	"DDC"	"19"	"0.999993970597031"	"Non-non"
"TYRP1"	"TPO"	"20"	"0.999995968736029"	"Non-non"
"TYRP1"	"FAH"	"21"	"0.999997091650869"	"Non-non"
"TYRP1"	"GSTZ1"	"22"	"0.999998760296534"	"Sig-non"
"TYRP1"	"HGD"	"23"	"0.999999087065361"	"Sig-non"
"TYRP1"	"GOT1"	"24"	"0.999999184174961"	"Sig-non"
"TYRP1"	"GOT2"	"25"	"0.999999247154405"	"Sig-non"
"TYRP1"	"MIF"	"26"	"0.999999337881383"	"Sig-non"
"TYRP1"	"HPD"	"27"	"0.999999359053698"	"Non-non"
"TYRP1"	"NAT6"	"28"	"0.999999367730226"	"Non-non"
"TYRP1"	"PNPLA3"	"29"	"0.999999469827888"	"Non-non"
"TYRP1"	"ARD1A"	"30"	"0.999999493156063"	"Sig-non"
"TYRP1"	"TH"	"31"	"0.999999520323483"	"Non-non"
"TYRP1"	"TAT"	"32"	"0.999999555445942"	"Non-non"
"TYRP1"	"AOC2"	"33"	"0.999999556599326"	"Non-non"
"TYRP1"	"AOC3"	"34"	"0.999999578248186"	"Sig-non"
"TYRP1"	"AOX1"	"35"	"0.999999612988051"	"Sig-non"
"TYRP1"	"ECH1"	"36"	"0.999999649945581"	"Non-non"
"TYRP1"	"WBSCR22"	"37"	"0.999999693032057"	"Sig-non"
"TYRP1"	"HEMK1"	"38"	"0.999999731448903"	"Non-non"
"TYRP1"	"LCMT1"	"39"	"0.999999767703817"	"Sig-non"
"TYRP1"	"METTL2B"	"40"	"0.999999801766839"	"Sig-non"
"TYRP1"	"LCMT2"	"41"	"0.999999830316893"	"Sig-non"
"DCT"	"TYR"	"42"	"0.999999834792804"	"Non-non"
"DCT"	"MAOA"	"43"	"0.999999841215581"	"Sig-non"
"DCT"	"MAOB"	"44"	"0.999999849685541"	"Sig-non"
"DCT"	"ALDH3A1"	"45"	"0.999999852947284"	"Non-non"
"DCT"	"ALDH1A3"	"46"	"0.999999854840301"	"Sig-non"
"DCT"	"ALDH3B1"	"47"	"0.99999986206091"	"Sig-non"
"DCT"	"ALDH3B2"	"48"	"0.999999866238483"	"Sig-non"
"DCT"	"COMT"	"49"	"0.999999883499819"	"Sig-non"
"DCT"	"ADH1A"	"50"	"0.999999906487456"	"Sig-non"
"DCT"	"ADH1B"	"51"	"0.999999917672689"	"Sig-non"
"DCT"	"ADH1C"	"52"	"0.99999992121684"	"Sig-non"
"DCT"	"ADH5"	"53"	"0.999999926582686"	"Sig-non"
"DCT"	"ADH6"	"54"	"0.999999933502919"	"Non-non"
"DCT"	"ADH7"	"55"	"0.999999952545543"	"Non-non"
"DCT"	"PNMT"	"56"	"0.999999956311683"	"Non-non"
"DCT"	"DBH"	"57"	"0.999999964062784"	"Sig-non"
"DCT"	"DDC"	"58"	"0.999999969810015"	"Non-non"
"DCT"	"TPO"	"59"	"0.999999979890916"	"Non-non"
"DCT"	"FAH"	"60"	"0.999999982299469"	"Non-non"
"DCT"	"GSTZ1"	"61"	"0.999999984446557"	"Sig-non"
"DCT"	"HGD"	"62"	"0.999999987759755"	"Sig-non"
"DCT"	"GOT1"	"63"	"0.999999988986128"	"Sig-non"
"DCT"	"GOT2"	"64"	"0.999999989925985"	"Sig-non"
"DCT"	"MIF"	"65"	"0.999999990314722"	"Sig-non"
"DCT"	"HPD"	"66"	"0.999999991022867"	"Non-non"
"DCT"	"NAT6"	"67"	"0.999999991800803"	"Non-non"
"DCT"	"PNPLA3"	"68"	"0.999999991920457"	"Non-non"
"DCT"	"ARD1A"	"69"	"0.999999991986998"	"Sig-non"
"DCT"	"TH"	"70"	"0.999999992813314"	"Non-non"
"DCT"	"TAT"	"71"	"0.999999993986853"	"Non-non"
"DCT"	"AOC2"	"72"	"0.999999994135247"	"Non-non"
"DCT"	"AOC3"	"73"	"0.999999994223647"	"Sig-non"
"DCT"	"AOX1"	"74"	"0.999999994396709"	"Sig-non"
"DCT"	"ECH1"	"75"	"0.999999995120284"	"Non-non"
"DCT"	"WBSCR22"	"76"	"0.999999995233183"	"Sig-non"
"DCT"	"HEMK1"	"77"	"0.999999995853409"	"Non-non"
"DCT"	"LCMT1"	"78"	"0.999999996249126"	"Sig-non"
"DCT"	"METTL2B"	"79"	"0.999999996609503"	"Sig-non"
"DCT"	"LCMT2"	"80"	"0.999999996796081"	"Sig-non"
"TYR"	"MAOA"	"81"	"0.999999996863275"	"Sig-non"
"TYR"	"MAOB"	"82"	"0.999999997046687"	"Sig-non"
"TYR"	"ALDH3A1"	"83"	"0.999999997284509"	"Non-non"
"TYR"	"ALDH1A3"	"84"	"0.999999997611828"	"Sig-non"
"TYR"	"ALDH3B1"	"85"	"0.999999997790348"	"Sig-non"
"TYR"	"ALDH3B2"	"86"	"0.999999997835806"	"Sig-non"
"TYR"	"COMT"	"87"	"0.999999998105364"	"Sig-non"
"TYR"	"ADH1A"	"88"	"0.999999998141234"	"Sig-non"
