"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_270"	"Net_270"	"1"	"0.561509200703596"	"Non-non"
"CDC20"	"CCNE2"	"2"	"0.562251436424073"	"Sig-non"
"CDC20"	"HDAC4"	"3"	"0.567023992326638"	"Sig-non"
"CDC20"	"SMAD4"	"4"	"0.568271166199268"	"Sig-non"
"CDC20"	"TGFB1"	"5"	"0.570002797636883"	"Non-non"
"CDC20"	"SMAD3"	"6"	"0.57170259689701"	"Sig-non"
"CDC20"	"PLK1"	"7"	"0.572947738002718"	"Sig-non"
"CDC20"	"E2F6"	"8"	"0.573000977553976"	"Sig-non"
"CDC20"	"E2F4"	"9"	"0.573409926696436"	"Sig-non"
"CDC20"	"E2F5"	"10"	"0.574173407381813"	"Sig-non"
"CDC20"	"E2F3"	"11"	"0.574909659064387"	"Sig-non"
"CDC20"	"E2F2"	"12"	"0.575256439735987"	"Non-non"
"CDC20"	"E2F1"	"13"	"0.575616658421761"	"Sig-non"
"CDC20"	"MDM2"	"14"	"0.579082859401022"	"Sig-non"
"CDC20"	"SMC1A"	"15"	"0.579222367705443"	"Sig-non"
"CDC20"	"ESPL1"	"16"	"0.579726337035163"	"Sig-non"
"CDC20"	"CDH1"	"17"	"0.580192292362983"	"Sig-non"
"CDC20"	"CDC14B"	"18"	"0.581265841438518"	"Sig-non"
"CDC20"	"CDC14A"	"19"	"0.582674518038881"	"Sig-non"
"CDC20"	"SKP2"	"20"	"0.583372862845211"	"Sig-non"
"CDC20"	"PKMYT1"	"21"	"0.586629519148849"	"Sig-non"
"CDC20"	"CDKN1B"	"22"	"0.586798797236822"	"Sig-non"
"CDC20"	"CDC6"	"23"	"0.587374278885416"	"Sig-non"
"CDC20"	"CDC45L"	"24"	"0.587617353749589"	"Sig-non"
"CDC20"	"DBF4"	"25"	"0.587887410312747"	"Sig-non"
"CDC20"	"CDC7"	"26"	"0.588881289248255"	"Sig-non"
"CDC20"	"TFDP1"	"27"	"0.590917300083096"	"Sig-non"
"CDC20"	"CCNB2"	"28"	"0.59121925528237"	"Sig-non"
"CDC20"	"CCNB1"	"29"	"0.591581347140733"	"Sig-non"
"CDC20"	"CDC2"	"30"	"0.591917703976067"	"Sig-non"
"CDC20"	"MAD2L1"	"31"	"0.593300572583985"	"Sig-non"
"CDC20"	"CHEK2"	"32"	"0.594612117699818"	"Sig-non"
"CDC20"	"CHEK1"	"33"	"0.596052965217279"	"Sig-non"
"CDC20"	"PRKDC"	"34"	"0.599174417170377"	"Sig-non"
"CDC20"	"TP53"	"35"	"0.601597259528921"	"Sig-non"
"CDC20"	"MCM2"	"36"	"0.60168220807492"	"Sig-non"
"CDC20"	"HDAC6"	"37"	"0.604795878297441"	"Sig-non"
"CDC20"	"HDAC5"	"38"	"0.605202934758539"	"Sig-non"
"CDC20"	"HDAC3"	"39"	"0.605536628006499"	"Sig-non"
"CDC20"	"HDAC2"	"40"	"0.606334515349346"	"Sig-non"
"CDC20"	"HDAC1"	"41"	"0.607651211650557"	"Sig-non"
"CDC20"	"CDC25A"	"42"	"0.608057753807758"	"Sig-non"
"CDC20"	"GADD45A"	"43"	"0.608430534740164"	"Sig-non"
"CDC20"	"PCNA"	"44"	"0.609473264649622"	"Sig-non"
"CDC20"	"CCNA2"	"45"	"0.609900684924872"	"Sig-non"
"CDC20"	"CCNA1"	"46"	"0.61007731983346"	"Non-non"
"CDC20"	"CCNE1"	"47"	"0.611325246127416"	"Sig-non"
"CDC20"	"CDKN1A"	"48"	"0.611639501174268"	"Sig-non"
"CDC20"	"CDKN2A"	"49"	"0.612470514123734"	"Sig-non"
"CDC20"	"CCND2"	"50"	"0.613399411065013"	"Sig-non"
"CDC20"	"CCND3"	"51"	"0.614431883553169"	"Sig-non"
"CDC20"	"ORC2L"	"52"	"0.614873513087559"	"Sig-non"
"CDC20"	"GSK3B"	"53"	"0.615499366473617"	"Non-non"
"CDC20"	"MAD1L1"	"54"	"0.61686896649308"	"Sig-non"
"CDC20"	"CCNH"	"55"	"0.618584714240751"	"Non-non"
"CDC20"	"CDK6"	"56"	"0.618956249455631"	"Non-non"
"CDC20"	"CDK4"	"57"	"0.621087352287526"	"Sig-non"
"CDC20"	"CDK2"	"58"	"0.62128980789215"	"Sig-non"
"CDC20"	"CDC25C"	"59"	"0.621698129961111"	"Sig-non"
"CDC20"	"CDC25B"	"60"	"0.622323407861962"	"Non-non"
"CDC20"	"RB1"	"61"	"0.623299034920486"	"Sig-non"
"CDC20"	"PTTG2"	"62"	"0.624210711027371"	"Non-non"
"CDC20"	"PTTG1"	"63"	"0.62539670786053"	"Sig-non"
"CDC20"	"WEE1"	"64"	"0.626508859296428"	"Sig-non"
"CDC20"	"EP300"	"65"	"0.627137130024255"	"Non-non"
"CDC20"	"BUB3"	"66"	"0.62789732730965"	"Sig-non"
"CDC20"	"BUB1"	"67"	"0.629731972431816"	"Sig-non"
"CDC20"	"ABL1"	"68"	"0.630094968090086"	"Sig-non"
"CDC20"	"ATM"	"69"	"0.630344426840582"	"Non-non"
"CDC20"	"BUB1B"	"70"	"0.63160458650163"	"Sig-non"
"CDC20"	"MCM3"	"71"	"0.632187007252345"	"Sig-non"
"CDC20"	"MCM4"	"72"	"0.632261633751178"	"Sig-non"
"CDC20"	"MCM5"	"73"	"0.632509272186184"	"Sig-non"
"CDC20"	"MCM6"	"74"	"0.633166754362563"	"Sig-non"
"CDC20"	"MCM7"	"75"	"0.633407619247344"	"Sig-non"
"CDC20"	"ORC1L"	"76"	"0.634805355408725"	"Sig-non"
"CDC20"	"ORC4L"	"77"	"0.635172551266132"	"Sig-non"
"CDC20"	"ORC5L"	"78"	"0.635984569121167"	"Sig-non"
