Net_330	Net_330	Net_330
RRM2	RRM1	0.99999995915164
RRM2	HPRT1	0.999976355375349
RRM2	OAZ1	0.999987559214503
RRM2	SRM	0.999972786264699
RRM2	SAT1	1
RRM2	NME2	0.999938391561783
RRM2	POLD1	0.999999999999982
RRM2	POLG	1
RRM2	POLB	0.999999999953906
RRM2	POLA1	1
RRM2	ADSS	0.999999997711468
RRM2	IMPDH1	0.999999999999996
RRM2	ADSL	0.999999858557972
RRM2	MTHFD2	0.999472403861962
RRM2	DHFR	0.999999766961545
RRM2	PRPS2	0.999999995496629
RRM2	PRPS1	0.999999997119004
RRM1	HPRT1	0.999999898972761
RRM1	OAZ1	0.999999894686045
RRM1	SRM	0.999999999982692
RRM1	SAT1	1
RRM1	NME2	0.999999999700356
RRM1	POLD1	1
RRM1	POLG	1
RRM1	POLB	0.999999995903907
RRM1	POLA1	0.999999999999097
RRM1	ADSS	0.99999999752322
RRM1	IMPDH1	1
RRM1	ADSL	0.999999917758332
RRM1	MTHFD2	0.999994844451048
RRM1	DHFR	0.999999999994307
RRM1	PRPS2	0.999998524227479
RRM1	PRPS1	0.999999999993696
HPRT1	OAZ1	0.999999807608819
HPRT1	SRM	0.999999680039307
HPRT1	SAT1	1
HPRT1	NME2	0.999988089862415
HPRT1	POLD1	1
HPRT1	POLG	1
HPRT1	POLB	0.99999999565456
HPRT1	POLA1	1
HPRT1	ADSS	0.999987682740727
HPRT1	IMPDH1	0.999999999999999
HPRT1	ADSL	0.999999988736379
HPRT1	MTHFD2	0.999979194469046
HPRT1	DHFR	0.999999994491632
HPRT1	PRPS2	0.999998309697761
HPRT1	PRPS1	0.999950364140282
OAZ1	SRM	0.999999320697497
OAZ1	SAT1	1
OAZ1	NME2	0.999995373907472
OAZ1	POLD1	1
OAZ1	POLG	1
OAZ1	POLB	0.999997951712055
OAZ1	POLA1	1
OAZ1	ADSS	0.99999999996834
OAZ1	IMPDH1	0.999999999999999
OAZ1	ADSL	0.999999896537281
OAZ1	MTHFD2	0.99998438684032
OAZ1	DHFR	0.999999973603494
OAZ1	PRPS2	0.99999990643182
OAZ1	PRPS1	0.99999999998707
SRM	SAT1	1
SRM	NME2	0.999840484050839
SRM	POLD1	0.999999999999125
SRM	POLG	1
SRM	POLB	0.999999999998498
SRM	POLA1	1
SRM	ADSS	0.999999999995067
SRM	IMPDH1	0.999999999999936
SRM	ADSL	0.999999972537524
SRM	MTHFD2	0.99999860538064
SRM	DHFR	0.99999999896284
SRM	PRPS2	0.999999999996122
SRM	PRPS1	0.999999998507696
SAT1	NME2	1
SAT1	POLD1	1
SAT1	POLG	1
SAT1	POLB	1
SAT1	POLA1	1
SAT1	ADSS	1
SAT1	IMPDH1	1
SAT1	ADSL	1
SAT1	MTHFD2	1
SAT1	DHFR	1
SAT1	PRPS2	1
SAT1	PRPS1	1
NME2	POLD1	1
NME2	POLG	1
NME2	POLB	0.999999999983024
NME2	POLA1	1
NME2	ADSS	0.999999995355497
NME2	IMPDH1	0.999999999938356
NME2	ADSL	0.999999811454176
NME2	MTHFD2	0.999961275102293
NME2	DHFR	0.999999999556288
NME2	PRPS2	0.999999983254612
NME2	PRPS1	0.999999795009915
POLD1	POLG	1
POLD1	POLB	1
POLD1	POLA1	1
POLD1	ADSS	1
POLD1	IMPDH1	1
POLD1	ADSL	1
POLD1	MTHFD2	1
POLD1	DHFR	1
POLD1	PRPS2	1
POLD1	PRPS1	1
POLG	POLB	1
POLG	POLA1	1
POLG	ADSS	1
POLG	IMPDH1	1
POLG	ADSL	1
POLG	MTHFD2	1
POLG	DHFR	1
POLG	PRPS2	1
POLG	PRPS1	1
POLB	POLA1	1
POLB	ADSS	0.999999996046152
POLB	IMPDH1	1
POLB	ADSL	0.999999999999785
POLB	MTHFD2	0.99999999808909
POLB	DHFR	0.999999999999886
POLB	PRPS2	0.999999999999766
POLB	PRPS1	0.999999999999776
POLA1	ADSS	1
POLA1	IMPDH1	1
POLA1	ADSL	1
POLA1	MTHFD2	1
POLA1	DHFR	0.999999999999708
POLA1	PRPS2	0.999999999999975
POLA1	PRPS1	1
ADSS	IMPDH1	1
ADSS	ADSL	0.999999999999722
ADSS	MTHFD2	0.999999813927026
ADSS	DHFR	0.999999999999896
ADSS	PRPS2	0.999999900990887
ADSS	PRPS1	0.999999998937395
IMPDH1	ADSL	1
IMPDH1	MTHFD2	0.999999999999998
IMPDH1	DHFR	1
IMPDH1	PRPS2	1
IMPDH1	PRPS1	1
ADSL	MTHFD2	0.999999476850387
ADSL	DHFR	0.999999999999955
ADSL	PRPS2	0.999999999984884
ADSL	PRPS1	0.999999996976336
MTHFD2	DHFR	0.999999994760432
MTHFD2	PRPS2	0.999999648876201
MTHFD2	PRPS1	0.999999987611676
DHFR	PRPS2	0.999999999980929
DHFR	PRPS1	0.999999999999726
PRPS2	PRPS1	0.999999999869162
