Net_287	Net_287	Net_287
CDKN1A	SMAD3	0.999997114994646
CDKN1A	SMAD2	0.999995818069079
CDKN1A	SRC	0.999974943716402
CDKN1A	MMP7	0.99999754305032
CDKN1A	PRKCD	0.999988900785803
CDKN1A	FRAP1	0.999993542227278
CDKN1A	PRKCA	0.99999699035714
CDKN1A	BAD	0.99999922154061
CDKN1A	CASP3	0.999991250291102
CDKN1A	AKT1	0.999741124821842
CDKN1A	NTN1	0.999987174865326
CDKN1A	EIF6	0.999988948373769
CDKN1A	EIF4E	0.999990198479888
CDKN1A	EIF4EBP1	0.99931302151823
CDKN1A	MET	0.999999467570474
CDKN1A	DSP	0.999759310318094
CDKN1A	YES1	0.999998675669572
CDKN1A	YWHAZ	0.999978981854785
CDKN1A	YWHAQ	0.999993467642439
CDKN1A	YWHAH	0.999986931465073
CDKN1A	YWHAE	0.999997653047109
CDKN1A	YWHAB	0.999990496023454
CDKN1A	ABL1	0.999713579721377
CDKN1A	TP73	0.999997813378796
CDKN1A	AR	0.999949647650763
CDKN1A	EGFR	0.99999195351675
CDKN1A	IRS1	0.999968418891601
CDKN1A	IRS2	0.999988616985314
CDKN1A	CD151	0.999970534940027
CDKN1A	PLEC1	0.999999547478221
CDKN1A	RAC1	0.999999072581724
CDKN1A	PAK1	0.999907505194474
CDKN1A	LAMC2	0.999998991861604
CDKN1A	LAMB3	0.999997903239904
CDKN1A	LAMA3	0.999956859826809
CDKN1A	LAMA2	0.998624682005935
CDKN1A	LAMB2	0.999465054272972
CDKN1A	LAMA5	0.999935405526025
CDKN1A	LAMC1	0.999927816976997
CDKN1A	LAMB1	0.999630754199702
CDKN1A	LAMA1	0.999992851712497
CDKN1A	SFN	0.999948299637431
CDKN1A	MST1R	0.999993914351942
CDKN1A	SHC1	0.999994479523796
CDKN1A	COL17A1	0.999997098670323
CDKN1A	PIK3CD	0.999837667776121
CDKN1A	PIK3CG	0.999988098241517
CDKN1A	PIK3CB	0.999977935657567
CDKN1A	PIK3CA	0.99999862599636
CDKN1A	PIK3R3	0.999563070527562
CDKN1A	PIK3R2	0.99999265988048
CDKN1A	PIK3R1	0.999982815075672
CDKN1A	ERBB2	0.999996154034315
CDKN1A	ERBB2IP	0.99998749081958
CDKN1A	DST	0.999442019910383
CDKN1A	GRB2	0.999997759287511
CDKN1A	CLCA2	0.999999651872093
CDKN1A	VIM	0.998997238468145
CDKN1A	ITGA6	0.999945138457322
CDKN1A	PTK2	0.999975805868868
CDKN1A	CLCA1	0.999989350425474
CDKN1A	FYN	0.999855431938168
CDKN1A	ITGB4	0.999996229280722
CDKN1A	RHOA	0.999755274603257
SMAD3	SMAD2	0.998858511120925
SMAD3	SRC	0.999974772350291
SMAD3	MMP7	0.999983167259746
SMAD3	PRKCD	0.999964662265592
SMAD3	FRAP1	0.999999339941197
SMAD3	PRKCA	0.999981950324222
SMAD3	BAD	0.99999520600582
SMAD3	CASP3	0.999973210449523
SMAD3	AKT1	0.999992269165387
SMAD3	NTN1	0.999760527189588
SMAD3	EIF6	0.99997317775745
SMAD3	EIF4E	0.999979890350976
SMAD3	EIF4EBP1	0.999156876449997
SMAD3	MET	0.998276440038226
SMAD3	DSP	0.999898700035676
SMAD3	YES1	0.999985136267016
SMAD3	YWHAZ	0.999952740345871
SMAD3	YWHAQ	0.999970209358208
SMAD3	YWHAH	0.999987695788481
SMAD3	YWHAE	0.999962199570159
SMAD3	YWHAB	0.999932072606471
SMAD3	ABL1	0.99975967967775
SMAD3	TP73	0.999870529173447
SMAD3	AR	0.999701463141872
SMAD3	EGFR	0.999993006436447
SMAD3	IRS1	0.999508878380536
SMAD3	IRS2	0.999145850130192
SMAD3	CD151	0.999720753751841
SMAD3	PLEC1	0.99999560184396
SMAD3	RAC1	0.999969340311839
SMAD3	PAK1	0.999834273773112
SMAD3	LAMC2	0.9987644446902
SMAD3	LAMB3	0.999845526806282
SMAD3	LAMA3	0.998911750137446
SMAD3	LAMA2	0.998873302522344
SMAD3	LAMB2	0.9976459131196
SMAD3	LAMA5	0.999225788501598
SMAD3	LAMC1	0.999407922039795
SMAD3	LAMB1	0.998734292960331
SMAD3	LAMA1	0.999423108717065
SMAD3	SFN	0.999878578440087
SMAD3	MST1R	0.999971156014453
SMAD3	SHC1	0.999992729048877
SMAD3	COL17A1	0.999984489791737
SMAD3	PIK3CD	0.999836439481644
SMAD3	PIK3CG	0.999878656803801
SMAD3	PIK3CB	0.999999544962867
SMAD3	PIK3CA	0.999715129579745
SMAD3	PIK3R3	0.999999323460456
SMAD3	PIK3R2	0.99980069801463
SMAD3	PIK3R1	0.999955871861413
SMAD3	ERBB2	0.999977030346964
SMAD3	ERBB2IP	0.999974273150646
SMAD3	DST	0.997068539119294
SMAD3	GRB2	0.999509473168428
SMAD3	CLCA2	0.999999166669866
SMAD3	VIM	0.999646973878062
SMAD3	ITGA6	0.998598452185632
SMAD3	PTK2	0.999903972392083
SMAD3	CLCA1	0.999455964978341
SMAD3	FYN	0.999724720952452
SMAD3	ITGB4	0.99992644373259
SMAD3	RHOA	0.99991946429627
SMAD2	SRC	0.999895798174959
SMAD2	MMP7	0.999982601612803
SMAD2	PRKCD	0.99854391679651
SMAD2	FRAP1	0.999988625684733
SMAD2	PRKCA	0.998757138304901
SMAD2	BAD	0.999962028635955
SMAD2	CASP3	0.999960906621631
SMAD2	AKT1	0.999936116888277
SMAD2	NTN1	0.982944055167883
SMAD2	EIF6	0.999957534607483
SMAD2	EIF4E	0.998490474049125
