Net_175	Net_175	Net_175
CD28	IL12A	1
CD28	IL12B	1
CD28	CPE	1
CD28	CD80	1
CD28	CD86	1
CD28	PTPRN	1
CD28	PTPRN2	1
CD28	GAD1	1
CD28	GAD2	1
CD28	ICA1	1
CD28	IL2	1
CD28	INS	1
CD28	FASLG	1
CD28	GZMB	1
CD28	HLA-DMA	1
CD28	HLA-DMB	0.999999999999998
CD28	HLA-DOA	1
CD28	HLA-DOB	0.999999999994244
CD28	HLA-DPA1	1
CD28	HLA-DPB1	0.999999999999999
CD28	HLA-DQA1	1
CD28	HLA-DQB1	1
CD28	HLA-DRA	1
CD28	HLA-DRB1	1
CD28	HLA-DRB4	1
CD28	HLA-DRB5	1
CD28	HLA-B	1
CD28	HLA-C	1
CD28	HLA-E	1
CD28	HLA-F	1
CD28	HLA-G	1
CD28	FAS	1
CD28	IFNG	1
CD28	PRF1	1
CD28	IL1A	1
CD28	IL1B	1
CD28	TNF	1
CD28	LTA	1
CD28	HSPD1	1
IL12A	IL12B	1
IL12A	CPE	1
IL12A	CD80	1
IL12A	CD86	1
IL12A	PTPRN	1
IL12A	PTPRN2	1
IL12A	GAD1	0.999999999999999
IL12A	GAD2	1
IL12A	ICA1	1
IL12A	IL2	0.999999999999999
IL12A	INS	1
IL12A	FASLG	1
IL12A	GZMB	1
IL12A	HLA-DMA	1
IL12A	HLA-DMB	1
IL12A	HLA-DOA	1
IL12A	HLA-DOB	1
IL12A	HLA-DPA1	1
IL12A	HLA-DPB1	1
IL12A	HLA-DQA1	1
IL12A	HLA-DQB1	1
IL12A	HLA-DRA	1
IL12A	HLA-DRB1	1
IL12A	HLA-DRB4	1
IL12A	HLA-DRB5	1
IL12A	HLA-B	1
IL12A	HLA-C	1
IL12A	HLA-E	1
IL12A	HLA-F	1
IL12A	HLA-G	1
IL12A	FAS	1
IL12A	IFNG	1
IL12A	PRF1	1
IL12A	IL1A	1
IL12A	IL1B	1
IL12A	TNF	1
IL12A	LTA	1
IL12A	HSPD1	0.999999999999996
IL12B	CPE	1
IL12B	CD80	0.999999999999999
IL12B	CD86	1
IL12B	PTPRN	0.99999999999859
IL12B	PTPRN2	1
IL12B	GAD1	1
IL12B	GAD2	1
IL12B	ICA1	1
IL12B	IL2	1
IL12B	INS	0.999999999999979
IL12B	FASLG	0.999999999507247
IL12B	GZMB	1
IL12B	HLA-DMA	1
IL12B	HLA-DMB	1
IL12B	HLA-DOA	1
IL12B	HLA-DOB	1
IL12B	HLA-DPA1	1
IL12B	HLA-DPB1	1
IL12B	HLA-DQA1	1
IL12B	HLA-DQB1	1
IL12B	HLA-DRA	1
IL12B	HLA-DRB1	1
IL12B	HLA-DRB4	1
IL12B	HLA-DRB5	1
IL12B	HLA-B	1
IL12B	HLA-C	1
IL12B	HLA-E	1
IL12B	HLA-F	1
IL12B	HLA-G	1
IL12B	FAS	1
IL12B	IFNG	1
IL12B	PRF1	1
IL12B	IL1A	1
IL12B	IL1B	1
IL12B	TNF	1
IL12B	LTA	0.999999999999905
IL12B	HSPD1	1
CPE	CD80	1
CPE	CD86	1
CPE	PTPRN	1
CPE	PTPRN2	1
CPE	GAD1	1
CPE	GAD2	1
CPE	ICA1	1
CPE	IL2	1
CPE	INS	1
CPE	FASLG	1
CPE	GZMB	1
CPE	HLA-DMA	1
CPE	HLA-DMB	1
CPE	HLA-DOA	1
CPE	HLA-DOB	1
CPE	HLA-DPA1	1
CPE	HLA-DPB1	1
CPE	HLA-DQA1	1
CPE	HLA-DQB1	1
CPE	HLA-DRA	1
CPE	HLA-DRB1	1
CPE	HLA-DRB4	1
CPE	HLA-DRB5	1
CPE	HLA-B	1
CPE	HLA-C	1
CPE	HLA-E	1
CPE	HLA-F	1
CPE	HLA-G	1
CPE	FAS	1
CPE	IFNG	1
CPE	PRF1	1
CPE	IL1A	1
CPE	IL1B	1
CPE	TNF	1
CPE	LTA	1
CPE	HSPD1	1
CD80	CD86	1
CD80	PTPRN	0.999999999998907
CD80	PTPRN2	1
CD80	GAD1	1
CD80	GAD2	0.999999999999995
CD80	ICA1	1
CD80	IL2	0.999994601052403
CD80	INS	0.999999999999923
CD80	FASLG	0.999999998989811
CD80	GZMB	1
CD80	HLA-DMA	1
CD80	HLA-DMB	1
CD80	HLA-DOA	0.999999999999979
CD80	HLA-DOB	0.999999999765997
CD80	HLA-DPA1	1
CD80	HLA-DPB1	1
CD80	HLA-DQA1	1
CD80	HLA-DQB1	1
CD80	HLA-DRA	1
CD80	HLA-DRB1	1
CD80	HLA-DRB4	1
CD80	HLA-DRB5	1
CD80	HLA-B	1
CD80	HLA-C	1
CD80	HLA-E	1
CD80	HLA-F	1
CD80	HLA-G	1
CD80	FAS	1
CD80	IFNG	1
CD80	PRF1	1
CD80	IL1A	1
CD80	IL1B	1
CD80	TNF	0.999999999999695
CD80	LTA	0.999999999088706
CD80	HSPD1	1
CD86	PTPRN	1
CD86	PTPRN2	1
CD86	GAD1	1
CD86	GAD2	1
CD86	ICA1	1
CD86	IL2	1
CD86	INS	1
CD86	FASLG	1
CD86	GZMB	0.999999999999999
CD86	HLA-DMA	0.999999998697687
CD86	HLA-DMB	0.999999957111659
CD86	HLA-DOA	1
CD86	HLA-DOB	1
CD86	HLA-DPA1	1
CD86	HLA-DPB1	0.999999996966334
CD86	HLA-DQA1	1
CD86	HLA-DQB1	1
CD86	HLA-DRA	0.999999951271647
CD86	HLA-DRB1	0.999999981177088
CD86	HLA-DRB4	1
CD86	HLA-DRB5	0.99999999780217
CD86	HLA-B	0.999999999999955
CD86	HLA-C	0.999999999999996
CD86	HLA-E	0.999999999998453
CD86	HLA-F	0.999999999999988
CD86	HLA-G	0.999999999999974
CD86	FAS	1
CD86	IFNG	1
CD86	PRF1	0.999999999999999
CD86	IL1A	1
CD86	IL1B	0.999999999994772
CD86	TNF	1
CD86	LTA	1
CD86	HSPD1	1
PTPRN	PTPRN2	1
PTPRN	GAD1	1
PTPRN	GAD2	1
PTPRN	ICA1	0.999999999999027
PTPRN	IL2	1
PTPRN	INS	0.999999984300705
PTPRN	FASLG	0.999999995042475
PTPRN	GZMB	1
PTPRN	HLA-DMA	0.999999999999997
PTPRN	HLA-DMB	0.999999999999999
PTPRN	HLA-DOA	1
PTPRN	HLA-DOB	1
PTPRN	HLA-DPA1	1
PTPRN	HLA-DPB1	0.999999999999981
PTPRN	HLA-DQA1	1
PTPRN	HLA-DQB1	1
PTPRN	HLA-DRA	0.999999999999985
PTPRN	HLA-DRB1	0.999999999999915
PTPRN	HLA-DRB4	1
PTPRN	HLA-DRB5	0.999999999999989
PTPRN	HLA-B	1
PTPRN	HLA-C	1
PTPRN	HLA-E	0.999999999999743
PTPRN	HLA-F	1
PTPRN	HLA-G	1
PTPRN	FAS	0.999999999996479
PTPRN	IFNG	1
PTPRN	PRF1	1
PTPRN	IL1A	1
PTPRN	IL1B	1
PTPRN	TNF	1
PTPRN	LTA	0.999999996772191
PTPRN	HSPD1	1
PTPRN2	GAD1	0.999999999994694
PTPRN2	GAD2	1
PTPRN2	ICA1	0.9999999999994
PTPRN2	IL2	1
PTPRN2	INS	1
PTPRN2	FASLG	1
PTPRN2	GZMB	1
PTPRN2	HLA-DMA	0.999999999966499
PTPRN2	HLA-DMB	0.999999999992028
PTPRN2	HLA-DOA	1
PTPRN2	HLA-DOB	1
PTPRN2	HLA-DPA1	1
PTPRN2	HLA-DPB1	0.99999999938868
PTPRN2	HLA-DQA1	1
PTPRN2	HLA-DQB1	1
PTPRN2	HLA-DRA	0.999999999850351
PTPRN2	HLA-DRB1	0.999999999670205
PTPRN2	HLA-DRB4	1
PTPRN2	HLA-DRB5	0.999999999490142
PTPRN2	HLA-B	0.999999999999986
PTPRN2	HLA-C	0.999999999999994
PTPRN2	HLA-E	0.99999395225351
PTPRN2	HLA-F	0.999999999999542
PTPRN2	HLA-G	0.999999999999975
PTPRN2	FAS	1
PTPRN2	IFNG	1
PTPRN2	PRF1	0.999999995695971
PTPRN2	IL1A	1
PTPRN2	IL1B	1
PTPRN2	TNF	1
PTPRN2	LTA	1
PTPRN2	HSPD1	0.999999748126801
GAD1	GAD2	1
GAD1	ICA1	1
GAD1	IL2	1
GAD1	INS	1
GAD1	FASLG	1
GAD1	GZMB	1
GAD1	HLA-DMA	0.999999999999966
GAD1	HLA-DMB	0.999999999999995
GAD1	HLA-DOA	0.999999999999998
GAD1	HLA-DOB	1
GAD1	HLA-DPA1	1
GAD1	HLA-DPB1	0.999999999999874
GAD1	HLA-DQA1	1
GAD1	HLA-DQB1	1
GAD1	HLA-DRA	0.999999999999805
GAD1	HLA-DRB1	0.999999999999951
GAD1	HLA-DRB4	1
GAD1	HLA-DRB5	0.999999999999964
GAD1	HLA-B	1
GAD1	HLA-C	1
GAD1	HLA-E	0.999999999987584
GAD1	HLA-F	1
GAD1	HLA-G	1
GAD1	FAS	1
GAD1	IFNG	1
GAD1	PRF1	0.999999999999778
GAD1	IL1A	1
GAD1	IL1B	1
GAD1	TNF	1
GAD1	LTA	1
GAD1	HSPD1	0.999999999999673
GAD2	ICA1	1
GAD2	IL2	0.999999999999994
GAD2	INS	1
GAD2	FASLG	1
GAD2	GZMB	1
GAD2	HLA-DMA	1
GAD2	HLA-DMB	1
GAD2	HLA-DOA	1
GAD2	HLA-DOB	1
GAD2	HLA-DPA1	1
GAD2	HLA-DPB1	1
GAD2	HLA-DQA1	1
GAD2	HLA-DQB1	1
GAD2	HLA-DRA	1
GAD2	HLA-DRB1	1
GAD2	HLA-DRB4	1
GAD2	HLA-DRB5	1
GAD2	HLA-B	1
GAD2	HLA-C	1
GAD2	HLA-E	1
GAD2	HLA-F	1
GAD2	HLA-G	1
GAD2	FAS	1
GAD2	IFNG	1
GAD2	PRF1	1
GAD2	IL1A	1
GAD2	IL1B	1
GAD2	TNF	1
GAD2	LTA	1
GAD2	HSPD1	1
ICA1	IL2	1
ICA1	INS	1
ICA1	FASLG	1
ICA1	GZMB	1
ICA1	HLA-DMA	0.999999999999979
ICA1	HLA-DMB	0.999999999999911
ICA1	HLA-DOA	1
ICA1	HLA-DOB	1
ICA1	HLA-DPA1	1
ICA1	HLA-DPB1	0.999999999993496
ICA1	HLA-DQA1	1
ICA1	HLA-DQB1	1
ICA1	HLA-DRA	0.999999999999866
ICA1	HLA-DRB1	0.999999999999803
ICA1	HLA-DRB4	1
ICA1	HLA-DRB5	0.999999999999914
ICA1	HLA-B	1
ICA1	HLA-C	1
ICA1	HLA-E	0.999999998612969
ICA1	HLA-F	1
ICA1	HLA-G	1
ICA1	FAS	0.999999999988766
ICA1	IFNG	1
ICA1	PRF1	0.999999999999272
ICA1	IL1A	1
ICA1	IL1B	1
ICA1	TNF	1
ICA1	LTA	1
ICA1	HSPD1	1
IL2	INS	1
IL2	FASLG	0.999999999999995
IL2	GZMB	1
IL2	HLA-DMA	1
IL2	HLA-DMB	1
IL2	HLA-DOA	0.999999999999999
IL2	HLA-DOB	0.999999999963077
IL2	HLA-DPA1	1
IL2	HLA-DPB1	1
IL2	HLA-DQA1	1
IL2	HLA-DQB1	1
IL2	HLA-DRA	1
IL2	HLA-DRB1	1
IL2	HLA-DRB4	1
IL2	HLA-DRB5	1
IL2	HLA-B	1
IL2	HLA-C	1
IL2	HLA-E	1
IL2	HLA-F	1
IL2	HLA-G	1
IL2	FAS	1
IL2	IFNG	1
IL2	PRF1	1
IL2	IL1A	1
IL2	IL1B	1
IL2	TNF	0.999999998406078
IL2	LTA	0.999999999999862
IL2	HSPD1	0.999999999999995
INS	FASLG	0.99999992946508
INS	GZMB	1
INS	HLA-DMA	1
INS	HLA-DMB	1
INS	HLA-DOA	0.999999999999494
INS	HLA-DOB	1
INS	HLA-DPA1	1
INS	HLA-DPB1	1
INS	HLA-DQA1	1
INS	HLA-DQB1	1
INS	HLA-DRA	1
INS	HLA-DRB1	1
INS	HLA-DRB4	1
INS	HLA-DRB5	1
INS	HLA-B	1
INS	HLA-C	1
INS	HLA-E	1
INS	HLA-F	1
INS	HLA-G	1
INS	FAS	1
INS	IFNG	1
INS	PRF1	1
INS	IL1A	1
INS	IL1B	1
INS	TNF	1
INS	LTA	0.999999540316595
INS	HSPD1	1
FASLG	GZMB	1
FASLG	HLA-DMA	1
FASLG	HLA-DMB	1
FASLG	HLA-DOA	0.999999999951458
FASLG	HLA-DOB	0.999999999999946
FASLG	HLA-DPA1	1
FASLG	HLA-DPB1	1
FASLG	HLA-DQA1	1
FASLG	HLA-DQB1	1
FASLG	HLA-DRA	1
FASLG	HLA-DRB1	1
FASLG	HLA-DRB4	1
FASLG	HLA-DRB5	1
FASLG	HLA-B	1
FASLG	HLA-C	1
FASLG	HLA-E	1
FASLG	HLA-F	1
FASLG	HLA-G	1
FASLG	FAS	1
FASLG	IFNG	0.999999999999966
FASLG	PRF1	1
FASLG	IL1A	1
FASLG	IL1B	1
FASLG	TNF	1
FASLG	LTA	0.999999750123781
FASLG	HSPD1	1
GZMB	HLA-DMA	1
GZMB	HLA-DMB	1
GZMB	HLA-DOA	1
GZMB	HLA-DOB	1
GZMB	HLA-DPA1	1
GZMB	HLA-DPB1	1
GZMB	HLA-DQA1	1
GZMB	HLA-DQB1	1
GZMB	HLA-DRA	1
GZMB	HLA-DRB1	1
GZMB	HLA-DRB4	1
GZMB	HLA-DRB5	1
GZMB	HLA-B	0.999999999999895
GZMB	HLA-C	0.99999999999967
GZMB	HLA-E	0.999999999997909
GZMB	HLA-F	0.999999999999688
GZMB	HLA-G	0.999999999997877
GZMB	FAS	1
GZMB	IFNG	0.999999999998913
GZMB	PRF1	0.999999981143762
GZMB	IL1A	1
GZMB	IL1B	1
GZMB	TNF	1
GZMB	LTA	1
GZMB	HSPD1	1
HLA-DMA	HLA-DMB	0.979959446613171
HLA-DMA	HLA-DOA	0.999999999916193
HLA-DMA	HLA-DOB	1
HLA-DMA	HLA-DPA1	0.999999999908334
HLA-DMA	HLA-DPB1	0.997137417985318
HLA-DMA	HLA-DQA1	1
HLA-DMA	HLA-DQB1	1
HLA-DMA	HLA-DRA	0.992533622749755
HLA-DMA	HLA-DRB1	0.976805396348749
HLA-DMA	HLA-DRB4	1
HLA-DMA	HLA-DRB5	0.994196368825922
HLA-DMA	HLA-B	0.999999992306008
HLA-DMA	HLA-C	0.999999999513305
HLA-DMA	HLA-E	0.999994406969392
HLA-DMA	HLA-F	0.999999998435773
HLA-DMA	HLA-G	0.999999995110399
HLA-DMA	FAS	0.999999999997933
HLA-DMA	IFNG	1
HLA-DMA	PRF1	0.999999999114781
HLA-DMA	IL1A	1
HLA-DMA	IL1B	1
HLA-DMA	TNF	1
HLA-DMA	LTA	1
HLA-DMA	HSPD1	0.999999999741048
HLA-DMB	HLA-DOA	0.999999996147156
HLA-DMB	HLA-DOB	1
HLA-DMB	HLA-DPA1	0.999999999922369
HLA-DMB	HLA-DPB1	0.986515148718222
HLA-DMB	HLA-DQA1	1
HLA-DMB	HLA-DQB1	1
HLA-DMB	HLA-DRA	0.992347579385869
HLA-DMB	HLA-DRB1	0.988600511272453
HLA-DMB	HLA-DRB4	1
HLA-DMB	HLA-DRB5	0.996804440758279
HLA-DMB	HLA-B	0.999999991477052
HLA-DMB	HLA-C	0.999999999119645
HLA-DMB	HLA-E	0.999998261488308
HLA-DMB	HLA-F	0.999999996855119
HLA-DMB	HLA-G	0.999999992929231
HLA-DMB	FAS	0.999999999997307
HLA-DMB	IFNG	1
HLA-DMB	PRF1	0.999999999045095
HLA-DMB	IL1A	1
HLA-DMB	IL1B	0.999999999999999
HLA-DMB	TNF	1
HLA-DMB	LTA	1
HLA-DMB	HSPD1	0.999999999993835
HLA-DOA	HLA-DOB	0.999999999999998
HLA-DOA	HLA-DPA1	1
HLA-DOA	HLA-DPB1	0.999999999805884
HLA-DOA	HLA-DQA1	1
HLA-DOA	HLA-DQB1	1
HLA-DOA	HLA-DRA	0.999999999972532
HLA-DOA	HLA-DRB1	0.999999999949065
HLA-DOA	HLA-DRB4	1
HLA-DOA	HLA-DRB5	0.999999999979475
HLA-DOA	HLA-B	1
HLA-DOA	HLA-C	1
HLA-DOA	HLA-E	0.999999999999991
HLA-DOA	HLA-F	1
HLA-DOA	HLA-G	1
HLA-DOA	FAS	1
HLA-DOA	IFNG	1
HLA-DOA	PRF1	1
HLA-DOA	IL1A	1
HLA-DOA	IL1B	1
HLA-DOA	TNF	0.999999999999999
HLA-DOA	LTA	0.999999999989493
HLA-DOA	HSPD1	1
HLA-DOB	HLA-DPA1	1
HLA-DOB	HLA-DPB1	1
HLA-DOB	HLA-DQA1	1
HLA-DOB	HLA-DQB1	1
HLA-DOB	HLA-DRA	1
HLA-DOB	HLA-DRB1	1
HLA-DOB	HLA-DRB4	1
HLA-DOB	HLA-DRB5	1
HLA-DOB	HLA-B	1
HLA-DOB	HLA-C	1
HLA-DOB	HLA-E	1
HLA-DOB	HLA-F	1
HLA-DOB	HLA-G	1
HLA-DOB	FAS	1
HLA-DOB	IFNG	1
HLA-DOB	PRF1	1
HLA-DOB	IL1A	1
HLA-DOB	IL1B	1
HLA-DOB	TNF	1
HLA-DOB	LTA	0.999999999996266
HLA-DOB	HSPD1	1
HLA-DPA1	HLA-DPB1	0.999999999961856
HLA-DPA1	HLA-DQA1	1
HLA-DPA1	HLA-DQB1	1
HLA-DPA1	HLA-DRA	0.999999996926589
HLA-DPA1	HLA-DRB1	0.999999999195659
HLA-DPA1	HLA-DRB4	1
HLA-DPA1	HLA-DRB5	0.999999999883308
HLA-DPA1	HLA-B	0.999999999999807
HLA-DPA1	HLA-C	0.999999999999986
HLA-DPA1	HLA-E	0.99999999999991
HLA-DPA1	HLA-F	0.999999999999984
HLA-DPA1	HLA-G	0.999999999999964
HLA-DPA1	FAS	1
HLA-DPA1	IFNG	1
HLA-DPA1	PRF1	1
HLA-DPA1	IL1A	1
HLA-DPA1	IL1B	1
HLA-DPA1	TNF	1
HLA-DPA1	LTA	1
HLA-DPA1	HSPD1	1
HLA-DPB1	HLA-DQA1	1
HLA-DPB1	HLA-DQB1	1
HLA-DPB1	HLA-DRA	0.986776425773927
HLA-DPB1	HLA-DRB1	0.978022705404216
HLA-DPB1	HLA-DRB4	1
HLA-DPB1	HLA-DRB5	0.992153971201784
HLA-DPB1	HLA-B	0.999999987358917
HLA-DPB1	HLA-C	0.999999999056568
HLA-DPB1	HLA-E	0.999951271268138
HLA-DPB1	HLA-F	0.999999996737304
HLA-DPB1	HLA-G	0.999999991924763
HLA-DPB1	FAS	0.999999999992573
HLA-DPB1	IFNG	1
HLA-DPB1	PRF1	0.99999999040715
HLA-DPB1	IL1A	1
HLA-DPB1	IL1B	1
HLA-DPB1	TNF	1
HLA-DPB1	LTA	1
HLA-DPB1	HSPD1	0.999999999990717
HLA-DQA1	HLA-DQB1	0.864650418164074
HLA-DQA1	HLA-DRA	1
HLA-DQA1	HLA-DRB1	1
HLA-DQA1	HLA-DRB4	0.999999999991299
HLA-DQA1	HLA-DRB5	1
HLA-DQA1	HLA-B	1
HLA-DQA1	HLA-C	1
HLA-DQA1	HLA-E	1
HLA-DQA1	HLA-F	1
HLA-DQA1	HLA-G	1
HLA-DQA1	FAS	1
HLA-DQA1	IFNG	1
HLA-DQA1	PRF1	1
HLA-DQA1	IL1A	1
HLA-DQA1	IL1B	1
HLA-DQA1	TNF	1
HLA-DQA1	LTA	1
HLA-DQA1	HSPD1	1
HLA-DQB1	HLA-DRA	1
HLA-DQB1	HLA-DRB1	1
