Net_185	Net_185	Net_185
CD14	LY96	0.939373945489892
CD14	TLR5	0.999357314489964
CD14	TUBA1B	0.999469602010381
CD14	TUBA3D	0.999566019870977
CD14	TUBA8	0.99467483098363
CD14	TUBA4A	0.999773562853489
CD14	TUBA3C	0.999574002936762
CD14	TUBA1A	0.989603795481389
CD14	TUBAL3	0.977996096862185
CD14	TUBA1C	0.999627393527705
CD14	CDH1	0.996859975105051
CD14	YWHAQ	0.998783893635833
CD14	YWHAZ	0.998981386659305
CD14	KRT18	0.992962076569249
CD14	CTNNB1	0.999667534438594
CD14	CTTN	0.99438748021854
CD14	HCLS1	0.86510561354777
CD14	ROCK1	0.993816908259279
CD14	ROCK2	0.998135513208077
CD14	OCLN	0.998490370843134
CD14	EZR	0.999311711810054
CD14	ARPC5	0.974687447955846
CD14	ARPC5L	0.999531858821941
CD14	CDC42	0.999852287641419
CD14	ABL1	0.998795522242384
CD14	FYN	0.983232023771553
CD14	PRKCA	0.999850887426298
CD14	WAS	0.997595149713078
CD14	WASL	0.986272577629513
CD14	CLDN1	0.998881920041301
CD14	ITGB1	0.999715685167894
CD14	ACTB	0.999768860415909
CD14	ACTG1	0.999607450020065
CD14	NCK1	0.997016459145673
CD14	NCK2	0.999611300289096
CD14	ARHGEF2	0.999485469771484
CD14	RHOA	0.973207846268277
CD14	NCL	0.999885146700607
CD14	TUBB3	0.999275609723763
CD14	TUBB4	0.993430965815553
CD14	TUBB2C	0.999562099859449
CD14	TUBB	0.999247161889358
CD14	TUBB2B	0.999660710772648
CD14	TUBB4Q	0.997113841838233
CD14	TUBB2A	0.999754959008705
CD14	TUBB1	0.999528387655574
CD14	TUBB6	0.993636050824963
LY96	TLR5	0.999445010081513
LY96	TUBA1B	0.999342273466587
LY96	TUBA3D	0.999111666022997
LY96	TUBA8	0.999582465741529
LY96	TUBA4A	0.998612643134515
LY96	TUBA3C	0.999682628939215
LY96	TUBA1A	0.997864805144002
LY96	TUBAL3	0.996616584404372
LY96	TUBA1C	0.999403536197142
LY96	CDH1	0.99219000181694
LY96	YWHAQ	0.997143997883626
LY96	YWHAZ	0.992864714372141
LY96	KRT18	0.997493948854002
LY96	CTNNB1	0.99630590542995
LY96	CTTN	0.989683465512632
LY96	HCLS1	0.98958719493647
LY96	ROCK1	0.999030325962578
LY96	ROCK2	0.992246830408874
LY96	OCLN	0.999233304306778
LY96	EZR	0.998876882012334
LY96	ARPC5	0.997217184938243
LY96	ARPC5L	0.998842555883019
LY96	CDC42	0.999906825078292
LY96	ABL1	0.999543988272719
