Net_166	Net_166	Net_166
PLCB1	PLCB2	0.999865467934729
PLCB1	PLCB3	0.999799998065022
PLCB1	PLCB4	0.999993291246536
PLCB1	GNA11	0.999954309185353
PLCB1	GNAQ	0.999976724520581
PLCB1	GRIA1	0.999965281920612
PLCB1	GRIA2	0.99999571089859
PLCB1	GRIA3	0.902250817393434
PLCB1	RYR1	0.999999313384351
PLCB1	PLA2G2D	0.990403355239069
PLCB1	PLA2G2E	0.997874937216745
PLCB1	PLA2G3	0.97212429822186
PLCB1	PLA2G1B	0.999987636729988
PLCB1	PLA2G2A	0.999999915865173
PLCB1	PLA2G4A	0.999995037861542
PLCB1	PLA2G5	0.990955571871387
PLCB1	PLA2G2F	0.946662005617338
PLCB1	PLA2G12A	0.999977660434741
PLCB1	PLA2G6	0.995688473791122
PLCB1	PLA2G10	0.999999604023709
PLCB1	LOC100137047-PLA2G4B	0.999997901939261
PLCB1	GNA13	0.992174626091264
PLCB1	GNA12	0.999910480551299
PLCB1	GNAI1	0.998767979199546
PLCB1	GNAI2	0.999971347302177
PLCB1	GNAI3	0.987813294466602
PLCB1	GNAO1	0.875759618276934
PLCB1	GNAS	0.999996960025528
PLCB1	GNAZ	0.999995493701543
PLCB1	NOS1	0.965014166981958
PLCB1	NOS2A	0.999770847085595
PLCB1	NOS3	0.999999903056019
PLCB1	GRM1	0.978336681204279
PLCB1	GRM5	0.904264306448062
PLCB1	PRKCA	0.999998605825786
PLCB1	PRKCB1	0.999702769775332
PLCB1	PRKCG	0.996566673246676
PLCB1	IGF1R	0.999999923719194
PLCB1	CRHR1	0.999795886765253
PLCB1	CRH	0.982584309043689
PLCB1	IGF1	0.999999995708857
PLCB1	GUCY1A2	0.996413192082337
PLCB1	GUCY1A3	0.999991510309525
PLCB1	GUCY1B3	0.999993556568239
PLCB1	GUCY2C	0.999974527229615
PLCB1	GUCY2F	0.998904659439768
PLCB1	GUCY2D	0.999950670041173
PLCB1	NPR1	0.999975817478935
PLCB1	NPR2	0.999979078608531
PLCB1	GRID2	0.991274399901547
PLCB1	PRKG1	0.999343318128199
PLCB1	PRKG2	0.973983519196369
PLCB1	CACNA1A	0.999763003180292
PLCB1	C7orf16	0.989462908433518
PLCB1	MAPK1	0.9959819170378
PLCB1	MAPK3	0.999994495265783
PLCB1	MAP2K1	0.988899592681726
PLCB1	MAP2K2	0.999996627982431
PLCB1	ARAF	0.999997060161202
PLCB1	RAF1	0.99318551519526
PLCB1	BRAF	0.964651292237406
PLCB1	HRAS	0.999815015264879
PLCB1	KRAS	0.999990954191416
PLCB1	NRAS	0.999458806585157
PLCB1	PPP2CA	0.995770679459219
PLCB1	PPP2CB	0.998439298633308
PLCB1	PPP2R1A	0.999990897610758
PLCB1	PPP2R1B	0.99998196523527
PLCB1	LYN	0.999587339647859
PLCB1	ITPR1	0.999994371885628
PLCB1	ITPR2	0.999990689734086
PLCB1	ITPR3	0.999996931700614
PLCB2	PLCB3	0.999999234173507
PLCB2	PLCB4	0.999961022633395
PLCB2	GNA11	0.999855250055939
PLCB2	GNAQ	0.999765173492457
PLCB2	GRIA1	0.998959754405036
PLCB2	GRIA2	0.999999640373081
PLCB2	GRIA3	0.999802759089739
PLCB2	RYR1	0.999999883007254
PLCB2	PLA2G2D	0.999995793804523
PLCB2	PLA2G2E	0.999995526279167
PLCB2	PLA2G3	0.999552462839597
PLCB2	PLA2G1B	0.999433915394012
PLCB2	PLA2G2A	0.999998767937293
PLCB2	PLA2G4A	0.998838361497304
PLCB2	PLA2G5	0.999727101453004
PLCB2	PLA2G2F	0.999916555522655
PLCB2	PLA2G12A	0.995509612353075
PLCB2	PLA2G6	0.996722046901505
PLCB2	PLA2G10	0.999999487211978
PLCB2	LOC100137047-PLA2G4B	0.999737805452111
PLCB2	GNA13	0.999997809143146
PLCB2	GNA12	0.999999819845918
PLCB2	GNAI1	0.99805732835993
PLCB2	GNAI2	0.995874778936634
PLCB2	GNAI3	0.994373101404023
PLCB2	GNAO1	0.999896024155762
PLCB2	GNAS	0.999933804293187
PLCB2	GNAZ	0.999793479602889
PLCB2	NOS1	0.999872850963663
PLCB2	NOS2A	0.999969396812327
PLCB2	NOS3	0.999999957780391
PLCB2	GRM1	0.999845965597744
PLCB2	GRM5	0.999745682324859
PLCB2	PRKCA	0.999999406642062
PLCB2	PRKCB1	0.999941418323718
PLCB2	PRKCG	0.999531532136859
PLCB2	IGF1R	0.999999817093762
PLCB2	CRHR1	0.999480889199032
PLCB2	CRH	0.999973958371171
PLCB2	IGF1	0.999999945321555
PLCB2	GUCY1A2	0.999751297771542
PLCB2	GUCY1A3	0.999500446110684
PLCB2	GUCY1B3	0.999983098341315
PLCB2	GUCY2C	0.999998900321094
PLCB2	GUCY2F	0.999923941774749
PLCB2	GUCY2D	0.99809160501682
PLCB2	NPR1	0.997062872111066
PLCB2	NPR2	0.999645095430226
PLCB2	GRID2	0.999993336771239
PLCB2	PRKG1	0.999865578239875
PLCB2	PRKG2	0.999963726312581
PLCB2	CACNA1A	0.999999402315297
PLCB2	C7orf16	0.999992782046109
PLCB2	MAPK1	0.998763125066423
PLCB2	MAPK3	0.997156104603166
PLCB2	MAP2K1	0.999732647576916
PLCB2	MAP2K2	0.999998023183568
PLCB2	ARAF	0.99841399821277
PLCB2	RAF1	0.999996977935138
PLCB2	BRAF	0.999991155639283
PLCB2	HRAS	0.999998480795391
PLCB2	KRAS	0.999980724579747
PLCB2	NRAS	0.97858138915993
PLCB2	PPP2CA	0.998474323975153
PLCB2	PPP2CB	0.999990919425575
PLCB2	PPP2R1A	0.999997519557095
PLCB2	PPP2R1B	0.996444143525099
PLCB2	LYN	0.999908304303672
PLCB2	ITPR1	0.99995707767528
PLCB2	ITPR2	0.999994994018158
PLCB2	ITPR3	0.9999999179174
PLCB3	PLCB4	0.999998811155984
PLCB3	GNA11	0.999945058498488
PLCB3	GNAQ	0.999999519659162
PLCB3	GRIA1	0.999998452443374
PLCB3	GRIA2	0.999999775166026
PLCB3	GRIA3	0.999827858988029
PLCB3	RYR1	0.99999998924452
PLCB3	PLA2G2D	0.999997233147517
PLCB3	PLA2G2E	0.999984985988542
PLCB3	PLA2G3	0.999982420900153
PLCB3	PLA2G1B	0.999999256762843
PLCB3	PLA2G2A	0.999996272260913
PLCB3	PLA2G4A	0.999999956603152
PLCB3	PLA2G5	0.999996312790613
PLCB3	PLA2G2F	0.99997985517208
PLCB3	PLA2G12A	0.999999673517289
PLCB3	PLA2G6	0.999998806850847
PLCB3	PLA2G10	0.999999998884627
PLCB3	LOC100137047-PLA2G4B	0.999968857688947
PLCB3	GNA13	0.999967236692144
PLCB3	GNA12	0.999997194440913
PLCB3	GNAI1	0.999999652853132
PLCB3	GNAI2	0.999998170597621
PLCB3	GNAI3	0.999993059766799
PLCB3	GNAO1	0.999727341274962
PLCB3	GNAS	0.999999788125173
PLCB3	GNAZ	0.999999974457457
PLCB3	NOS1	0.999978681245266
PLCB3	NOS2A	0.999999786461698
PLCB3	NOS3	0.99997095690261
PLCB3	GRM1	0.999982845386078
PLCB3	GRM5	0.999953705723013
PLCB3	PRKCA	0.99999998563765
PLCB3	PRKCB1	0.999999559532487
PLCB3	PRKCG	0.99999927985622
PLCB3	IGF1R	0.99999999263566
PLCB3	CRHR1	0.999999451166005
PLCB3	CRH	0.999990576450105
PLCB3	IGF1	0.999998697885619
PLCB3	GUCY1A2	0.999997209995436
PLCB3	GUCY1A3	0.999999703237512
PLCB3	GUCY1B3	0.99999980496431
PLCB3	GUCY2C	0.999983978495324
PLCB3	GUCY2F	0.999999724517578
PLCB3	GUCY2D	0.999999960183585
PLCB3	NPR1	0.999997112638147
PLCB3	NPR2	0.999996672350913
PLCB3	GRID2	0.999997865179321
PLCB3	PRKG1	0.999998549148525
PLCB3	PRKG2	0.999954271287574
PLCB3	CACNA1A	0.999996895949964
PLCB3	C7orf16	0.999976871783268
PLCB3	MAPK1	0.999997592315055
PLCB3	MAPK3	0.999737893059841
PLCB3	MAP2K1	0.999992305868749
PLCB3	MAP2K2	0.999998788968578
PLCB3	ARAF	0.999998704870287
PLCB3	RAF1	0.999989656587259
PLCB3	BRAF	0.999975682843753
PLCB3	HRAS	0.99967695627656
PLCB3	KRAS	0.999999031942202
PLCB3	NRAS	0.999999438944324
PLCB3	PPP2CA	0.999998765519038
PLCB3	PPP2CB	0.999998920528484
PLCB3	PPP2R1A	0.999994160418499
PLCB3	PPP2R1B	0.999999945772902
PLCB3	LYN	0.999999676228287
PLCB3	ITPR1	0.999999819788538
PLCB3	ITPR2	0.999998759835644
PLCB3	ITPR3	0.99999614171695
PLCB4	GNA11	0.979024763318688
PLCB4	GNAQ	0.991365608923376
PLCB4	GRIA1	0.983187282499085
PLCB4	GRIA2	0.999998642007671
PLCB4	GRIA3	0.999988693231437
PLCB4	RYR1	0.999942482800184
PLCB4	PLA2G2D	0.999919985226605
PLCB4	PLA2G2E	0.999999960682129
PLCB4	PLA2G3	0.999942856666209
PLCB4	PLA2G1B	0.983264937916193
PLCB4	PLA2G2A	0.999999998086884
PLCB4	PLA2G4A	0.999442108406357
PLCB4	PLA2G5	0.999998619296066
PLCB4	PLA2G2F	0.999981260678382
PLCB4	PLA2G12A	0.99852096845165
PLCB4	PLA2G6	0.999998482675998
PLCB4	PLA2G10	0.999994994652879
PLCB4	LOC100137047-PLA2G4B	0.999980227880244
PLCB4	GNA13	0.999982452832581
PLCB4	GNA12	0.999999969617188
PLCB4	GNAI1	0.999972048452964
PLCB4	GNAI2	0.999444435913939
PLCB4	GNAI3	0.999959835453174
PLCB4	GNAO1	0.999986228856209
PLCB4	GNAS	0.999975637550431
PLCB4	GNAZ	0.999870061546121
PLCB4	NOS1	0.999966251166928
PLCB4	NOS2A	0.999999448818078
PLCB4	NOS3	0.999999624724005
PLCB4	GRM1	0.999971505688714
PLCB4	GRM5	0.999981916363237
PLCB4	PRKCA	0.999992330803383
PLCB4	PRKCB1	0.994005568578531
PLCB4	PRKCG	0.999975905728509
PLCB4	IGF1R	0.999999944809111
PLCB4	CRHR1	0.999991667139334
PLCB4	CRH	0.999998479463723
PLCB4	IGF1	0.999999971451387
PLCB4	GUCY1A2	0.999992691103425
PLCB4	GUCY1A3	0.999481044010205
PLCB4	GUCY1B3	0.996922619290291
PLCB4	GUCY2C	0.999999839977081
PLCB4	GUCY2F	0.999999912896885
PLCB4	GUCY2D	0.999998959610916
PLCB4	NPR1	0.981078066204461
PLCB4	NPR2	0.991582815579118
PLCB4	GRID2	0.999918430958567
PLCB4	PRKG1	0.999128914436876
PLCB4	PRKG2	0.999993455776073
PLCB4	CACNA1A	0.999999711955881
PLCB4	C7orf16	0.999999721609209
PLCB4	MAPK1	0.999986833973605
PLCB4	MAPK3	0.999944648283005
PLCB4	MAP2K1	0.999996334927072
PLCB4	MAP2K2	0.999271541167507
PLCB4	ARAF	0.999998946493137
PLCB4	RAF1	0.999992389087016
PLCB4	BRAF	0.99998173972605
PLCB4	HRAS	0.999998328741872
PLCB4	KRAS	0.99998852530425
PLCB4	NRAS	0.998818259482064
PLCB4	PPP2CA	0.999996334121058
PLCB4	PPP2CB	0.99403258476589
PLCB4	PPP2R1A	0.999606008800351
PLCB4	PPP2R1B	0.999937823647406
PLCB4	LYN	0.999983454251182
PLCB4	ITPR1	0.992619978612386
PLCB4	ITPR2	0.999998149259629
PLCB4	ITPR3	0.999999912123062
GNA11	GNAQ	0.987152476538297
GNA11	GRIA1	0.96889235493899
GNA11	GRIA2	0.999999516372583
GNA11	GRIA3	0.999964639643516
GNA11	RYR1	0.999998727524613
GNA11	PLA2G2D	0.999217634430118
GNA11	PLA2G2E	0.999999880092983
GNA11	PLA2G3	0.999915518989949
GNA11	PLA2G1B	0.979545992421286
GNA11	PLA2G2A	0.999999995110437
GNA11	PLA2G4A	0.999356987363967
GNA11	PLA2G5	0.999994387678009
GNA11	PLA2G2F	0.999902657390565
GNA11	PLA2G12A	0.997713128417746
GNA11	PLA2G6	0.999994759042528
GNA11	PLA2G10	0.999996542767254
GNA11	LOC100137047-PLA2G4B	0.999791866293678
GNA11	GNA13	0.999687323387357
GNA11	GNA12	0.999998932816248
GNA11	GNAI1	0.999994070447772
GNA11	GNAI2	0.992354333094776
GNA11	GNAI3	0.999884734493314
GNA11	GNAO1	0.999938673415335
GNA11	GNAS	0.9998969869043
GNA11	GNAZ	0.999827222427073
GNA11	NOS1	0.999941482068514
GNA11	NOS2A	0.999998711044676
GNA11	NOS3	0.999999725754054
GNA11	GRM1	0.999922820185586
GNA11	GRM5	0.999964806907386
GNA11	PRKCA	0.999989445557329
GNA11	PRKCB1	0.994013199551234
GNA11	PRKCG	0.999931470232877
GNA11	IGF1R	0.999999959742678
GNA11	CRHR1	0.999991181836973
GNA11	CRH	0.999998003979806
GNA11	IGF1	0.999999953133432
GNA11	GUCY1A2	0.999982831894543
GNA11	GUCY1A3	0.998411591457813
GNA11	GUCY1B3	0.996346271501074
GNA11	GUCY2C	0.999992746350111
GNA11	GUCY2F	0.999999781095382
GNA11	GUCY2D	0.999996899698168
GNA11	NPR1	0.954506783137845
GNA11	NPR2	0.984521549737965
GNA11	GRID2	0.999629577869579
GNA11	PRKG1	0.999479396402095
GNA11	PRKG2	0.999992457175719
GNA11	CACNA1A	0.999999032525161
GNA11	C7orf16	0.999998523961886
GNA11	MAPK1	0.999962725838527
GNA11	MAPK3	0.99934574521041
GNA11	MAP2K1	0.999993980765303
GNA11	MAP2K2	0.999922737574262
GNA11	ARAF	0.999993293753757
GNA11	RAF1	0.999857960133609
GNA11	BRAF	0.999953279260956
GNA11	HRAS	0.999995165757356
GNA11	KRAS	0.999987100008586
GNA11	NRAS	0.996817003193645
GNA11	PPP2CA	0.99998865552511
GNA11	PPP2CB	0.992299419658092
GNA11	PPP2R1A	0.999972230559238
GNA11	PPP2R1B	0.999597786730452
GNA11	LYN	0.999953336824024
GNA11	ITPR1	0.996061017647957
GNA11	ITPR2	0.999998215135217
GNA11	ITPR3	0.999996559935233
GNAQ	GRIA1	0.920250679722244
GNAQ	GRIA2	0.999988123782046
GNAQ	GRIA3	0.999976180209552
GNAQ	RYR1	0.999999097255814
GNAQ	PLA2G2D	0.999881043894933
GNAQ	PLA2G2E	0.99999900916149
GNAQ	PLA2G3	0.999213502551621
GNAQ	PLA2G1B	0.954374952004633
GNAQ	PLA2G2A	0.999999962041372
GNAQ	PLA2G4A	0.999602906890939
GNAQ	PLA2G5	0.999995406727833
GNAQ	PLA2G2F	0.999979815104101
GNAQ	PLA2G12A	0.996482425086967
GNAQ	PLA2G6	0.999988092870193
GNAQ	PLA2G10	0.999906488070229
GNAQ	LOC100137047-PLA2G4B	0.999982942533441
GNAQ	GNA13	0.999989518784157
GNAQ	GNA12	0.999999933269643
GNAQ	GNAI1	0.999994217636305
GNAQ	GNAI2	0.996876182758891
GNAQ	GNAI3	0.999719529009719
GNAQ	GNAO1	0.999961071841483
GNAQ	GNAS	0.998421049839339
GNAQ	GNAZ	0.999812414558011
GNAQ	NOS1	0.999968690099141
GNAQ	NOS2A	0.999997567347019
GNAQ	NOS3	0.9999999222279
GNAQ	GRM1	0.999970981176965
GNAQ	GRM5	0.999978225311406
GNAQ	PRKCA	0.9993057598067
GNAQ	PRKCB1	0.994823355300843
GNAQ	PRKCG	0.999948774903843
GNAQ	IGF1R	0.999997120209085
GNAQ	CRHR1	0.999972176529594
GNAQ	CRH	0.999960497990159
GNAQ	IGF1	0.999999379190436
GNAQ	GUCY1A2	0.999956098532597
GNAQ	GUCY1A3	0.985955783059724
GNAQ	GUCY1B3	0.966482046081023
GNAQ	GUCY2C	0.99998676733606
GNAQ	GUCY2F	0.999998819090759
GNAQ	GUCY2D	0.999993174809476
GNAQ	NPR1	0.912616201497672
GNAQ	NPR2	0.992199980124857
GNAQ	GRID2	0.999951593327693
GNAQ	PRKG1	0.995538432140008
GNAQ	PRKG2	0.999724725077919
GNAQ	CACNA1A	0.999979854857304
GNAQ	C7orf16	0.999987087835321
GNAQ	MAPK1	0.999876742347569
GNAQ	MAPK3	0.999765786234818
GNAQ	MAP2K1	0.999990622787929
GNAQ	MAP2K2	0.997908943327362
GNAQ	ARAF	0.999996203268491
GNAQ	RAF1	0.999993591362153
GNAQ	BRAF	0.999981824394401
GNAQ	HRAS	0.999996421968658
GNAQ	KRAS	0.999987537515113
GNAQ	NRAS	0.993790581242715
GNAQ	PPP2CA	0.999977350429952
GNAQ	PPP2CB	0.991372353826256
GNAQ	PPP2R1A	0.998931622937846
GNAQ	PPP2R1B	0.999446907244318
GNAQ	LYN	0.999918780665324
GNAQ	ITPR1	0.937416372248617
GNAQ	ITPR2	0.999961042617761
GNAQ	ITPR3	0.999998946059874
GRIA1	GRIA2	0.999999202486522
GRIA1	GRIA3	0.999954801796642
GRIA1	RYR1	0.999998767515428
GRIA1	PLA2G2D	0.999957227431458
GRIA1	PLA2G2E	0.999997812805997
GRIA1	PLA2G3	0.998412876955137
GRIA1	PLA2G1B	0.889798978024016
GRIA1	PLA2G2A	0.999999993547171
GRIA1	PLA2G4A	0.998026106383627
GRIA1	PLA2G5	0.999986498692996
GRIA1	PLA2G2F	0.999978233568225
GRIA1	PLA2G12A	0.991611752422103
GRIA1	PLA2G6	0.999915305817024
GRIA1	PLA2G10	0.99997933379375
GRIA1	LOC100137047-PLA2G4B	0.999952114328448
GRIA1	GNA13	0.999965726283041
GRIA1	GNA12	0.999999904290581
GRIA1	GNAI1	0.999994848349521
GRIA1	GNAI2	0.992776828831196
GRIA1	GNAI3	0.998361747443456
GRIA1	GNAO1	0.999941878569836
GRIA1	GNAS	0.999602469776899
GRIA1	GNAZ	0.999448614881543
GRIA1	NOS1	0.99998862710282
GRIA1	NOS2A	0.9999996729179
GRIA1	NOS3	0.999999969515517
GRIA1	GRM1	0.999989191225131
GRIA1	GRM5	0.999980791813014
GRIA1	PRKCA	0.999941234829797
GRIA1	PRKCB1	0.989496111560901
GRIA1	PRKCG	0.999993543449602
GRIA1	IGF1R	0.999999748477243
GRIA1	CRHR1	0.999996184956319
GRIA1	CRH	0.999921475498377
GRIA1	IGF1	0.999999745339612
GRIA1	GUCY1A2	0.999858731182415
GRIA1	GUCY1A3	0.988865526652009
GRIA1	GUCY1B3	0.99397241415037
GRIA1	GUCY2C	0.999998747474917
GRIA1	GUCY2F	0.999995889973874
GRIA1	GUCY2D	0.999980289512179
GRIA1	NPR1	0.819454932080938
GRIA1	NPR2	0.976324816221483
GRIA1	GRID2	0.999981458929359
GRIA1	PRKG1	0.988668254007264
GRIA1	PRKG2	0.999785483974934
GRIA1	CACNA1A	0.999998419441494
GRIA1	C7orf16	0.999984320822602
GRIA1	MAPK1	0.999379268055244
GRIA1	MAPK3	0.9988585216149
GRIA1	MAP2K1	0.999967738304061
GRIA1	MAP2K2	0.999625789583255
GRIA1	ARAF	0.999988541484649
GRIA1	RAF1	0.999994495780903
GRIA1	BRAF	0.999973807324716
GRIA1	HRAS	0.999998652924989
GRIA1	KRAS	0.999967477170883
GRIA1	NRAS	0.976351985739842
GRIA1	PPP2CA	0.999820278528584
GRIA1	PPP2CB	0.997797930021493
GRIA1	PPP2R1A	0.999847524105004
GRIA1	PPP2R1B	0.99894899139996
GRIA1	LYN	0.999649422400076
GRIA1	ITPR1	0.984247872528582
GRIA1	ITPR2	0.999994601341217
GRIA1	ITPR3	0.999999826223716
GRIA2	GRIA3	0.999998966148742
GRIA2	RYR1	0.999999999871904
GRIA2	PLA2G2D	0.999997651997833
GRIA2	PLA2G2E	0.999999447052188
GRIA2	PLA2G3	0.99999189147865
GRIA2	PLA2G1B	0.999999339307816
GRIA2	PLA2G2A	0.999999999723818
GRIA2	PLA2G4A	0.999999968831128
GRIA2	PLA2G5	0.999999941999675
GRIA2	PLA2G2F	0.999997350959133
GRIA2	PLA2G12A	0.999998949360175
GRIA2	PLA2G6	0.99999994690376
GRIA2	PLA2G10	0.999999999542462
GRIA2	LOC100137047-PLA2G4B	0.999998530906941
GRIA2	GNA13	0.999993390222095
GRIA2	GNA12	0.999999230668814
GRIA2	GNAI1	0.99999453895121
GRIA2	GNAI2	0.999985181571593
GRIA2	GNAI3	0.999999872702886
GRIA2	GNAO1	0.999922385488032
GRIA2	GNAS	0.991090950696343
GRIA2	GNAZ	0.999999994542719
GRIA2	NOS1	0.999999268687589
GRIA2	NOS2A	0.999671526828099
GRIA2	NOS3	0.99999996729465
GRIA2	GRM1	0.999999671717405
GRIA2	GRM5	0.999999752799976
GRIA2	PRKCA	0.999999980267724
GRIA2	PRKCB1	0.9999997536085
GRIA2	PRKCG	0.999999789017118
GRIA2	IGF1R	0.999998441423789
GRIA2	CRHR1	0.999999912527642
GRIA2	CRH	0.99991656149667
GRIA2	IGF1	0.999999993175762
GRIA2	GUCY1A2	0.999999945877752
GRIA2	GUCY1A3	0.99999204626512
GRIA2	GUCY1B3	0.999997339677748
GRIA2	GUCY2C	0.998065995188582
GRIA2	GUCY2F	0.999999096740828
GRIA2	GUCY2D	0.999999935889303
GRIA2	NPR1	0.999993993014074
GRIA2	NPR2	0.999999234526207
GRIA2	GRID2	0.999999697247542
GRIA2	PRKG1	0.999999890366438
GRIA2	PRKG2	0.999985871922044
GRIA2	CACNA1A	0.930232915740209
GRIA2	C7orf16	0.99999494966554
GRIA2	MAPK1	0.999999965420652
GRIA2	MAPK3	0.999999924708733
GRIA2	MAP2K1	0.999999977304104
GRIA2	MAP2K2	0.999999986206292
GRIA2	ARAF	0.999999989136719
GRIA2	RAF1	0.999997426035592
GRIA2	BRAF	0.999991669362167
GRIA2	HRAS	0.999999994446005
GRIA2	KRAS	0.999999995268005
GRIA2	NRAS	0.99998943415404
GRIA2	PPP2CA	0.9999995655233
GRIA2	PPP2CB	0.999999937631056
GRIA2	PPP2R1A	0.99999986281274
