Net_316	Net_316	Net_316
AKAP13	AKAP12	0.999981269729489
AKAP13	AKAP11	0.999997876421121
AKAP13	AKAP7	0.999992160885339
AKAP13	AKAP8	0.999998793975785
AKAP13	AKAP9	0.999999999994896
AKAP13	AKAP10	0.999994282083172
AKAP13	AKAP6	0.999999976351458
AKAP13	AKAP5	0.999999868402991
AKAP13	AKAP4	0.999999980105881
AKAP13	AKAP3	0.999999999995359
AKAP13	AKAP1	0.999999894522451
AKAP13	PRKCA	0.999999958978459
AKAP13	CALM1	0.999994517688753
AKAP13	GNAL	0.99999999615583
AKAP13	GNB3	0.999999985847472
AKAP13	PDE1A	0.999999999961519
AKAP13	PRKAR1B	0.999999995458936
AKAP13	PRKAR1A	0.999998966724338
AKAP13	PRKACG	0.999999982912191
AKAP13	PRKACB	0.99999999933437
AKAP13	PRKACA	0.999994665129124
AKAP13	PRKAR2B	0.999999965705757
AKAP13	PRKAR2A	0.999970906572396
AKAP13	SLC9A1	0.999992967414285
AKAP13	RHOA	0.999999703358392
AKAP13	ARHGEF1	0.999998645001485
AKAP13	GNA13	0.999999951665328
AKAP13	GNA12	0.999999999899257
AKAP13	PRKD3	0.999999589936697
AKAP13	PRKCB1	0.999991323095856
AKAP13	PRKCZ	0.999441141368231
AKAP13	PRKCQ	0.999956256806892
AKAP13	PRKD1	0.999999397017196
AKAP13	PRKCH	0.999916268218107
AKAP13	PRKCI	0.999999999573872
AKAP13	PRKCE	0.999999425483216
AKAP13	PRKCG	0.999999998207226
AKAP13	PRKCD	0.99999964092972
AKAP13	PPP3CC	0.999999288624475
AKAP13	PPP3CA	0.999999986098946
AKAP13	RRAS	0.999608467322499
AKAP13	KRAS	0.999999999809798
AKAP13	NRAS	0.998727865643617
AKAP13	HRAS	0.999999998558157
AKAP13	ITPR1	0.999849441465479
AKAP13	PLCB3	0.999999999939117
AKAP13	GNA15	0.999999998303925
AKAP13	GNA14	0.999999946500061
AKAP13	GNA11	0.999860055089625
AKAP13	GNAQ	0.998024654114962
AKAP13	KCNJ3	0.999999994758824
AKAP13	ADCY9	0.999430005204502
AKAP13	ADCY8	0.999999962467595
AKAP13	ADCY7	0.999999982126604
AKAP13	ADCY6	0.999999998159863
AKAP13	ADCY3	0.999998819839644
AKAP13	ADCY2	0.999999974591198
AKAP13	ADCY1	0.999999994065959
AKAP13	GNAI3	0.999830419454582
AKAP13	GNAO1	0.999999792852234
AKAP13	GNAI2	0.998522421862053
AKAP13	GNAZ	0.999999747639962
AKAP13	GNAS	0.999995711626857
AKAP13	GNG13	0.999999961382614
AKAP13	GNG12	0.999999989878504
AKAP13	GNG11	0.99886427006167
AKAP13	GNG7	0.999999976248788
AKAP13	GNG5	0.999999956396601
AKAP13	GNG4	0.9999999738816
AKAP13	GNG3	0.999999995528252
AKAP13	GNGT1	0.999999998567024
AKAP13	GNB5	0.999999358724791
AKAP13	GNB2	0.999999978662772
AKAP13	GNB1	0.999998258280846
AKAP13	PDE8B	0.999862530764166
AKAP13	PDE8A	0.999999608395193
AKAP13	PDE7B	0.99999998669011
AKAP13	PDE4D	0.99993603690167
AKAP13	PDE4C	0.999844390048923
AKAP13	PDE4B	0.999999760092913
AKAP13	PDE4A	0.999975323799099
AKAP13	PDE1C	0.999999888703289
AKAP13	PDE1B	0.999999992400823
AKAP13	GNAI1	0.999999983587173
AKAP12	AKAP11	0.999923311562503
AKAP12	AKAP7	0.999988869764763
AKAP12	AKAP8	0.999999392812364
AKAP12	AKAP9	0.999999999999872
AKAP12	AKAP10	0.999999929970712
AKAP12	AKAP6	0.999999998012999
AKAP12	AKAP5	0.999999952331558
AKAP12	AKAP4	0.999999995295637
AKAP12	AKAP3	0.999999999992726
AKAP12	AKAP1	0.999999999042085
AKAP12	PRKCA	0.999999981656513
AKAP12	CALM1	0.999711871474017
AKAP12	GNAL	0.999999952146651
AKAP12	GNB3	0.999999779006385
AKAP12	PDE1A	0.999999996604731
AKAP12	PRKAR1B	0.999999999932223
AKAP12	PRKAR1A	0.999999995827607
AKAP12	PRKACG	0.999999984780234
AKAP12	PRKACB	0.999999999709751
AKAP12	PRKACA	0.999999981352016
AKAP12	PRKAR2B	0.999999924067428
AKAP12	PRKAR2A	0.999999996094066
AKAP12	SLC9A1	0.999999998882506
AKAP12	RHOA	0.999993652387744
AKAP12	ARHGEF1	0.999999999956583
AKAP12	GNA13	0.99999999909742
AKAP12	GNA12	0.999999999974014
AKAP12	PRKD3	0.999994146873974
AKAP12	PRKCB1	0.999918407585975
AKAP12	PRKCZ	0.999999587835765
AKAP12	PRKCQ	0.999999959061122
AKAP12	PRKD1	0.999965133437107
AKAP12	PRKCH	0.999355263025727
AKAP12	PRKCI	0.999999994406819
AKAP12	PRKCE	0.999999998212325
AKAP12	PRKCG	0.999999934919291
AKAP12	PRKCD	0.999999965989401
AKAP12	PPP3CC	0.999999938923553
AKAP12	PPP3CA	0.999999856161327
AKAP12	RRAS	0.999964665865022
AKAP12	KRAS	0.999999999626323
AKAP12	NRAS	0.999999613481802
AKAP12	HRAS	0.999999999996463
AKAP12	ITPR1	0.997207436062486
AKAP12	PLCB3	0.999999999994696
AKAP12	GNA15	0.999999993484949
AKAP12	GNA14	0.999999934837785
AKAP12	GNA11	0.99998057203188
AKAP12	GNAQ	0.999798047344201
AKAP12	KCNJ3	0.999999981302447
AKAP12	ADCY9	0.999976477918948
AKAP12	ADCY8	0.99999999477204
AKAP12	ADCY7	0.999999974603532
AKAP12	ADCY6	0.999999999521537
AKAP12	ADCY3	0.999997397967032
AKAP12	ADCY2	0.999999999984953
AKAP12	ADCY1	0.999999990163608
AKAP12	GNAI3	0.999999952883041
AKAP12	GNAO1	0.99999994497186
AKAP12	GNAI2	0.999999366847924
