Net_84	Net_84	Net_84
TYMS	MTR	0.999998595493145
TYMS	FTCD	0.999999991841054
TYMS	GART	0.972885563856852
TYMS	MTHFD2	0.867212928829975
TYMS	MTHFD1	0.975775372885065
TYMS	MTHFS	0.999999908630506
TYMS	AMT	0.998058249110825
TYMS	ALDH1L1	0.999998137576226
TYMS	ATIC	0.931997869780689
TYMS	DHFR	0.97890858321932
TYMS	SHMT1	0.997465301885074
TYMS	SHMT2	0.968488379976027
TYMS	MTHFR	0.999978758252093
MTR	FTCD	0.997676732654656
MTR	GART	0.999993038227871
MTR	MTHFD2	0.999996969595017
MTR	MTHFD1	0.999930830193189
MTR	MTHFS	0.996372017617084
MTR	AMT	0.999999955333848
MTR	ALDH1L1	0.999999994866124
MTR	ATIC	0.999993638384769
MTR	DHFR	0.999999431175891
MTR	SHMT1	0.999999975279641
MTR	SHMT2	0.999999619116481
MTR	MTHFR	0.995302382290744
FTCD	GART	0.999999384036323
FTCD	MTHFD2	0.999998807385172
FTCD	MTHFD1	0.999999296951511
FTCD	MTHFS	0.998407213520841
FTCD	AMT	0.999999997666717
FTCD	ALDH1L1	0.999999998007434
FTCD	ATIC	0.999999783872957
FTCD	DHFR	0.999999993890992
FTCD	SHMT1	0.999999999879589
FTCD	SHMT2	0.999999991316837
FTCD	MTHFR	0.990107446964886
GART	MTHFD2	0.96155056221615
GART	MTHFD1	0.972263699999986
GART	MTHFS	0.999999940191413
GART	AMT	0.995136469407217
GART	ALDH1L1	0.999999609642079
GART	ATIC	0.938427791586473
GART	DHFR	0.995103302510368
GART	SHMT1	0.999866412262176
GART	SHMT2	0.989702239585233
GART	MTHFR	0.999933419028199
MTHFD2	MTHFD1	0.959790319322302
MTHFD2	MTHFS	0.999999908018251
MTHFD2	AMT	0.994811746247225
MTHFD2	ALDH1L1	0.999997738780561
MTHFD2	ATIC	0.87775123589811
MTHFD2	DHFR	0.990638019233635
MTHFD2	SHMT1	0.999556742697832
MTHFD2	SHMT2	0.964622456458767
MTHFD2	MTHFR	0.999873767765637
MTHFD1	MTHFS	0.999999715696218
MTHFD1	AMT	0.999051902307709
MTHFD1	ALDH1L1	0.999999666857879
MTHFD1	ATIC	0.92473920312593
MTHFD1	DHFR	0.998024522262844
MTHFD1	SHMT1	0.999601977081689
MTHFD1	SHMT2	0.992066087245216
MTHFD1	MTHFR	0.999944313740692
MTHFS	AMT	0.999999999756345
MTHFS	ALDH1L1	0.999998744365537
MTHFS	ATIC	0.99999997664638
MTHFS	DHFR	0.999999950781516
MTHFS	SHMT1	0.999999938452282
MTHFS	SHMT2	0.999999971324811
MTHFS	MTHFR	0.999324569597686
AMT	ALDH1L1	0.99999998295809
AMT	ATIC	0.992936179403808
AMT	DHFR	0.999842613264976
AMT	SHMT1	0.999996685132004
AMT	SHMT2	0.999318390621553
AMT	MTHFR	0.999998866774059
ALDH1L1	ATIC	0.999998176356334
ALDH1L1	DHFR	0.999992927591284
ALDH1L1	SHMT1	0.999976870439769
ALDH1L1	SHMT2	0.999957825717162
ALDH1L1	MTHFR	0.999999998938827
ATIC	DHFR	0.995329910488722
ATIC	SHMT1	0.999742326801844
ATIC	SHMT2	0.959083328136
ATIC	MTHFR	0.999955174425315
DHFR	SHMT1	0.999453242266726
DHFR	SHMT2	0.993028310244847
DHFR	MTHFR	0.999998389254725
SHMT1	SHMT2	0.999858049165944
SHMT1	MTHFR	0.999999968381695
SHMT2	MTHFR	0.999994226572075
