Net_21	Net_21	Net_21
CYP1A2	XDH	1
CYP1A2	CYP2A6	0.999999998285575
CYP1A2	CYP2A7	0.999999999923045
CYP1A2	CYP2A13	1
CYP1A2	NAT2	0.999999999998102
CYP1A2	NAT1	1
XDH	CYP2A6	0.999999999986088
XDH	CYP2A7	0.999999999999985
XDH	CYP2A13	0.99999999999987
XDH	NAT2	0.999999999819446
XDH	NAT1	1
CYP2A6	CYP2A7	0.998995192190548
CYP2A6	CYP2A13	0.999999999993507
CYP2A6	NAT2	0.999998018302192
CYP2A6	NAT1	0.999999999999396
CYP2A7	CYP2A13	0.999999999999977
CYP2A7	NAT2	0.999999774529512
CYP2A7	NAT1	0.999999999999998
CYP2A13	NAT2	0.999999926401165
CYP2A13	NAT1	0.999999999993351
NAT2	NAT1	1
