Net_161	Net_161	Net_161
NFKBIA	NFKBIB	0.998097242735325
NFKBIA	NFKBIE	0.997168268694503
NFKBIA	NFKB1	0.943555363404166
NFKBIA	RELA	0.999558345697776
NFKBIA	IKBKB	0.997364120455475
NFKBIA	IKBKG	0.999545466114872
NFKBIA	CHUK	0.996172313754804
NFKBIA	GSK3B	0.997538013206686
NFKBIA	MALT1	0.991691073729221
NFKBIA	BCL10	0.993738911499477
NFKBIA	AKT3	0.946477511880127
NFKBIA	AKT1	0.998797535071086
NFKBIA	AKT2	0.995480350625816
NFKBIA	PRKCB1	0.954458095401572
NFKBIA	VAV3	0.998406679985608
NFKBIA	VAV1	0.993585076648101
NFKBIA	VAV2	0.998418526659605
NFKBIA	PIK3R5	0.998145809398844
NFKBIA	PIK3CA	0.997702906322388
NFKBIA	PIK3CB	0.998356774576123
NFKBIA	PIK3CD	0.989004600824747
NFKBIA	PIK3CG	0.999215578468388
NFKBIA	PIK3R1	0.977960499385077
NFKBIA	PIK3R2	0.994116982780331
NFKBIA	PIK3R3	0.997666491352508
NFKBIA	CR2	0.994217843099591
NFKBIA	CD19	0.990697195587962
NFKBIA	CD81	0.954524541024918
NFKBIA	IFITM1	0.998834001467568
NFKBIA	INPP5D	0.984972802205387
NFKBIA	FCGR2B	0.998565763994859
NFKBIA	FOS	0.886978742936792
NFKBIA	JUN	0.887427481647153
NFKBIA	HRAS	0.999603650513308
NFKBIA	KRAS	0.996504797435751
NFKBIA	NRAS	0.955915398119922
NFKBIA	NFAT5	0.998267415068919
NFKBIA	NFATC1	0.89601625891045
NFKBIA	NFATC3	0.978315545320567
NFKBIA	NFATC4	0.999196838130738
NFKBIA	CHP	0.995020545639872
NFKBIA	PPP3CA	0.996785417586907
NFKBIA	PPP3CB	0.987488538023056
NFKBIA	PPP3CC	0.99508505531752
NFKBIA	PPP3R1	0.990703922474889
NFKBIA	CHP2	0.999823710610669
NFKBIA	RAC1	0.998565781687279
NFKBIA	RAC2	0.990491763100005
NFKBIA	RAC3	0.979491362512051
NFKBIA	PLCG2	0.989344330903549
NFKBIA	BLNK	0.974379827944521
NFKBIA	BTK	0.956405302830045
NFKBIA	LYN	0.996951425073209
NFKBIA	CD79B	0.997025229613734
NFKBIA	CD79A	0.99290433467711
NFKBIA	SYK	0.991750415400677
NFKBIA	PTPN6	0.983898834184355
NFKBIA	CD72	0.997976865337706
NFKBIA	CD22	0.9935825636767
NFKBIA	LILRB3	0.99005027764801
NFKBIB	NFKBIE	0.973121697729559
NFKBIB	NFKB1	0.99975485025893
NFKBIB	RELA	0.999436126942941
NFKBIB	IKBKB	0.999543170948527
NFKBIB	IKBKG	0.999865870622132
NFKBIB	CHUK	0.998922867109567
NFKBIB	GSK3B	0.999405851750939
NFKBIB	MALT1	0.993396417407236
NFKBIB	BCL10	0.998932607005568
NFKBIB	AKT3	0.998013977377147
NFKBIB	AKT1	0.999334283170335
NFKBIB	AKT2	0.993120270979144
NFKBIB	PRKCB1	0.999374512089932
NFKBIB	VAV3	0.999964878989469
NFKBIB	VAV1	0.998885702677722
NFKBIB	VAV2	0.998354956036388
NFKBIB	PIK3R5	0.999594205814505
NFKBIB	PIK3CA	0.998285661963205
NFKBIB	PIK3CB	0.998996639188714
NFKBIB	PIK3CD	0.999448218387455
NFKBIB	PIK3CG	0.99987042532071
NFKBIB	PIK3R1	0.984360172955272
NFKBIB	PIK3R2	0.99796208336817
NFKBIB	PIK3R3	0.999665420655629
NFKBIB	CR2	0.998766460501655
NFKBIB	CD19	0.996376812907622
NFKBIB	CD81	0.998889796335334
NFKBIB	IFITM1	0.9997768209323
NFKBIB	INPP5D	0.999535347576393
NFKBIB	FCGR2B	0.998369851370511
NFKBIB	FOS	0.996382284085736
NFKBIB	JUN	0.997314477817355
NFKBIB	HRAS	0.998827984600469
NFKBIB	KRAS	0.998955479919754
NFKBIB	NRAS	0.996383853382986
NFKBIB	NFAT5	0.9977519394762
NFKBIB	NFATC1	0.9995659096674
NFKBIB	NFATC3	0.999395059140613
NFKBIB	NFATC4	0.999595066917576
NFKBIB	CHP	0.999488966499918
NFKBIB	PPP3CA	0.99831119697792
NFKBIB	PPP3CB	0.998944500367103
NFKBIB	PPP3CC	0.998323837717827
NFKBIB	PPP3R1	0.998881726631713
NFKBIB	CHP2	0.999842170678632
NFKBIB	RAC1	0.998900848113559
NFKBIB	RAC2	0.999728214845712
NFKBIB	RAC3	0.993747410364131
NFKBIB	PLCG2	0.999810672875041
NFKBIB	BLNK	0.998361150670235
NFKBIB	BTK	0.999228934171183
NFKBIB	LYN	0.997079381637737
NFKBIB	CD79B	0.998116869730875
NFKBIB	CD79A	0.994847791226513
NFKBIB	SYK	0.999800368267447
NFKBIB	PTPN6	0.999797742140752
NFKBIB	CD72	0.99740540378784
NFKBIB	CD22	0.999485203257808
NFKBIB	LILRB3	0.999566553054571
NFKBIE	NFKB1	0.996884103237164
NFKBIE	RELA	0.999517552449292
NFKBIE	IKBKB	0.999192169074804
NFKBIE	IKBKG	0.999795941013607
NFKBIE	CHUK	0.997444481953909
NFKBIE	GSK3B	0.995907128894514
NFKBIE	MALT1	0.984291485437906
NFKBIE	BCL10	0.994765786368822
NFKBIE	AKT3	0.990506070377957
NFKBIE	AKT1	0.999189140297057
NFKBIE	AKT2	0.997270552768103
NFKBIE	PRKCB1	0.997406462826645
NFKBIE	VAV3	0.999473190446583
NFKBIE	VAV1	0.986550706237453
NFKBIE	VAV2	0.997405024152625
NFKBIE	PIK3R5	0.999346557941505
NFKBIE	PIK3CA	0.997831566048272
NFKBIE	PIK3CB	0.995548338175024
NFKBIE	PIK3CD	0.991453731603164
NFKBIE	PIK3CG	0.9978007728677
NFKBIE	PIK3R1	0.974623342759728
NFKBIE	PIK3R2	0.99779325043659
NFKBIE	PIK3R3	0.999848200298492
