Net_45	Net_45	Net_45
PAPSS2	PAPSS1	0.969855437267304
PAPSS2	SEPHS2	0.996592664608129
PAPSS2	SEPHS1	0.999484378441701
PAPSS2	SCLY	0.999139055170792
PAPSS2	MAT2B	0.984714055523656
PAPSS2	MAT1A	0.999568632308268
PAPSS2	MARS	0.989948078827055
PAPSS2	WBSCR22	0.990250191916408
PAPSS2	HEMK1	0.999498371435987
PAPSS2	LCMT1	0.992671571684331
PAPSS2	METTL2B	0.998060000380889
PAPSS2	LCMT2	0.996932233441863
PAPSS2	AHCYL1	0.999990989749328
PAPSS2	AHCY	0.956762551580211
PAPSS2	AHCYL2	0.970340424745906
PAPSS2	CBS	0.996110179380666
PAPSS2	CTH	0.999939407855259
PAPSS2	GGT1	0.937993810996215
PAPSS2	GGT5	0.999550352030741
PAPSS1	SEPHS2	0.999263591568818
PAPSS1	SEPHS1	0.999880218682839
PAPSS1	SCLY	0.999329972307051
PAPSS1	MAT2B	0.997829294916595
PAPSS1	MAT1A	0.999786326973242
PAPSS1	MARS	0.99866161837156
PAPSS1	WBSCR22	0.995980843656114
PAPSS1	HEMK1	0.999731375878445
PAPSS1	LCMT1	0.998309391236944
PAPSS1	METTL2B	0.999547475218435
PAPSS1	LCMT2	0.985355746744421
PAPSS1	AHCYL1	0.999997700264638
PAPSS1	AHCY	0.987691087476922
PAPSS1	AHCYL2	0.998741090198686
PAPSS1	CBS	0.99947736053178
PAPSS1	CTH	0.999948595374902
PAPSS1	GGT1	0.997662142995176
PAPSS1	GGT5	0.994440523920907
SEPHS2	SEPHS1	0.998622531826943
SEPHS2	SCLY	0.999594408451548
SEPHS2	MAT2B	0.999814821891462
SEPHS2	MAT1A	0.999211865217054
SEPHS2	MARS	0.899716809026798
SEPHS2	WBSCR22	0.987782022975404
SEPHS2	HEMK1	0.996734037335478
SEPHS2	LCMT1	0.967298712330936
SEPHS2	METTL2B	0.997612876236624
SEPHS2	LCMT2	0.999921219924074
SEPHS2	AHCYL1	0.999717595481266
SEPHS2	AHCY	0.96989381994288
SEPHS2	AHCYL2	0.999559849495937
SEPHS2	CBS	0.984163308720303
SEPHS2	CTH	0.992184105779792
SEPHS2	GGT1	0.997446069437682
SEPHS2	GGT5	0.999915907708917
SEPHS1	SCLY	0.990796288891684
SEPHS1	MAT2B	0.999567811978227
SEPHS1	MAT1A	0.989863002747824
SEPHS1	MARS	0.996130238534209
SEPHS1	WBSCR22	0.999566657309947
SEPHS1	HEMK1	0.996213601525339
SEPHS1	LCMT1	0.999713569354888
SEPHS1	METTL2B	0.999924017374658
SEPHS1	LCMT2	0.996841344171039
SEPHS1	AHCYL1	0.99998763947478
SEPHS1	AHCY	0.99666482500024
SEPHS1	AHCYL2	0.999880995832692
SEPHS1	CBS	0.998258309163385
SEPHS1	CTH	0.99996048435645
SEPHS1	GGT1	0.99764805400462
SEPHS1	GGT5	0.998666155338578
SCLY	MAT2B	0.974327439372634
SCLY	MAT1A	0.918155926633603
SCLY	MARS	0.997314866606543
SCLY	WBSCR22	0.999885817927971
SCLY	HEMK1	0.998261732694581
SCLY	LCMT1	0.999863885812528
SCLY	METTL2B	0.999822083313183
SCLY	LCMT2	0.99398269027746
SCLY	AHCYL1	0.999972833357822
SCLY	AHCY	0.999681945949211
SCLY	AHCYL2	0.999716684967045
SCLY	CBS	0.999484461003598
SCLY	CTH	0.999744819962777
SCLY	GGT1	0.999909625446015
SCLY	GGT5	0.999978033004122
MAT2B	MAT1A	0.989866825678239
MAT2B	MARS	0.999725275836409
MAT2B	WBSCR22	0.999603365399641
MAT2B	HEMK1	0.999944912976185
MAT2B	LCMT1	0.999880913709583
MAT2B	METTL2B	0.999837601104718
MAT2B	LCMT2	0.992668585022009
MAT2B	AHCYL1	0.99999239955219
MAT2B	AHCY	0.999080111782703
MAT2B	AHCYL2	0.998024962996625
MAT2B	CBS	0.990265919634567
MAT2B	CTH	0.9999132617245
MAT2B	GGT1	0.998782342410998
MAT2B	GGT5	0.99998561002898
MAT1A	MARS	0.997844482621519
MAT1A	WBSCR22	0.999936140805049
MAT1A	HEMK1	0.998852401584243
MAT1A	LCMT1	0.99978574831722
MAT1A	METTL2B	0.999586572133151
MAT1A	LCMT2	0.992885150722096
MAT1A	AHCYL1	0.999942114573988
MAT1A	AHCY	0.999780856258482
MAT1A	AHCYL2	0.999147998883471
MAT1A	CBS	0.999854250509143
MAT1A	CTH	0.998392857650698
MAT1A	GGT1	0.999925791805501
MAT1A	GGT5	0.999938370658874
MARS	WBSCR22	0.976844861923966
MARS	HEMK1	0.99097569362499
MARS	LCMT1	0.988833619639255
MARS	METTL2B	0.995028829638639
MARS	LCMT2	0.999548837489174
MARS	AHCYL1	0.999947977499519
MARS	AHCY	0.934241292761086
MARS	AHCYL2	0.998469301934945
MARS	CBS	0.991807991931589
MARS	CTH	0.996085278045189
MARS	GGT1	0.985770832657169
MARS	GGT5	0.999962296155127
WBSCR22	HEMK1	0.99897413105735
WBSCR22	LCMT1	0.9624566957078
WBSCR22	METTL2B	0.994206892731505
WBSCR22	LCMT2	0.999569537942601
WBSCR22	AHCYL1	0.999975954202845
WBSCR22	AHCY	0.938528187927903
WBSCR22	AHCYL2	0.997653888510741
WBSCR22	CBS	0.999102091246923
