Net_105	Net_105	Net_105
AOC2	AOC3	1
AOC2	CES1	1
AOC2	LIPA	1
AOC2	NAT6	1
AOC2	PNPLA3	1
AOC2	ARD1A	1
AOC2	AADAC	1
AOC2	PLA1A	1
AOC2	PPME1	1
AOC2	PRDX6	1
AOC3	CES1	0.999961629756052
AOC3	LIPA	0.999999999954432
AOC3	NAT6	1
AOC3	PNPLA3	1
AOC3	ARD1A	1
AOC3	AADAC	1
AOC3	PLA1A	0.999999991638064
AOC3	PPME1	0.999997513015204
AOC3	PRDX6	1
CES1	LIPA	0.999999999999997
CES1	NAT6	1
CES1	PNPLA3	1
CES1	ARD1A	1
CES1	AADAC	0.999999999993582
CES1	PLA1A	0.999999999994093
CES1	PPME1	0.999999999901848
CES1	PRDX6	0.999999999999992
LIPA	NAT6	1
LIPA	PNPLA3	1
LIPA	ARD1A	1
LIPA	AADAC	1
LIPA	PLA1A	1
LIPA	PPME1	0.999999999999998
LIPA	PRDX6	1
NAT6	PNPLA3	0.99999999999694
NAT6	ARD1A	1
NAT6	AADAC	1
NAT6	PLA1A	1
NAT6	PPME1	1
NAT6	PRDX6	0.999999999999839
PNPLA3	ARD1A	1
PNPLA3	AADAC	1
PNPLA3	PLA1A	1
PNPLA3	PPME1	1
PNPLA3	PRDX6	0.99999999974288
ARD1A	AADAC	1
ARD1A	PLA1A	1
ARD1A	PPME1	0.999999999999994
ARD1A	PRDX6	1
AADAC	PLA1A	1
AADAC	PPME1	1
AADAC	PRDX6	1
PLA1A	PPME1	0.99999999999993
PLA1A	PRDX6	1
PPME1	PRDX6	1
