Net_302	Net_302	Net_302
EPHB2	MAF	1
EPHB2	HMOX1	1
EPHB2	GCLM	0.999999996988473
EPHB2	GCLC	0.9999995222262
EPHB2	PRKCA	1
EPHB2	MYH9	1
EPHB2	MAPK8	1
EPHB2	KEAP1	1
EPHB2	NFE2L2	0.999999999999823
EPHB2	JTV1	0.99999219107471
EPHB2	PIK3CA	1
EPHB2	NQO1	0.999999999194858
MAF	HMOX1	0.99999999999923
MAF	GCLM	0.999999999999999
MAF	GCLC	0.999999999999998
MAF	PRKCA	0.999999996332612
MAF	MYH9	0.999999999985296
MAF	MAPK8	0.999997684928491
MAF	KEAP1	0.999999999971332
MAF	NFE2L2	0.999999987878189
MAF	JTV1	0.999999999993097
MAF	PIK3CA	0.99999999984732
MAF	NQO1	0.999999999997867
HMOX1	GCLM	1
HMOX1	GCLC	1
HMOX1	PRKCA	1
HMOX1	MYH9	0.999999999999997
HMOX1	MAPK8	1
HMOX1	KEAP1	1
HMOX1	NFE2L2	0.999999999999901
HMOX1	JTV1	0.999999999999993
HMOX1	PIK3CA	1
HMOX1	NQO1	0.999999999999993
GCLM	GCLC	0.993753488598
GCLM	PRKCA	1
GCLM	MYH9	0.999999999993795
GCLM	MAPK8	1
GCLM	KEAP1	0.999999999999999
GCLM	NFE2L2	0.999999999999995
GCLM	JTV1	0.999995528891364
GCLM	PIK3CA	1
GCLM	NQO1	0.999494203642004
GCLC	PRKCA	1
GCLC	MYH9	0.999999999999952
GCLC	MAPK8	1
GCLC	KEAP1	1
GCLC	NFE2L2	1
GCLC	JTV1	0.999812016051266
GCLC	PIK3CA	1
GCLC	NQO1	0.99979975600988
PRKCA	MYH9	1
PRKCA	MAPK8	0.999999999999991
PRKCA	KEAP1	1
PRKCA	NFE2L2	0.999999999999958
PRKCA	JTV1	0.999999999999993
PRKCA	PIK3CA	0.999999999999297
PRKCA	NQO1	1
MYH9	MAPK8	0.999999998494033
MYH9	KEAP1	0.999999998249883
MYH9	NFE2L2	0.999999999999999
MYH9	JTV1	1
MYH9	PIK3CA	1
MYH9	NQO1	0.999999999954998
MAPK8	KEAP1	0.999999999296416
MAPK8	NFE2L2	0.999999824328617
MAPK8	JTV1	1
MAPK8	PIK3CA	0.999999999958927
MAPK8	NQO1	0.999999999999999
KEAP1	NFE2L2	1
KEAP1	JTV1	1
KEAP1	PIK3CA	1
KEAP1	NQO1	1
NFE2L2	JTV1	0.999999999999778
NFE2L2	PIK3CA	0.999997170432735
NFE2L2	NQO1	0.999999999999803
JTV1	PIK3CA	1
JTV1	NQO1	0.999992011529683
PIK3CA	NQO1	1
