Net_357	Net_357	Net_357
GPRC5A	GPRC5B	1
GPRC5A	GPRC5C	1
GPRC5A	GPRC5D	1
GPRC5A	GABBR2	1
GPRC5A	GABBR1	1
GPRC5A	CASR	1
GPRC5A	GRM6	1
GPRC5A	GRM7	1
GPRC5A	GRM4	1
GPRC5A	GRM8	1
GPRC5A	GRM3	1
GPRC5A	GRM2	1
GPRC5A	GRM5	1
GPRC5A	GRM1	1
GPRC5B	GPRC5C	0.999999999999841
GPRC5B	GPRC5D	1
GPRC5B	GABBR2	1
GPRC5B	GABBR1	1
GPRC5B	CASR	1
GPRC5B	GRM6	1
GPRC5B	GRM7	1
GPRC5B	GRM4	1
GPRC5B	GRM8	1
GPRC5B	GRM3	1
GPRC5B	GRM2	1
GPRC5B	GRM5	1
GPRC5B	GRM1	0.999999999999991
GPRC5C	GPRC5D	1
GPRC5C	GABBR2	1
GPRC5C	GABBR1	1
GPRC5C	CASR	1
GPRC5C	GRM6	0.999999999999998
GPRC5C	GRM7	1
GPRC5C	GRM4	1
GPRC5C	GRM8	1
GPRC5C	GRM3	1
GPRC5C	GRM2	1
GPRC5C	GRM5	1
GPRC5C	GRM1	1
GPRC5D	GABBR2	1
GPRC5D	GABBR1	1
GPRC5D	CASR	0.999959242730892
GPRC5D	GRM6	0.99999999999999
GPRC5D	GRM7	0.999996268597622
GPRC5D	GRM4	0.999999995785574
GPRC5D	GRM8	0.999999999238456
GPRC5D	GRM3	0.999999994833592
GPRC5D	GRM2	0.999999962080546
GPRC5D	GRM5	0.999999091130892
GPRC5D	GRM1	0.999999998846574
GABBR2	GABBR1	1
GABBR2	CASR	1
GABBR2	GRM6	1
GABBR2	GRM7	1
GABBR2	GRM4	1
GABBR2	GRM8	1
GABBR2	GRM3	1
GABBR2	GRM2	1
GABBR2	GRM5	1
GABBR2	GRM1	1
GABBR1	CASR	1
GABBR1	GRM6	1
GABBR1	GRM7	1
GABBR1	GRM4	1
GABBR1	GRM8	1
GABBR1	GRM3	1
GABBR1	GRM2	1
GABBR1	GRM5	1
GABBR1	GRM1	1
CASR	GRM6	1
CASR	GRM7	0.999985643805017
CASR	GRM4	0.999999962614625
CASR	GRM8	0.999999999950977
CASR	GRM3	0.999999905626293
CASR	GRM2	0.999999716660837
CASR	GRM5	0.999978959896794
CASR	GRM1	0.9999999003213
GRM6	GRM7	1
GRM6	GRM4	1
GRM6	GRM8	1
GRM6	GRM3	1
GRM6	GRM2	1
GRM6	GRM5	1
GRM6	GRM1	1
GRM7	GRM4	0.999998987826311
GRM7	GRM8	0.999999973294415
GRM7	GRM3	0.999999995923323
GRM7	GRM2	0.999981349412797
GRM7	GRM5	0.999336334625208
GRM7	GRM1	0.999761581365813
GRM4	GRM8	0.99999814653066
GRM4	GRM3	0.999999999994172
GRM4	GRM2	0.999954825649981
GRM4	GRM5	0.999997974536952
GRM4	GRM1	0.999940678912793
GRM8	GRM3	0.999999999999999
GRM8	GRM2	0.999999963087678
GRM8	GRM5	0.999999987756262
GRM8	GRM1	0.999999999827962
GRM3	GRM2	0.999999999932285
GRM3	GRM5	0.999999987832939
GRM3	GRM1	0.999999999995843
GRM2	GRM5	0.999999944894526
GRM2	GRM1	0.999999831081859
GRM5	GRM1	0.999830850343779
