Net_24	Net_24	Net_24
PC	CRAT	1
PC	ABAT	1
PC	GAD1	0.999999999999999
PC	GAD2	1
PC	DARS	1
PC	DARS2	0.999999996022833
PC	GPT	0.999999999999996
PC	AGXT	0.999999994476095
PC	AARS	0.999999999999998
PC	ADSS	0.999999999999999
PC	ASS1	0.99999999999641
PC	ASRGL1	1
PC	ASNS	0.999999999999991
PC	ASL	1
PC	ADSL	0.999999999999988
PC	GOT1	0.999999999999996
PC	GOT2	0.999999999999425
PC	NARS	0.999999999999919
PC	NARS2	1
PC	DDO	0.999999999994435
PC	ASPA	0.999999980045265
CRAT	ABAT	1
CRAT	GAD1	1
CRAT	GAD2	0.999999999999999
CRAT	DARS	1
CRAT	DARS2	1
CRAT	GPT	1
CRAT	AGXT	1
CRAT	AARS	1
CRAT	ADSS	0.999999999999974
CRAT	ASS1	1
CRAT	ASRGL1	0.999999999997669
CRAT	ASNS	1
CRAT	ASL	1
CRAT	ADSL	1
CRAT	GOT1	1
CRAT	GOT2	1
CRAT	NARS	1
CRAT	NARS2	0.999999999999984
CRAT	DDO	0.999999999999597
CRAT	ASPA	1
ABAT	GAD1	1
ABAT	GAD2	1
ABAT	DARS	1
ABAT	DARS2	0.999999999998366
ABAT	GPT	1
ABAT	AGXT	1
ABAT	AARS	0.999999999999993
ABAT	ADSS	1
ABAT	ASS1	1
ABAT	ASRGL1	1
ABAT	ASNS	0.999999999999988
ABAT	ASL	1
ABAT	ADSL	0.999999999998365
ABAT	GOT1	1
ABAT	GOT2	1
ABAT	NARS	1
ABAT	NARS2	1
ABAT	DDO	1
ABAT	ASPA	0.999999999999427
GAD1	GAD2	1
GAD1	DARS	0.999999999969152
GAD1	DARS2	0.999999999999994
GAD1	GPT	1
GAD1	AGXT	1
GAD1	AARS	0.999999999999907
GAD1	ADSS	0.999999999855055
GAD1	ASS1	1
GAD1	ASRGL1	0.999999999999999
GAD1	ASNS	0.999999999974221
GAD1	ASL	1
GAD1	ADSL	0.999999998817642
GAD1	GOT1	0.999999999999761
GAD1	GOT2	0.999999980014043
GAD1	NARS	1
GAD1	NARS2	1
GAD1	DDO	0.999999999999762
GAD1	ASPA	0.999999974187476
GAD2	DARS	1
GAD2	DARS2	0.999999999820416
GAD2	GPT	1
GAD2	AGXT	0.999999999999996
GAD2	AARS	0.999999999999999
GAD2	ADSS	1
GAD2	ASS1	1
GAD2	ASRGL1	1
GAD2	ASNS	1
GAD2	ASL	1
GAD2	ADSL	1
GAD2	GOT1	1
GAD2	GOT2	1
GAD2	NARS	0.999999999993809
GAD2	NARS2	1
GAD2	DDO	1
GAD2	ASPA	1
DARS	DARS2	1
DARS	GPT	1
DARS	AGXT	0.999999999975694
DARS	AARS	0.999999999986234
DARS	ADSS	0.999850489025785
DARS	ASS1	1
DARS	ASRGL1	0.999999999999898
DARS	ASNS	0.999999830566806
DARS	ASL	1
DARS	ADSL	0.999999999725694
DARS	GOT1	0.999999998766534
DARS	GOT2	0.999999999827622
DARS	NARS	0.999999653915965
DARS	NARS2	0.999999999951915
DARS	DDO	0.999996435907901
DARS	ASPA	0.99999998525085
DARS2	GPT	1
DARS2	AGXT	0.999999954719556
DARS2	AARS	0.999999999999999
DARS2	ADSS	1
DARS2	ASS1	1
DARS2	ASRGL1	1
DARS2	ASNS	0.999999999999996
DARS2	ASL	1
DARS2	ADSL	0.999999999999996
DARS2	GOT1	0.999999999997651
DARS2	GOT2	0.999999999971529
DARS2	NARS	0.999999999999997
DARS2	NARS2	1
DARS2	DDO	1
DARS2	ASPA	0.999999992927801
GPT	AGXT	1
GPT	AARS	0.999999999999999
GPT	ADSS	1
GPT	ASS1	1
GPT	ASRGL1	1
GPT	ASNS	0.999999999999999
GPT	ASL	1
GPT	ADSL	1
GPT	GOT1	1
GPT	GOT2	1
GPT	NARS	1
GPT	NARS2	1
GPT	DDO	1
GPT	ASPA	1
AGXT	AARS	1
AGXT	ADSS	0.999999999993253
AGXT	ASS1	1
AGXT	ASRGL1	1
AGXT	ASNS	0.999999999999996
AGXT	ASL	1
AGXT	ADSL	0.999999999997028
AGXT	GOT1	1
AGXT	GOT2	1
AGXT	NARS	0.999999941294512
AGXT	NARS2	0.999999999999999
AGXT	DDO	0.999999999607541
AGXT	ASPA	1
AARS	ADSS	0.999999999999591
AARS	ASS1	1
AARS	ASRGL1	1
AARS	ASNS	0.999920061681551
AARS	ASL	1
AARS	ADSL	0.999925480777889
AARS	GOT1	0.999999998423926
AARS	GOT2	0.999999931210208
AARS	NARS	0.999999999999746
AARS	NARS2	1
AARS	DDO	0.999999999999998
AARS	ASPA	0.999999924279934
ADSS	ASS1	1
ADSS	ASRGL1	0.999999999999996
ADSS	ASNS	0.999999995913401
ADSS	ASL	1
ADSS	ADSL	0.999999999843765
ADSS	GOT1	0.999999999996768
ADSS	GOT2	0.999999998611805
ADSS	NARS	0.999999999922211
ADSS	NARS2	0.999999999999286
ADSS	DDO	0.999999858960018
ADSS	ASPA	0.99999996360739
ASS1	ASRGL1	1
ASS1	ASNS	1
ASS1	ASL	1
ASS1	ADSL	1
ASS1	GOT1	1
ASS1	GOT2	0.999999999999699
ASS1	NARS	1
ASS1	NARS2	1
ASS1	DDO	0.999999999999998
ASS1	ASPA	1
ASRGL1	ASNS	1
ASRGL1	ASL	1
ASRGL1	ADSL	1
ASRGL1	GOT1	1
ASRGL1	GOT2	1
ASRGL1	NARS	1
ASRGL1	NARS2	1
ASRGL1	DDO	1
ASRGL1	ASPA	1
ASNS	ASL	0.999999999999999
ASNS	ADSL	0.998724592085625
ASNS	GOT1	0.999999990425651
ASNS	GOT2	0.999997880821863
ASNS	NARS	0.999999999968764
ASNS	NARS2	0.99999999999999
ASNS	DDO	0.999999999977461
ASNS	ASPA	0.999999542592493
ASL	ADSL	0.999999999999578
ASL	GOT1	0.999999999999993
ASL	GOT2	0.999999999999999
ASL	NARS	1
ASL	NARS2	1
ASL	DDO	1
ASL	ASPA	1
ADSL	GOT1	0.999999999076714
ADSL	GOT2	0.999999631463006
ADSL	NARS	0.999999999999841
ADSL	NARS2	1
ADSL	DDO	0.999999999999971
ADSL	ASPA	0.999999394729095
GOT1	GOT2	0.999999736430342
GOT1	NARS	0.999999999992698
GOT1	NARS2	0.999999999999997
GOT1	DDO	0.999999999999995
GOT1	ASPA	0.999999834091058
GOT2	NARS	0.999999996753458
GOT2	NARS2	0.999999999999963
GOT2	DDO	0.999999999999985
GOT2	ASPA	0.999999179712709
NARS	NARS2	0.999999999999953
NARS	DDO	0.999999998314939
NARS	ASPA	0.999999999999992
NARS2	DDO	0.999999999999959
NARS2	ASPA	1
DDO	ASPA	0.999999999999817
