Net_7	Net_7	Net_7
GLA	PFKL	0.865461157854308
GLA	PFKM	0.893593567901948
GLA	PFKP	0.762821444286375
GLA	GAA	0.861160316277953
GLA	MGAM	0.853119213982453
GLA	AKR1B1	0.856045223746544
GLA	GCK	0.835426264860031
GLA	HK1	0.886028318941273
GLA	HK2	0.808521855868191
GLA	HK3	0.802725508807146
GLA	LCT	0.904028481543471
GLA	GLB1	0.770740050148938
GLA	PGM1	0.830406271378198
GLA	PGM3	0.757636560552221
GLA	B4GALT1	0.830169779455536
GLA	LALBA	0.851924129402066
GLA	B4GALT2	0.846136986645745
GLA	GALE	0.782585172996703
GLA	UGP2	0.804952550013855
GLA	GALT	0.874179315121018
GLA	GALK1	0.906248065088423
GLA	GALK2	0.813607864735886
GLA	G6PC	0.848574928243799
GLA	G6PC2	0.817278527281334
PFKL	PFKM	0.822404095055274
PFKL	PFKP	0.768344515518052
PFKL	GAA	0.764685588342495
PFKL	MGAM	0.867094055948064
PFKL	AKR1B1	0.83103406387054
PFKL	GCK	0.832623596029122
PFKL	HK1	0.819254920315406
PFKL	HK2	0.843679111810117
PFKL	HK3	0.805623837808094
PFKL	LCT	0.895784031163186
PFKL	GLB1	0.789846882216241
PFKL	PGM1	0.829495804726531
PFKL	PGM3	0.792257489008396
PFKL	B4GALT1	0.777239700961964
PFKL	LALBA	0.89620131569885
PFKL	B4GALT2	0.727019928520959
PFKL	GALE	0.763319145354487
PFKL	UGP2	0.835311310855366
PFKL	GALT	0.844502867548525
PFKL	GALK1	0.769712794994167
PFKL	GALK2	0.869550178162111
PFKL	G6PC	0.836639126936234
PFKL	G6PC2	0.86314916979469
PFKM	PFKP	0.774630246618552
PFKM	GAA	0.850945409513867
PFKM	MGAM	0.915320436219412
PFKM	AKR1B1	0.90347888212851
PFKM	GCK	0.843939989915461
PFKM	HK1	0.904420682470032
PFKM	HK2	0.89874450502735
PFKM	HK3	0.835277128603837
PFKM	LCT	0.860959443098333
PFKM	GLB1	0.840279630672372
PFKM	PGM1	0.850926757494246
PFKM	PGM3	0.799715421361668
