SRD5A1	SRD5A2	0.999991464742796
SRD5A1	AR	0.997651807324365
SRD5A1	NFKB1	0.999801068777926
SRD5A1	RELA	0.99999783364619
SRD5A1	NFKBIA	0.978558724818962
SRD5A1	CDKN1B	0.999990509363872
SRD5A1	PTEN	0.999915902209337
SRD5A1	NKX3-1	0.99998575735258
SRD5A1	KLK3	0.999571302064216
SRD5A1	BCL2	0.999523699516324
SRD5A1	CCND1	0.999608330145317
SRD5A1	LEF1	0.997719122310566
SRD5A1	TCF7	0.999175719425875
SRD5A1	TCF7L2	0.999959994553068
SRD5A1	TCF7L1	0.992862485385655
SRD5A1	CREBBP	0.999997710917124
SRD5A1	EP300	0.999962848353704
SRD5A1	MDM2	0.999997287348426
SRD5A1	CDKN1A	0.99952445197278
SRD5A1	FOXO1	0.983025050259465
SRD5A1	CDK2	0.999692118671831
SRD5A1	CTNNB1	0.999983392776898
SRD5A1	E2F1	0.998568717862027
SRD5A1	E2F2	0.999885197746252
SRD5A1	E2F3	0.972221740377435
SRD5A1	HRAS	0.999999307231211
SRD5A1	KRAS	0.999982722034375
SRD5A1	NRAS	0.979696143182521
SRD5A1	TP53	0.999981588189543
SRD5A1	EGFR	0.999998269312911
SRD5A1	ERBB2	0.997249036146813
SRD5A1	FGFR1	0.996566572652827
SRD5A1	FGFR2	0.998181511791548
SRD5A1	IGF1R	0.999999716685149
SRD5A1	INSRR	0.999993657258381
SRD5A1	PDGFRA	0.998616187313512
SRD5A1	PDGFRB	0.990891314623296
SRD5A1	CHUK	0.999731799298637
SRD5A1	IKBKB	0.999990476277677
SRD5A1	IKBKG	0.999997055272922
SRD5A1	BAD	0.99994230857687
SRD5A1	CASP9	0.999998276351895
SRD5A1	CREB3	0.999059031660552
SRD5A1	CREB1	0.999968897116859
SRD5A1	ATF4	0.99995989230678
SRD5A1	CREB3L1	0.999994033139971
SRD5A1	CREB5	0.999895280890862
SRD5A1	CCNE1	0.977044652625725
SRD5A1	CCNE2	0.996524907274245
SRD5A1	EGF	0.999680399069542
SRD5A1	IGF1	0.999996155093523
SRD5A1	INS	0.999947733154743
SRD5A1	PDGFA	0.998022509736688
SRD5A1	PDGFB	0.975978124207788
SRD5A1	PDGFC	0.999953567623002
SRD5A1	TGFA	0.997644898464426
SRD5A1	PDGFD	0.999993819309649
SRD5A1	RB1	0.999972640312832
SRD5A1	PDPK1	0.999988707573648
SRD5A1	SOS1	0.99992869952695
SRD5A1	SOS2	0.999990228101602
SRD5A1	GRB2	0.999997249177885
SRD5A1	GSK3B	0.999998085132706
SRD5A1	HSP90AA1	0.999599412784321
SRD5A1	HSP90AB1	0.998603206067575
SRD5A1	HSP90B1	0.998127085715116
SRD5A1	FRAP1	0.999562812818235
SRD5A1	AKT3	0.987749821704844
SRD5A1	AKT1	0.99999356344543
SRD5A1	AKT2	0.999964876594661
SRD5A1	PIK3R5	0.999974859609927
SRD5A1	PIK3CA	0.999992125452174
SRD5A1	PIK3CB	0.999836905984471
SRD5A1	PIK3CD	0.999974656131075
SRD5A1	PIK3CG	0.99999926907356
SRD5A1	PIK3R1	0.998155896286161
SRD5A1	PIK3R2	0.999971885601576
SRD5A1	PIK3R3	0.999995536779162
SRD5A1	GSTP1	0.999999746736869
SRD5A1	MAPK1	0.995081978607506
SRD5A1	MAPK3	0.99899322811194
SRD5A1	MAP2K1	0.999696878115933
SRD5A1	MAP2K2	0.999932778225507
SRD5A1	ARAF	0.999973550463127
SRD5A1	RAF1	0.999996055117299
SRD5A1	BRAF	0.999979688876228
SRD5A2	AR	0.999999618065995
SRD5A2	NFKB1	0.999999649913104
SRD5A2	RELA	0.999998926884382
SRD5A2	NFKBIA	0.999999532787578
SRD5A2	CDKN1B	0.999783036035281
SRD5A2	PTEN	0.999713275087464
SRD5A2	NKX3-1	0.999999504003754
SRD5A2	KLK3	0.99932414621879
SRD5A2	BCL2	0.999999400945365
SRD5A2	CCND1	0.999996174946903
SRD5A2	LEF1	0.999999204042315
SRD5A2	TCF7	0.999826137497506
SRD5A2	TCF7L2	0.999981367949197
SRD5A2	TCF7L1	0.999999144835824
SRD5A2	CREBBP	0.999974006462265
SRD5A2	EP300	0.998686079719055
SRD5A2	MDM2	0.999998998239067
SRD5A2	CDKN1A	0.999996943787922
SRD5A2	FOXO1	0.999995165228282
SRD5A2	CDK2	0.999999183845637
SRD5A2	CTNNB1	0.999999837081263
SRD5A2	E2F1	0.999903735768885
SRD5A2	E2F2	0.99917495634304
SRD5A2	E2F3	0.999963814574981
SRD5A2	HRAS	0.999980959779666
SRD5A2	KRAS	0.999997512539132
SRD5A2	NRAS	0.99992982857961
SRD5A2	TP53	0.999999512064122
SRD5A2	EGFR	0.999999760141612
SRD5A2	ERBB2	0.999998376193893
SRD5A2	FGFR1	0.999998991816171
SRD5A2	FGFR2	0.999996899606719
SRD5A2	IGF1R	0.999999912023269
SRD5A2	INSRR	0.999959405093574
SRD5A2	PDGFRA	0.999974911182511
SRD5A2	PDGFRB	0.999992651875495
SRD5A2	CHUK	0.999337422709365
SRD5A2	IKBKB	0.999996977528461
SRD5A2	IKBKG	0.999998252532216
SRD5A2	BAD	0.999967568410075
SRD5A2	CASP9	0.99999879724346
SRD5A2	CREB3	0.999998667757351
SRD5A2	CREB1	0.99974573608406
SRD5A2	ATF4	0.999543817417451
SRD5A2	CREB3L1	0.999917002690641
SRD5A2	CREB5	0.999999922718858
SRD5A2	CCNE1	0.999997664553157
SRD5A2	CCNE2	0.99999781447065
SRD5A2	EGF	0.999992969548336
SRD5A2	IGF1	0.999999961242089
SRD5A2	INS	0.998870016150708
SRD5A2	PDGFA	0.999999665153685
SRD5A2	PDGFB	0.999998640302438
SRD5A2	PDGFC	0.999999895188952
SRD5A2	TGFA	0.999999357703883
SRD5A2	PDGFD	0.999999599170761
SRD5A2	RB1	0.999047917423201
SRD5A2	PDPK1	0.999997650363493
SRD5A2	SOS1	0.999981203927674
SRD5A2	SOS2	0.999419225312011
SRD5A2	GRB2	0.999994259728648
SRD5A2	GSK3B	0.999997490343063
SRD5A2	HSP90AA1	0.999998842397299
SRD5A2	HSP90AB1	0.999801043542969
SRD5A2	HSP90B1	0.999990021007868
SRD5A2	FRAP1	0.999989696552756
SRD5A2	AKT3	0.999994347713679
SRD5A2	AKT1	0.999670285627651
SRD5A2	AKT2	0.99993894978577
SRD5A2	PIK3R5	0.999972091317841
SRD5A2	PIK3CA	0.999936064132181
SRD5A2	PIK3CB	0.999994955953306
SRD5A2	PIK3CD	0.999811349035044
SRD5A2	PIK3CG	0.999994221021678
SRD5A2	PIK3R1	0.999998802167857
SRD5A2	PIK3R2	0.999546806848695
SRD5A2	PIK3R3	0.999999885152063
SRD5A2	GSTP1	0.999999781398346
SRD5A2	MAPK1	0.998580621665254
SRD5A2	MAPK3	0.99999485050983
SRD5A2	MAP2K1	0.987897802622132
SRD5A2	MAP2K2	0.999990827081168
SRD5A2	ARAF	0.999997178676944
SRD5A2	RAF1	0.998540451129762
