Net_248	Net_248	Net_248
CD28	CD247	0.996191219184167
CD28	CD3D	0.970436035204215
CD28	CD3E	0.994511079576021
CD28	CD3G	0.999224372113158
CD28	CD4	0.999987746735247
CD28	PTPRC	0.998997008826238
CD28	LCK	0.967391304847398
CD28	CD8A	0.999015381650652
CD28	CD8B	0.9982078864652
CD28	ITK	0.995170272303581
CD28	PIK3C2A	0.999960709048904
CD28	PIK3C2B	0.999997546021292
CD28	PIK3C2G	0.999982842132552
CD28	PIK3C3	0.999967724716835
CD28	PIK3CA	0.999985337600994
CD28	PIK3CB	0.999999548710008
CD28	PIK3CD	0.995434408515761
CD28	PIK3CG	0.999865013772674
CD28	PIK3R1	0.999971454428529
CD28	PIK3R2	0.999943314232166
CD28	PIK3R3	0.999999871390679
CD28	PIK3R5	0.999991550144359
CD28	SHB	0.999999588214986
CD28	LCP2	0.994020173693436
CD28	LAT	0.999712524755606
CD28	GRB2	0.999980192379485
CD28	SOS1	0.999998784214674
CD28	SOS2	0.99999266104318
CD28	HRAS	0.99999484250686
CD28	KRAS	0.999995810955569
CD28	MRAS	0.999990591913484
CD28	NRAS	0.999980485526705
CD28	RRAS	0.999949889605545
CD28	RRAS2	0.999954017288401
CD28	RAF1	0.999995176348142
CD28	RAC1	0.999996124142956
CD28	MAP2K4	0.999988449414223
CD28	MAPK8	0.999939770208645
CD28	CALM1	0.99995482495235
CD28	PPP3CA	0.999963275110161
CD28	PPP3CB	0.999978271470075
CD28	PPP3CC	0.999985804125891
CD28	PPP3R1	0.999989186525707
CD28	CALM2	0.999980288565856
CD28	CALM3	0.999697514899211
CD28	CALML5	0.999996873643474
CD28	CAMK4	0.999973682923171
CD28	NFAT5	0.999815128270219
CD28	NFATC1	0.9999966805026
CD28	NFATC3	0.999975040809134
CD28	NFATC4	0.999998954492736
CD28	MALT1	0.999660138683965
CD28	MAPK1	0.999974513769322
CD28	ELK1	0.999952341253771
CD28	MAPK3	0.999988865942654
CD28	JUN	0.999981034376174
CD28	FOS	0.999997691690662
CD247	CD3D	0.936480692529249
CD247	CD3E	0.975547140334915
CD247	CD3G	0.997296490998475
CD247	CD4	0.999912828954369
CD247	PTPRC	0.987887484854638
CD247	LCK	0.904158331817048
CD247	CD8A	0.993423294396829
CD247	CD8B	0.989614418373881
CD247	ITK	0.970378813140554
CD247	PIK3C2A	0.999488033564025
CD247	PIK3C2B	0.997891578837529
CD247	PIK3C2G	0.999871274860532
CD247	PIK3C3	0.99982164018934
CD247	PIK3CA	0.999968612992671
CD247	PIK3CB	0.999995177942649
CD247	PIK3CD	0.971531612209997
CD247	PIK3CG	0.999478537158662
CD247	PIK3R1	0.999829736487509
CD247	PIK3R2	0.999648453173401
CD247	PIK3R3	0.999999463813215
CD247	PIK3R5	0.999882241430211
CD247	SHB	0.999999454466499
CD247	LCP2	0.971096939321238
CD247	LAT	0.984325375934831
