Net_165	Net_165	Net_165
PRKCA	PRKCB1	0.999999608871814
PRKCA	PRKCG	0.999971575749259
PRKCA	CAMK4	0.999999664326739
PRKCA	CREBBP	0.999937479583237
PRKCA	EP300	0.999999913225296
PRKCA	CAMK2A	0.999999981237063
PRKCA	CAMK2B	0.999998507888201
PRKCA	CAMK2G	0.999999984619039
PRKCA	CHP	0.999999973736002
PRKCA	PPP3CA	0.999845436445501
PRKCA	PPP3CB	0.999999982323772
PRKCA	PPP3CC	0.999994544200831
PRKCA	PPP3R1	0.999999992555958
PRKCA	CHP2	0.999999564143986
PRKCA	CALML5	0.999920133974119
PRKCA	CALM1	0.999997043634413
PRKCA	CALM2	0.999999549545538
PRKCA	CALM3	0.999905006579964
PRKCA	CALML3	0.999999998103333
PRKCA	RPS6KA6	0.99999998905913
PRKCA	RPS6KA1	0.999999996370192
PRKCA	RPS6KA2	0.999919710854433
PRKCA	RPS6KA3	0.999998858154926
PRKCA	ATF4	0.999999447049003
PRKCA	GRIN1	0.999999468132337
PRKCA	GRIN2A	0.999999994380641
PRKCA	GRIN2B	0.99999998554959
PRKCA	GRIN2C	0.999999905942492
PRKCA	GRIN2D	0.999999866222996
PRKCA	PRKACA	0.999999834622382
PRKCA	PRKACB	0.999999949249447
PRKCA	PRKACG	0.999908543958455
PRKCA	PRKX	0.999999989573382
PRKCA	PRKY	0.999999999975745
PRKCA	CACNA1C	0.999999800569421
PRKCA	PPP1R12A	0.999999996276726
PRKCA	PPP1CA	0.999999902211794
PRKCA	PPP1CB	0.999909484755603
PRKCA	PPP1CC	0.999999998992426
PRKCA	ADCY1	0.999999929163216
PRKCA	ADCY8	0.999995064372537
PRKCA	GRIA1	0.999995149967129
PRKCA	GRIA2	0.999999999772986
PRKCA	RAPGEF3	0.999999624516773
PRKCA	MAPK1	0.999999810780545
PRKCA	MAPK3	0.999999827042069
PRKCA	MAP2K1	0.999999942037756
PRKCA	MAP2K2	0.999994779431249
PRKCA	ARAF	0.999999973687401
PRKCA	RAF1	0.999999998618738
PRKCA	BRAF	0.999999996951844
PRKCA	HRAS	0.999999984001261
PRKCA	KRAS	0.999999999902894
PRKCA	NRAS	0.999999917173574
PRKCA	RAP1A	0.999823794830125
PRKCA	RAP1B	0.999999981043224
PRKCA	PPP1R1A	0.999999949976023
PRKCA	GNAQ	0.999889097616473
PRKCA	GRM1	0.999998302006012
PRKCA	GRM5	0.999999650944232
PRKCA	PLCB1	0.999999960780954
PRKCA	PLCB2	0.99999998827811
PRKCA	PLCB3	0.999999999854818
PRKCA	PLCB4	0.999999684095133
PRKCA	ITPR1	0.999966878713003
PRKCA	ITPR2	0.999362175428597
PRKCA	ITPR3	0.999999999407107
PRKCB1	PRKCG	0.999989681202318
PRKCB1	CAMK4	0.999957723996033
PRKCB1	CREBBP	0.999999373138202
PRKCB1	EP300	0.999898561272379
PRKCB1	CAMK2A	0.999973716422242
PRKCB1	CAMK2B	0.99998704138625
PRKCB1	CAMK2G	0.999999044986674
PRKCB1	CHP	0.999967687798009
PRKCB1	PPP3CA	0.999987132346222
PRKCB1	PPP3CB	0.999999720959443
PRKCB1	PPP3CC	0.999996026001405
PRKCB1	PPP3R1	0.9999998004131
PRKCB1	CHP2	0.999999997664431
PRKCB1	CALML5	0.999999521702833
PRKCB1	CALM1	0.985711026469434
PRKCB1	CALM2	0.999935238137863
PRKCB1	CALM3	0.999999830379426
PRKCB1	CALML3	0.999995347078044
PRKCB1	RPS6KA6	0.999986905406653
PRKCB1	RPS6KA1	0.999999295123847
PRKCB1	RPS6KA2	0.997497746156995
PRKCB1	RPS6KA3	0.999999971912879
PRKCB1	ATF4	0.999975787585264
PRKCB1	GRIN1	0.999902247808934
PRKCB1	GRIN2A	0.999998412577876
PRKCB1	GRIN2B	0.999994304011303
PRKCB1	GRIN2C	0.999989241440198
PRKCB1	GRIN2D	0.999984873714708
PRKCB1	PRKACA	0.999999088736932
PRKCB1	PRKACB	0.999999828833765
PRKCB1	PRKACG	0.999998358486806
PRKCB1	PRKX	0.999617675676409
PRKCB1	PRKY	0.999999626736043
PRKCB1	CACNA1C	0.99999937462347
PRKCB1	PPP1R12A	0.999999908023583
PRKCB1	PPP1CA	0.999998911679647
PRKCB1	PPP1CB	0.999632808797478
PRKCB1	PPP1CC	0.999999924747093
PRKCB1	ADCY1	0.999999998052374
PRKCB1	ADCY8	0.999998306488124
PRKCB1	GRIA1	0.99776692539613
PRKCB1	GRIA2	0.999999993341136
PRKCB1	RAPGEF3	0.999857673160371
PRKCB1	MAPK1	0.999999455422007
PRKCB1	MAPK3	0.999999547403904
PRKCB1	MAP2K1	0.999998605798149
PRKCB1	MAP2K2	0.99998941993538
PRKCB1	ARAF	0.999999990732643
PRKCB1	RAF1	0.999986645400787
PRKCB1	BRAF	0.9997095883448
PRKCB1	HRAS	0.999999969350973
PRKCB1	KRAS	0.99999980588353
PRKCB1	NRAS	0.999970528973208
PRKCB1	RAP1A	0.999775582926091
PRKCB1	RAP1B	0.999971195044119
PRKCB1	PPP1R1A	0.999998376938238
PRKCB1	GNAQ	0.999052392226887
PRKCB1	GRM1	0.999935056748436
PRKCB1	GRM5	0.99997915482933
PRKCB1	PLCB1	0.999978195949362
PRKCB1	PLCB2	0.999999747424723
PRKCB1	PLCB3	0.999999997173735
PRKCB1	PLCB4	0.998371784176176
PRKCB1	ITPR1	0.998856886935969
PRKCB1	ITPR2	0.999996898307429
PRKCB1	ITPR3	0.999999986727986
PRKCG	CAMK4	0.993207834245694
PRKCG	CREBBP	0.999882199358849
PRKCG	EP300	0.999776471266911
PRKCG	CAMK2A	0.999766140106448
PRKCG	CAMK2B	0.996328255852178
PRKCG	CAMK2G	0.999992136733602
PRKCG	CHP	0.999944739708083
PRKCG	PPP3CA	0.99978615769992
PRKCG	PPP3CB	0.999830457987224
PRKCG	PPP3CC	0.958515522517587
PRKCG	PPP3R1	0.999985504933581
PRKCG	CHP2	0.999999989149292
PRKCG	CALML5	0.999901464687459
