Net_260	Net_260	Net_260
STAT1	STAT3	0.999999999999868
STAT1	JAK2	0.999999999999532
STAT1	JAK1	0.999999999999775
STAT1	PIM1	0.999999999857165
STAT1	ITGAM	0.999999999938157
STAT1	ITGB2	0.999999999985982
STAT1	ICAM3	0.999999999963252
STAT1	ICAM1	0.999999999999098
STAT1	RAC1	0.999999999939285
STAT1	ALOX5AP	0.999999994550908
STAT1	RAPGEF1	0.999999999999995
STAT1	CDKN1B	0.999999999986444
STAT1	CCND3	0.999999957382623
STAT1	RAP1GAP	0.999999955631519
STAT1	HRAS	1
STAT1	CTNNB1	1
STAT1	PRKCD	0.999999998120835
STAT1	BAX	0.999999999994039
STAT1	ALOX5	0.999999997597538
STAT1	STAT5B	0.999999999657847
STAT1	STAT5A	0.99999999996821
STAT1	IL2RB	0.99997943845019
STAT1	ELK1	0.999999999999995
STAT1	ATF2	0.999999999999879
STAT1	GSK3B	0.999999999999744
STAT1	BTK	0.999999999961324
STAT1	JUN	0.999999998264107
STAT1	SH2B2	1
STAT1	CBL	0.999999999999982
STAT1	HCLS1	0.999999999939965
STAT1	VAV1	0.999999999974154
STAT1	PLA2G4A	0.999999999999411
STAT1	GSK3A	0.999999999999723
STAT1	FOXO3	0.999999998930573
STAT1	RPS6KA1	0.999999999995521
STAT1	AKT1	1
STAT1	HCK	0.999999999409707
STAT1	YWHAZ	0.999999999267242
STAT1	SOCS1	0.999999999999929
STAT1	SOX4	0.999999600899459
STAT1	SDCBP	0.99999999999062
STAT1	SYK	0.999999999988023
STAT1	KRAS	0.999999999999593
STAT1	RAF1	1
STAT1	CRKL	0.999999999999882
STAT1	UNC119	0.999999999999999
STAT1	LYN	0.999999999548531
STAT1	GRB2	0.999999999991571
STAT1	MAPK9	0.99999999999784
STAT1	NFKB1	0.999999999999932
STAT1	PTPN6	0.999999999972695
STAT1	PIK3R2	0.999999999999969
STAT1	PIK3R1	0.999999887315074
STAT1	MAP2K2	0.999999999999989
STAT1	PIK3CG	0.999999999999988
STAT1	PTK2B	0.999999999999968
STAT1	NFKBIA	0.999999999376282
STAT1	MAPK14	0.999999999131528
STAT1	SHC2	0.999999999999999
STAT1	MAPK3	0.999999999942756
STAT1	MAPK1	0.999999999909419
STAT1	PRKCB1	0.999999999964501
STAT1	DNM2	0.99999999808398
STAT1	PTPN11	0.999999999999999
STAT1	SHC1	0.999999999978166
STAT1	CSF2RB	0.999999998404266
STAT1	IL5RA	0.999999999999826
STAT1	IL5	0.999999999999978
STAT3	JAK2	0.999999999999154
STAT3	JAK1	0.999999999999745
STAT3	PIM1	0.999999999999289
STAT3	ITGAM	0.999999999987234
STAT3	ITGB2	0.999999998744169
STAT3	ICAM3	0.999999997125169
STAT3	ICAM1	0.999997659673173
STAT3	RAC1	0.999999999997379
STAT3	ALOX5AP	0.999999999865473
STAT3	RAPGEF1	0.999999999981761
STAT3	CDKN1B	0.999999999999992
STAT3	CCND3	0.999999999989883
STAT3	RAP1GAP	0.99999999999995
STAT3	HRAS	0.999999999992923
STAT3	CTNNB1	0.99999999999934
STAT3	PRKCD	0.999999993236624
STAT3	BAX	0.999999983626712
STAT3	ALOX5	0.999999999976696
STAT3	STAT5B	0.999999999961557
STAT3	STAT5A	0.999999999980028
STAT3	IL2RB	0.999999999999987
STAT3	ELK1	0.999999996384467
STAT3	ATF2	0.999999999999874
STAT3	GSK3B	0.999999999995519
STAT3	BTK	0.999999999982598
STAT3	JUN	0.999999999997389
STAT3	SH2B2	1
STAT3	CBL	0.999999999999651
STAT3	HCLS1	0.999999996467705
STAT3	VAV1	0.999999999996268
STAT3	PLA2G4A	0.999999999983078
STAT3	GSK3A	0.999999999996559
STAT3	FOXO3	0.999876873054341
STAT3	RPS6KA1	0.999999999960146
STAT3	AKT1	0.999999986282388
STAT3	HCK	0.999999999934029
STAT3	YWHAZ	0.999999993464215
STAT3	SOCS1	0.99999999906131
STAT3	SOX4	0.999999999999309
STAT3	SDCBP	0.999999999999501
STAT3	SYK	0.99999999999851
STAT3	KRAS	0.999999999905871
STAT3	RAF1	0.999999999025399
STAT3	CRKL	0.999999999999273
STAT3	UNC119	0.999999999999897
STAT3	LYN	0.999999999991761
STAT3	GRB2	0.999999999999999
STAT3	MAPK9	0.999999999997894
STAT3	NFKB1	0.99999989728505
STAT3	PTPN6	0.999999999816249
STAT3	PIK3R2	0.999999999982223
STAT3	PIK3R1	0.999999999962971
STAT3	MAP2K2	0.999999899271243
STAT3	PIK3CG	0.999999999999994
STAT3	PTK2B	0.999999505715987
STAT3	NFKBIA	0.999999999867787
STAT3	MAPK14	0.999999930823476
STAT3	SHC2	0.999999999910251
STAT3	MAPK3	0.999999999952827
STAT3	MAPK1	0.999999999512324
STAT3	PRKCB1	0.999999999991025
STAT3	DNM2	0.999999949630399
STAT3	PTPN11	0.999999999999959
STAT3	SHC1	0.999999998564443
STAT3	CSF2RB	0.999999999973241
STAT3	IL5RA	0.999999999990653
STAT3	IL5	0.999999999999978
JAK2	JAK1	0.999995253922371
JAK2	PIM1	0.999999999999965
JAK2	ITGAM	0.999999548198563
JAK2	ITGB2	0.999999822992321
JAK2	ICAM3	0.999999999994198
JAK2	ICAM1	0.999999999826584
JAK2	RAC1	0.99999999999906
JAK2	ALOX5AP	0.999999396674393
JAK2	RAPGEF1	0.999999998903524
JAK2	CDKN1B	0.999995642543534
JAK2	CCND3	0.999999999525406
JAK2	RAP1GAP	0.999999995629755
JAK2	HRAS	0.999999999999993
JAK2	CTNNB1	0.999999999999999
JAK2	PRKCD	0.999999999883822
JAK2	BAX	0.99999999999866
JAK2	ALOX5	0.999999350295988
JAK2	STAT5B	0.999993886294985
JAK2	STAT5A	0.999999875398534
JAK2	IL2RB	0.999999973556223
JAK2	ELK1	0.99999999982848
JAK2	ATF2	0.9999999999126
JAK2	GSK3B	0.999999999563097
JAK2	BTK	0.999999992109057
JAK2	JUN	0.999996794997796
JAK2	SH2B2	0.999999970284805
JAK2	CBL	0.999999999999244
JAK2	HCLS1	0.999999474346303
JAK2	VAV1	0.999999993215103
JAK2	PLA2G4A	0.999999793870032
JAK2	GSK3A	0.999999955937437
JAK2	FOXO3	0.999999999935371
JAK2	RPS6KA1	0.99999999976866
JAK2	AKT1	0.999999999999996
JAK2	HCK	0.999997160971669
JAK2	YWHAZ	0.999999999992222
JAK2	SOCS1	0.99999999999993
JAK2	SOX4	0.999999778610365
JAK2	SDCBP	0.999901651709436
JAK2	SYK	0.99999998299328
JAK2	KRAS	0.999999999998976
JAK2	RAF1	0.999999999998136
JAK2	CRKL	0.999999999388388
JAK2	UNC119	0.999999950677964
JAK2	LYN	0.999999999984126
JAK2	GRB2	0.99999999999943
JAK2	MAPK9	0.999999999999748
JAK2	NFKB1	0.999999997104396
JAK2	PTPN6	0.999999971710491
JAK2	PIK3R2	0.999998962790407
JAK2	PIK3R1	0.999999710331097
JAK2	MAP2K2	0.999999977579157
JAK2	PIK3CG	0.999999999992956
JAK2	PTK2B	0.999999996907927
JAK2	NFKBIA	0.999999148637306
JAK2	MAPK14	0.999999999999945
JAK2	SHC2	0.999999999999694
JAK2	MAPK3	0.9999999999987
JAK2	MAPK1	0.999999999999112
JAK2	PRKCB1	0.999882893264255
JAK2	DNM2	0.99999999999003
JAK2	PTPN11	0.999999912562713
JAK2	SHC1	0.99999998589094
JAK2	CSF2RB	0.999871185250442
JAK2	IL5RA	0.999999999999477
JAK2	IL5	0.999999999413698
JAK1	PIM1	0.999999999999811
JAK1	ITGAM	0.999999753181905
JAK1	ITGB2	0.999999773406915
JAK1	ICAM3	0.999999999997596
JAK1	ICAM1	0.999999990365002
JAK1	RAC1	0.999999998143868
JAK1	ALOX5AP	0.999993119950352
JAK1	RAPGEF1	0.999999999658685
JAK1	CDKN1B	0.999999111321592
JAK1	CCND3	0.999996198843062
JAK1	RAP1GAP	0.999999999999925
JAK1	HRAS	0.999999999997944
JAK1	CTNNB1	1
JAK1	PRKCD	0.999999998702796
JAK1	BAX	0.999999999992852
JAK1	ALOX5	0.999993878850243
JAK1	STAT5B	0.99995361707514
JAK1	STAT5A	0.999999908858811
JAK1	IL2RB	0.999999996999465
JAK1	ELK1	0.999986207591141
JAK1	ATF2	0.999999999511381
JAK1	GSK3B	0.999999998516418
JAK1	BTK	0.999999967369728
JAK1	JUN	0.99999998704239
JAK1	SH2B2	0.999996743549815
JAK1	CBL	0.999999984717349
JAK1	HCLS1	0.99999984209626
JAK1	VAV1	0.999999997971337
JAK1	PLA2G4A	0.999999999954181
