"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_344"	"Net_344"	"1"	"0.245629708188002"	"Non-non"
"IL5RA"	"IL4R"	"2"	"0.247706862002421"	"Sig-sig"
"IL5RA"	"CD40LG"	"3"	"0.252331428127319"	"Sig-sig"
"IL5RA"	"CD80"	"4"	"0.846866154933613"	"Sig-non"
"IL5RA"	"CD86"	"5"	"0.864101236275033"	"Sig-sig"
"IL5RA"	"CD40"	"6"	"0.871706610241821"	"Sig-sig"
"IL5RA"	"CD28"	"7"	"0.888293782947572"	"Sig-sig"
"IL5RA"	"LCK"	"8"	"0.905720291181923"	"Sig-non"
"IL5RA"	"ZAP70"	"9"	"0.918329771699867"	"Sig-sig"
"IL5RA"	"IL2RA"	"10"	"0.932247224118458"	"Sig-sig"
"IL5RA"	"IL2RB"	"11"	"0.934175587628579"	"Sig-non"
"IL5RA"	"IL2RG"	"12"	"0.940378755623435"	"Sig-non"
"IL5RA"	"TNFRSF1A"	"13"	"0.949114603349596"	"Sig-sig"
"IL5RA"	"TNFRSF1B"	"14"	"0.94959412131696"	"Sig-sig"
"IL5RA"	"IL2"	"15"	"0.949611411297747"	"Sig-non"
"IL5RA"	"IL4"	"16"	"0.95120401221714"	"Sig-non"
"IL5RA"	"IL5"	"17"	"0.951328655551791"	"Sig-non"
"IL5RA"	"IFNG"	"18"	"0.951344892446337"	"Sig-non"
"IL5RA"	"THBS1"	"19"	"0.956421835125981"	"Sig-sig"
"IL5RA"	"THBS3"	"20"	"0.964328217031623"	"Sig-sig"
"IL5RA"	"VTN"	"21"	"0.965326887830238"	"Sig-sig"
"IL5RA"	"LAMC2"	"22"	"0.966731561237721"	"Sig-sig"
"IL5RA"	"LAMC1"	"23"	"0.96921590263167"	"Sig-sig"
"IL5RA"	"LAMB2"	"24"	"0.972300236419815"	"Sig-sig"
"IL5RA"	"LAMB1"	"25"	"0.972395272922624"	"Sig-sig"
"IL5RA"	"LAMA5"	"26"	"0.972488243045507"	"Sig-non"
