"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_358"	"Net_358"	"1"	"0.818768802193145"	"Non-non"
"ABI2"	"CHRM4"	"2"	"0.862577967869109"	"Non-non"
"ABI2"	"PXN"	"3"	"0.874580642677272"	"Sig-non"
"ABI2"	"VIL1"	"4"	"0.878070157797644"	"Non-non"
"ABI2"	"SSH1"	"5"	"0.880754417274956"	"Sig-non"
"ABI2"	"SSH3"	"6"	"0.882171717815898"	"Sig-non"
"ABI2"	"ACTG1"	"7"	"0.886624093070809"	"Sig-non"
"ABI2"	"CYFIP2"	"8"	"0.888767415310271"	"Sig-non"
"ABI2"	"ARHGEF4"	"9"	"0.897832060190365"	"Sig-non"
"ABI2"	"PDGFA"	"10"	"0.904244382322534"	"Sig-non"
"ABI2"	"FGF16"	"11"	"0.904414086500207"	"Non-non"
"ABI2"	"FGF14"	"12"	"0.910271138629867"	"Sig-non"
"ABI2"	"RASSF7"	"13"	"0.915068397364233"	"Non-non"
"ABI2"	"NRAS"	"14"	"0.917348265221852"	"Sig-non"
"ABI2"	"MRAS"	"15"	"0.921488559424366"	"Non-non"
"ABI2"	"PIK3R5"	"16"	"0.921938013742665"	"Non-non"
"ABI2"	"MYH10"	"17"	"0.92428771066542"	"Sig-non"
"ABI2"	"GSN"	"18"	"0.925150978439067"	"Sig-non"
"ABI2"	"MYL3"	"19"	"0.927656808484216"	"Non-non"
"ABI2"	"CFL1"	"20"	"0.932129196960749"	"Non-non"
"ABI2"	"MYL1"	"21"	"0.932713566553725"	"Non-non"
"ABI2"	"LIMK1"	"22"	"0.933371764527808"	"Sig-non"
"ABI2"	"PPP1R12A"	"23"	"0.934673469296427"	"Sig-non"
"ABI2"	"ACTN1"	"24"	"0.936316567730009"	"Sig-non"
"ABI2"	"VCL"	"25"	"0.936922087907228"	"Sig-non"
"ABI2"	"PIP4K2C"	"26"	"0.937382766690866"	"Sig-non"
"ABI2"	"PIP5K1C"	"27"	"0.937431165380781"	"Sig-non"
"ABI2"	"PIP4K2B"	"28"	"0.93811218778355"	"Sig-non"
"ABI2"	"PIP5K1B"	"29"	"0.939458653563875"	"Sig-non"
"ABI2"	"PIP5K1A"	"30"	"0.939676438470324"	"Sig-non"
"ABI2"	"MSN"	"31"	"0.939923593351452"	"Sig-non"
"ABI2"	"PIP4K2A"	"32"	"0.940432901236715"	"Sig-non"
"ABI2"	"SLC9A1"	"33"	"0.940524948169168"	"Sig-non"
"ABI2"	"RDX"	"34"	"0.94184126722631"	"Sig-non"
"ABI2"	"GIT1"	"35"	"0.943163868573052"	"Non-non"
"ABI2"	"EZR"	"36"	"0.944166494573267"	"Non-non"
"ABI2"	"WASF1"	"37"	"0.944667052037578"	"Sig-non"
"ABI2"	"NCKAP1"	"38"	"0.944692492474867"	"Sig-non"
"ABI2"	"PFN1"	"39"	"0.945988815492262"	"Non-non"
"ABI2"	"PAK7"	"40"	"0.94661497415958"	"Non-non"
"ABI2"	"PAK6"	"41"	"0.947034477626306"	"Sig-non"
"ABI2"	"PAK4"	"42"	"0.947344398997471"	"Non-non"
"ABI2"	"PAK2"	"43"	"0.94736604395557"	"Sig-non"
"ABI2"	"PAK1"	"44"	"0.948609786635191"	"Sig-non"
"ABI2"	"APC2"	"45"	"0.950736323539771"	"Non-non"
"ABI2"	"APC"	"46"	"0.95082939105171"	"Sig-non"
"ABI2"	"ARHGEF7"	"47"	"0.952315149720669"	"Sig-non"
"ABI2"	"ROCK2"	"48"	"0.952392782661897"	"Sig-non"
"ABI2"	"CHRM5"	"49"	"0.952509051513113"	"Non-non"
"ABI2"	"BDKRB1"	"50"	"0.952738131946717"	"Sig-non"
"ABI2"	"BDKRB2"	"51"	"0.954899674661795"	"Sig-non"
"ABI2"	"CHRM2"	"52"	"0.955151393361946"	"Non-non"
"ABI2"	"DOCK1"	"53"	"0.955166149476743"	"Non-non"
"ABI2"	"MAPK6"	"54"	"0.955715868668562"	"Sig-non"
"ABI2"	"MAPK4"	"55"	"0.956430376248405"	"Non-non"
"ABI2"	"MAPK3"	"56"	"0.957116366466176"	"Sig-non"
"ABI2"	"MAP2K2"	"57"	"0.957206168793374"	"Sig-non"
"ABI2"	"BRAF"	"58"	"0.957359453887592"	"Non-non"
"ABI2"	"RAF1"	"59"	"0.957403303302445"	"Non-non"
"ABI2"	"PIK3R3"	"60"	"0.959182777390945"	"Non-non"
"ABI2"	"PIK3R1"	"61"	"0.959188601371244"	"Sig-non"
