"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_70"	"Net_70"	"1"	"0.999999255809327"	"Non-non"
"B3GALT5"	"B3GALT2"	"2"	"0.999999999909253"	"Sig-non"
"B3GALT5"	"B3GALT1"	"3"	"0.999999999997544"	"Non-non"
"B3GALT5"	"FUT3"	"4"	"0.999999999999671"	"Sig-non"
"B3GALT5"	"ST3GAL4"	"5"	"0.999999999999899"	"Sig-non"
"B3GALT5"	"ABO"	"6"	"0.999999999999969"	"Non-non"
"B3GALT5"	"FUT1"	"7"	"0.999999999999994"	"Sig-non"
"B3GALT5"	"FUT2"	"8"	"0.999999999999997"	"Sig-non"
"B3GALT2"	"B3GALT1"	"9"	"0.999999999999998"	"Sig-non"
"B3GALT2"	"FUT3"	"10"	"1"	"Sig-sig"
"B3GALT2"	"ST3GAL4"	"11"	"1"	"Sig-sig"
"B3GALT2"	"ABO"	"12"	"1"	"Sig-non"
"B3GALT2"	"FUT1"	"13"	"1"	"Sig-sig"
"B3GALT2"	"FUT2"	"14"	"1"	"Sig-sig"
"B3GALT1"	"FUT3"	"15"	"1"	"Sig-non"
"B3GALT1"	"ST3GAL4"	"16"	"1"	"Sig-non"
"B3GALT1"	"ABO"	"17"	"1"	"Non-non"
"B3GALT1"	"FUT1"	"18"	"1"	"Sig-non"
"B3GALT1"	"FUT2"	"19"	"1"	"Sig-non"
"FUT3"	"ST3GAL4"	"20"	"1"	"Sig-sig"
"FUT3"	"ABO"	"21"	"1"	"Sig-non"
"FUT3"	"FUT1"	"22"	"1"	"Sig-sig"
"FUT3"	"FUT2"	"23"	"1"	"Sig-sig"
"ST3GAL4"	"ABO"	"24"	"1"	"Sig-non"
"ST3GAL4"	"FUT1"	"25"	"1"	"Sig-sig"
"ST3GAL4"	"FUT2"	"26"	"1"	"Sig-sig"
"ABO"	"FUT1"	"27"	"1"	"Sig-non"
"ABO"	"FUT2"	"28"	"1"	"Sig-non"
"FUT1"	"FUT2"	"29"	"Net_70"	"Sig-sig"
