"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_243"	"Net_243"	"1"	"0.794813411951856"	"Non-non"
"IL18"	"IL1R1"	"2"	"0.798713059284256"	"Sig-non"
"IL18"	"IL1R2"	"3"	"0.804453982089729"	"Sig-non"
"IL18"	"IL1A"	"4"	"0.80830806078371"	"Sig-non"
"IL18"	"IL1B"	"5"	"0.832402777329041"	"Sig-non"
"IL18"	"IL1F5"	"6"	"0.847029132834124"	"Sig-non"
"IL18"	"IL1F6"	"7"	"0.848578432194581"	"Non-non"
"IL18"	"IL1F7"	"8"	"0.863610704860123"	"Sig-non"
"IL18"	"IL1F9"	"9"	"0.865778560274993"	"Sig-non"
"IL18"	"IL1RN"	"10"	"0.866386428061428"	"Non-non"
"IL18"	"TRAF6"	"11"	"0.870534644399659"	"Sig-non"
"IL18"	"MAP3K7"	"12"	"0.870772260296307"	"Sig-non"
"IL18"	"MAP2K4"	"13"	"0.873663165444921"	"Sig-non"
"IL18"	"MAP2K7"	"14"	"0.881027632122816"	"Sig-non"
"IL18"	"MAPK10"	"15"	"0.881306835942432"	"Sig-non"
"IL18"	"MAPK8"	"16"	"0.883426617114141"	"Non-non"
"IL18"	"MAPK9"	"17"	"0.884177765147577"	"Sig-non"
"IL18"	"MAP3K14"	"18"	"0.88850109333487"	"Sig-non"
"IL18"	"MAP4K4"	"19"	"0.889429366697586"	"Sig-non"
"IL18"	"CHUK"	"20"	"0.889558191987621"	"Non-non"
"IL18"	"IKBKB"	"21"	"0.891070054959939"	"Non-non"
"IL18"	"IKBKE"	"22"	"0.892450900319433"	"Sig-non"
"IL18"	"IKBKG"	"23"	"0.892636328240954"	"Non-non"
"IL18"	"RELA"	"24"	"0.896698753372073"	"Non-non"
"IL18"	"RELB"	"25"	"0.896823726534946"	"Sig-non"
"IL18"	"NFKB1"	"26"	"0.899164657107494"	"Sig-non"
"IL18"	"NFKB2"	"27"	"0.899664126838818"	"Non-non"
"IL18"	"REL"	"28"	"0.903594611723298"	"Non-non"
"IL18"	"JUN"	"29"	"0.904530413749573"	"Sig-non"
"IL18"	"IL6"	"30"	"0.907899947446404"	"Sig-non"
"IL18"	"INS"	"31"	"0.909128993497941"	"Non-non"
"IL18"	"INSR"	"32"	"0.909967499371256"	"Non-non"
"IL18"	"SHC1"	"33"	"0.910709828474339"	"Sig-non"
"IL18"	"IRS1"	"34"	"0.912422131031444"	"Sig-non"
"IL18"	"GRB2"	"35"	"0.912571869066072"	"Non-non"
"IL18"	"SOS1"	"36"	"0.914172796158989"	"Sig-non"
"IL18"	"SOS2"	"37"	"0.914929749413413"	"Sig-non"
"IL18"	"HRAS"	"38"	"0.915350956441055"	"Non-non"
"IL18"	"KRAS"	"39"	"0.918088593728527"	"Sig-non"
"IL18"	"MRAS"	"40"	"0.922417053120617"	"Non-non"
"IL18"	"NRAS"	"41"	"0.923454134267514"	"Sig-non"
