"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_288"	"Net_288"	"1"	"0.558994408038801"	"Non-non"
"CASP8"	"IKBKG"	"2"	"0.660652127297376"	"Non-non"
"CASP8"	"CD14"	"3"	"0.667417587440209"	"Sig-non"
"CASP8"	"TICAM1"	"4"	"0.69309892814142"	"Non-non"
"CASP8"	"TOLLIP"	"5"	"0.697125708874895"	"Non-non"
"CASP8"	"LBP"	"6"	"0.747650657800235"	"Sig-non"
"CASP8"	"TLR6"	"7"	"0.803355557974356"	"Non-non"
"CASP8"	"TLR1"	"8"	"0.819686936825396"	"Non-non"
"CASP8"	"TLR3"	"9"	"0.82276996163994"	"Sig-non"
"CASP8"	"TLR5"	"10"	"0.830910390442464"	"Sig-non"
"CASP8"	"LY96"	"11"	"0.848804533231485"	"Sig-non"
"CASP8"	"TLR2"	"12"	"0.850158963183843"	"Sig-non"
"CASP8"	"CD80"	"13"	"0.895548236893607"	"Non-non"
"CASP8"	"IRF3"	"14"	"0.906248063764896"	"Sig-non"
"CASP8"	"TNF"	"15"	"0.910451733707302"	"Sig-non"
"CASP8"	"MAP2K6"	"16"	"0.913437085119202"	"Sig-non"
"CASP8"	"MAP2K3"	"17"	"0.917932063639165"	"Sig-non"
"CASP8"	"NFKBIA"	"18"	"0.925654248345265"	"Sig-non"
"CASP8"	"MAP2K4"	"19"	"0.931859510204376"	"Sig-non"
"CASP8"	"MAP2K7"	"20"	"0.935992826065019"	"Sig-non"
"CASP8"	"STAT1"	"21"	"0.942684670981081"	"Sig-non"
"CASP8"	"MAP3K7IP2"	"22"	"0.942747753383772"	"Non-non"
"CASP8"	"AKT2"	"23"	"0.94326347347155"	"Sig-non"
"CASP8"	"AKT1"	"24"	"0.943798213702111"	"Non-non"
"CASP8"	"AKT3"	"25"	"0.944088973612051"	"Sig-non"
"CASP8"	"MAP3K7IP1"	"26"	"0.944672442888539"	"Non-non"
"CASP8"	"CCL5"	"27"	"0.948778642055951"	"Sig-non"
"CASP8"	"IL6"	"28"	"0.950979059097588"	"Sig-non"
"CASP8"	"FADD"	"29"	"0.952767633688872"	"Sig-non"
"CASP8"	"PIK3R3"	"30"	"0.95293279018769"	"Non-non"
"CASP8"	"PIK3R2"	"31"	"0.953129837191878"	"Sig-non"
"CASP8"	"PIK3R1"	"32"	"0.954207934645609"	"Sig-non"
"CASP8"	"PIK3CG"	"33"	"0.954941263232704"	"Sig-non"
"CASP8"	"PIK3CD"	"34"	"0.957798911586542"	"Sig-non"
"CASP8"	"PIK3CB"	"35"	"0.957824466512385"	"Non-non"
"CASP8"	"PIK3CA"	"36"	"0.959720496991759"	"Non-non"
"CASP8"	"PIK3R5"	"37"	"0.959990800899372"	"Non-non"
"CASP8"	"IKBKE"	"38"	"0.960253854635779"	"Sig-non"
"CASP8"	"TBK1"	"39"	"0.96063183272583"	"Sig-non"
"CASP8"	"IL1B"	"40"	"0.961402455595254"	"Sig-non"
"CASP8"	"MAPK10"	"41"	"0.961513546799508"	"Sig-non"
"CASP8"	"MAPK9"	"42"	"0.962901684761691"	"Sig-non"
"CASP8"	"MAPK8"	"43"	"0.962977867685963"	"Non-non"
"CASP8"	"IFNAR2"	"44"	"0.9634454411651"	"Sig-non"
"CASP8"	"IFNAR1"	"45"	"0.96443674818085"	"Non-non"
"CASP8"	"RAC1"	"46"	"0.964865497698261"	"Sig-non"
"CASP8"	"IL12B"	"47"	"0.965635477986342"	"Non-non"
"CASP8"	"IL12A"	"48"	"0.965935945028093"	"Sig-non"
"CASP8"	"CCL3"	"49"	"0.965955408942147"	"Sig-non"
"CASP8"	"IL8"	"50"	"0.966165209380292"	"Sig-non"
"CASP8"	"MAPK13"	"51"	"0.967821911072408"	"Sig-non"
"CASP8"	"MAPK11"	"52"	"0.967954144950038"	"Sig-non"
"CASP8"	"MAPK14"	"53"	"0.968518875216106"	"Sig-non"
"CASP8"	"TLR7"	"54"	"0.969474591141813"	"Sig-non"
"CASP8"	"CCL4"	"55"	"0.969518654788181"	"Sig-non"
"CASP8"	"MAP3K7"	"56"	"0.969765749143816"	"Sig-non"
"CASP8"	"IKBKB"	"57"	"0.97261690865588"	"Non-non"
"CASP8"	"JUN"	"58"	"0.972760353829311"	"Sig-non"
"CASP8"	"FOS"	"59"	"0.973052669654799"	"Sig-non"
"CASP8"	"CD40"	"60"	"0.973426406489132"	"Sig-non"
"CASP8"	"CD86"	"61"	"0.973726918081122"	"Sig-non"
"CASP8"	"IFNA21"	"62"	"0.973919040243235"	"Non-non"
"CASP8"	"IFNA17"	"63"	"0.974137606500784"	"Sig-non"
"CASP8"	"IFNA16"	"64"	"0.974243474490676"	"Non-non"
"CASP8"	"IFNA14"	"65"	"0.974836210641417"	"Non-non"
"CASP8"	"IFNA13"	"66"	"0.974852410307852"	"Non-non"
"CASP8"	"IFNA10"	"67"	"0.974878361282507"	"Non-non"
"CASP8"	"IFNA8"	"68"	"0.97605162134869"	"Non-non"
"CASP8"	"IFNA7"	"69"	"0.976655726737998"	"Non-non"
"CASP8"	"IFNA6"	"70"	"0.976939265446241"	"Non-non"
"CASP8"	"IFNA5"	"71"	"0.977333004873378"	"Non-non"
"CASP8"	"IFNA4"	"72"	"0.978132882200355"	"Non-non"
"CASP8"	"IFNA2"	"73"	"0.978203196130145"	"Non-non"
"CASP8"	"IFNA1"	"74"	"0.978679731181161"	"Sig-non"
"CASP8"	"CXCL10"	"75"	"0.978799887587735"	"Sig-non"
"CASP8"	"CXCL9"	"76"	"0.978980113253485"	"Sig-non"
"CASP8"	"CXCL11"	"77"	"0.979169289634738"	"Sig-non"
"CASP8"	"IRF5"	"78"	"0.979291833219976"	"Non-non"
"CASP8"	"RIPK1"	"79"	"0.979689822830401"	"Sig-non"
"CASP8"	"TRAF3"	"80"	"0.980018407695031"	"Sig-non"
"CASP8"	"SPP1"	"81"	"0.980120919988688"	"Sig-non"
"CASP8"	"MAP3K8"	"82"	"0.980300082929497"	"Sig-non"
"CASP8"	"MAP2K2"	"83"	"0.980316115066773"	"Sig-non"
"CASP8"	"MAP2K1"	"84"	"0.980358473133267"	"Non-non"
"CASP8"	"MAPK3"	"85"	"0.980416225294775"	"Sig-non"
"CASP8"	"MAPK1"	"86"	"0.98068252790647"	"Sig-non"
