"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_347"	"Net_347"	"1"	"0.682638557769651"	"Non-non"
"POLA2"	"UBC"	"2"	"0.683800365275666"	"Non-non"
"POLA2"	"CDC6"	"3"	"0.690525327316722"	"Sig-non"
"POLA2"	"POLD1"	"4"	"0.696816727475943"	"Sig-non"
"POLA2"	"POLD4"	"5"	"0.699936794028375"	"Sig-non"
"POLA2"	"POLD3"	"6"	"0.719289878372659"	"Non-non"
"POLA2"	"POLD2"	"7"	"0.720249867105104"	"Sig-non"
"POLA2"	"CDC45L"	"8"	"0.725401531745899"	"Sig-non"
"POLA2"	"RPA1"	"9"	"0.738479505489035"	"Non-non"
"POLA2"	"CDC7"	"10"	"0.739348573999557"	"Sig-non"
"POLA2"	"DBF4"	"11"	"0.740016808377702"	"Sig-non"
"POLA2"	"PCNA"	"12"	"0.74253168644229"	"Sig-non"
"POLA2"	"RFC1"	"13"	"0.747598725197632"	"Sig-non"
"POLA2"	"RFC2"	"14"	"0.752636906977035"	"Sig-non"
"POLA2"	"RFC3"	"15"	"0.756232817360991"	"Sig-non"
"POLA2"	"RFC4"	"16"	"0.757722968886183"	"Sig-non"
"POLA2"	"RFC5"	"17"	"0.758246869748646"	"Sig-non"
"POLA2"	"CDK2"	"18"	"0.760847529580503"	"Sig-non"
"POLA2"	"MCM10"	"19"	"0.761322414616393"	"Sig-non"
"POLA2"	"MCM7"	"20"	"0.76177305805565"	"Sig-non"
"POLA2"	"MCM2"	"21"	"0.761875139562989"	"Sig-non"
"POLA2"	"MCM3"	"22"	"0.762045988628633"	"Sig-non"
"POLA2"	"MCM4"	"23"	"0.76474896414814"	"Sig-non"
"POLA2"	"MCM5"	"24"	"0.767210208495666"	"Sig-non"
"POLA2"	"MCM6"	"25"	"0.767287400706209"	"Sig-non"
"POLA2"	"UBA52"	"26"	"0.767894607884766"	"Non-non"
"POLA2"	"CDT1"	"27"	"0.767953363915559"	"Sig-non"
"POLA2"	"GMNN"	"28"	"0.768377581415558"	"Sig-non"
"POLA2"	"ORC6L"	"29"	"0.77021538470524"	"Sig-non"
"POLA2"	"ORC1L"	"30"	"0.770738724829543"	"Sig-non"
"POLA2"	"ORC4L"	"31"	"0.770828933166873"	"Sig-non"
"POLA2"	"ORC5L"	"32"	"0.772000241202298"	"Sig-non"
"POLA2"	"ORC2L"	"33"	"0.772208482899081"	"Sig-non"
"POLA2"	"ORC3L"	"34"	"0.775446104494449"	"Non-non"
"POLA2"	"POLE"	"35"	"0.776353022750045"	"Sig-non"
"POLA2"	"POLE2"	"36"	"0.777006124329301"	"Sig-non"
"POLA2"	"PRIM2"	"37"	"0.77986426678692"	"Sig-non"
"POLA2"	"PRIM1"	"38"	"0.780782312907081"	"Sig-non"
"POLA2"	"POLA1"	"39"	"0.782421774793934"	"Non-non"
"POLA2"	"RPA4"	"40"	"0.783472635049851"	"Sig-non"
"POLA2"	"RPA3"	"41"	"0.784449429966726"	"Sig-non"
"POLA2"	"RPA2"	"42"	"0.784491622778896"	"Sig-non"
"UBC"	"CDC6"	"43"	"0.784546429875066"	"Sig-non"
"UBC"	"POLD1"	"44"	"0.786477735847184"	"Sig-non"
"UBC"	"POLD4"	"45"	"0.786621697442453"	"Sig-non"
"UBC"	"POLD3"	"46"	"0.788159467200745"	"Non-non"
"UBC"	"POLD2"	"47"	"0.788368357128487"	"Sig-non"
"UBC"	"CDC45L"	"48"	"0.78905075345635"	"Sig-non"
"UBC"	"RPA1"	"49"	"0.789115437196725"	"Non-non"
"UBC"	"CDC7"	"50"	"0.794118668883232"	"Sig-non"
"UBC"	"DBF4"	"51"	"0.794165465732725"	"Sig-non"
"UBC"	"PCNA"	"52"	"0.794424760157548"	"Sig-non"
"UBC"	"RFC1"	"53"	"0.797335603886412"	"Sig-non"
"UBC"	"RFC2"	"54"	"0.79908758042442"	"Sig-non"
"UBC"	"RFC3"	"55"	"0.799406948492986"	"Sig-non"
"UBC"	"RFC4"	"56"	"0.799454528764201"	"Sig-non"
"UBC"	"RFC5"	"57"	"0.803863968921221"	"Sig-non"
"UBC"	"CDK2"	"58"	"0.805307850363428"	"Sig-non"
"UBC"	"MCM10"	"59"	"0.805354717329001"	"Sig-non"
"UBC"	"MCM7"	"60"	"0.806083640758851"	"Sig-non"
"UBC"	"MCM2"	"61"	"0.807564528356885"	"Sig-non"
"UBC"	"MCM3"	"62"	"0.808785914837981"	"Sig-non"
"UBC"	"MCM4"	"63"	"0.809199283047866"	"Sig-non"
"UBC"	"MCM5"	"64"	"0.811551474580285"	"Sig-non"
"UBC"	"MCM6"	"65"	"0.812101346671495"	"Sig-non"
"UBC"	"UBA52"	"66"	"0.812104266914309"	"Non-non"
"UBC"	"CDT1"	"67"	"0.813352224979487"	"Sig-non"
"UBC"	"GMNN"	"68"	"0.813810532981415"	"Sig-non"
"UBC"	"ORC6L"	"69"	"0.815118630788406"	"Sig-non"
"UBC"	"ORC1L"	"70"	"0.817181743688421"	"Sig-non"
"UBC"	"ORC4L"	"71"	"0.817539804711877"	"Sig-non"
"UBC"	"ORC5L"	"72"	"0.817975343911768"	"Sig-non"
"UBC"	"ORC2L"	"73"	"0.81885390619257"	"Sig-non"
"UBC"	"ORC3L"	"74"	"0.819159022632254"	"Non-non"
"UBC"	"POLE"	"75"	"0.821853348464327"	"Sig-non"
"UBC"	"POLE2"	"76"	"0.823538419484858"	"Sig-non"
"UBC"	"PRIM2"	"77"	"0.824469788750492"	"Sig-non"
"UBC"	"PRIM1"	"78"	"0.824998299830182"	"Sig-non"
"UBC"	"POLA1"	"79"	"0.825984416733481"	"Non-non"
"UBC"	"RPA4"	"80"	"0.826699402945746"	"Sig-non"
"UBC"	"RPA3"	"81"	"0.827651667286497"	"Sig-non"
"UBC"	"RPA2"	"82"	"0.828923311827923"	"Sig-non"
"CDC6"	"POLD1"	"83"	"0.837939420285356"	"Sig-sig"
"CDC6"	"POLD4"	"84"	"0.838645499888547"	"Sig-sig"
"CDC6"	"POLD3"	"85"	"0.839774220277639"	"Sig-non"
"CDC6"	"POLD2"	"86"	"0.840232841034973"	"Sig-sig"
"CDC6"	"CDC45L"	"87"	"0.841437483489475"	"Sig-sig"
"CDC6"	"RPA1"	"88"	"0.841508557071923"	"Sig-non"
"CDC6"	"CDC7"	"89"	"0.841512103410223"	"Sig-sig"
"CDC6"	"DBF4"	"90"	"0.845903486801592"	"Sig-sig"
"CDC6"	"PCNA"	"91"	"0.846030306255249"	"Sig-sig"
"CDC6"	"RFC1"	"92"	"0.846620574612838"	"Sig-sig"
"CDC6"	"RFC2"	"93"	"0.847304726724593"	"Sig-sig"
"CDC6"	"RFC3"	"94"	"0.847757803646725"	"Sig-sig"
"CDC6"	"RFC4"	"95"	"0.848330152305456"	"Sig-sig"
"CDC6"	"RFC5"	"96"	"0.849716186421358"	"Sig-sig"
"CDC6"	"CDK2"	"97"	"0.851350138240751"	"Sig-sig"
"CDC6"	"MCM10"	"98"	"0.851404113724078"	"Sig-sig"
"CDC6"	"MCM7"	"99"	"0.851833303090417"	"Sig-sig"
"CDC6"	"MCM2"	"100"	"0.852644657628786"	"Sig-sig"
"CDC6"	"MCM3"	"101"	"0.854422677678121"	"Sig-sig"
"CDC6"	"MCM4"	"102"	"0.854434711089377"	"Sig-sig"
"CDC6"	"MCM5"	"103"	"0.855838866003068"	"Sig-sig"
"CDC6"	"MCM6"	"104"	"0.85615583356093"	"Sig-sig"
"CDC6"	"UBA52"	"105"	"0.856246911209428"	"Sig-non"
"CDC6"	"CDT1"	"106"	"0.856695462296073"	"Sig-sig"
"CDC6"	"GMNN"	"107"	"0.857903875938093"	"Sig-sig"
"CDC6"	"ORC6L"	"108"	"0.858136837680139"	"Sig-sig"
"CDC6"	"ORC1L"	"109"	"0.859449623202714"	"Sig-sig"
"CDC6"	"ORC4L"	"110"	"0.859992578277076"	"Sig-sig"
"CDC6"	"ORC5L"	"111"	"0.860656065552063"	"Sig-sig"
"CDC6"	"ORC2L"	"112"	"0.861824081129983"	"Sig-sig"
"CDC6"	"ORC3L"	"113"	"0.862022074001507"	"Sig-non"
"CDC6"	"POLE"	"114"	"0.862462496803461"	"Sig-sig"
"CDC6"	"POLE2"	"115"	"0.862995589670912"	"Sig-sig"
"CDC6"	"PRIM2"	"116"	"0.865286771670159"	"Sig-sig"
"CDC6"	"PRIM1"	"117"	"0.865889351373677"	"Sig-sig"
"CDC6"	"POLA1"	"118"	"0.866292793065762"	"Sig-non"
"CDC6"	"RPA4"	"119"	"0.867032185141317"	"Sig-sig"
"CDC6"	"RPA3"	"120"	"0.868035670917955"	"Sig-sig"
