"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_159"	"Net_159"	"1"	"0.497983153794983"	"Non-non"
"NFAT5"	"NFATC1"	"2"	"0.503307775674458"	"Sig-non"
"NFAT5"	"NFATC3"	"3"	"0.510233816303797"	"Sig-non"
"NFAT5"	"NFATC4"	"4"	"0.689879623923881"	"Sig-non"
"NFAT5"	"CHP"	"5"	"0.745913840922683"	"Sig-non"
"NFAT5"	"PPP3CA"	"6"	"0.754667309721682"	"Non-non"
"NFAT5"	"PPP3CB"	"7"	"0.762928617026486"	"Sig-non"
"NFAT5"	"PPP3CC"	"8"	"0.765051879486826"	"Sig-non"
"NFAT5"	"PPP3R1"	"9"	"0.765320744944894"	"Sig-non"
"NFAT5"	"CHP2"	"10"	"0.766361320928654"	"Non-non"
"NFAT5"	"FYN"	"11"	"0.774683124431461"	"Sig-non"
"NFAT5"	"FASLG"	"12"	"0.776918335740642"	"Sig-non"
"NFAT5"	"TNFSF10"	"13"	"0.777382865605017"	"Sig-non"
"NFAT5"	"IFNGR1"	"14"	"0.777872583385185"	"Sig-non"
"NFAT5"	"IFNGR2"	"15"	"0.78262163655009"	"Sig-non"
"NFAT5"	"PLCG1"	"16"	"0.783317684413347"	"Non-non"
"NFAT5"	"PLCG2"	"17"	"0.783798780389432"	"Sig-non"
"NFAT5"	"LAT"	"18"	"0.787365756173581"	"Sig-non"
"NFAT5"	"PRF1"	"19"	"0.789024037479063"	"Sig-non"
"NFAT5"	"GZMB"	"20"	"0.79037068348355"	"Non-non"
"NFAT5"	"KLRD1"	"21"	"0.791492619497275"	"Sig-non"
"NFAT5"	"HLA-E"	"22"	"0.794003516382835"	"Sig-non"
"NFAT5"	"IFNG"	"23"	"0.794138514697208"	"Non-non"
"NFAT5"	"CSF2"	"24"	"0.794266791315131"	"Non-non"
"NFAT5"	"TNF"	"25"	"0.796011004080031"	"Sig-non"
"NFAT5"	"PRKCA"	"26"	"0.796472810777397"	"Sig-non"
"NFAT5"	"PRKCB1"	"27"	"0.796474453649648"	"Sig-non"
"NFAT5"	"PRKCG"	"28"	"0.796483602323143"	"Non-non"
"NFAT5"	"SH3BP2"	"29"	"0.79898752852386"	"Sig-non"
"NFAT5"	"PTK2B"	"30"	"0.799283565882717"	"Sig-non"
"NFAT5"	"LCP2"	"31"	"0.799474193678641"	"Sig-non"
"NFAT5"	"SYK"	"32"	"0.799944340266128"	"Sig-non"
"NFAT5"	"ZAP70"	"33"	"0.801523769564676"	"Sig-non"
"NFAT5"	"LCK"	"34"	"0.804039372862018"	"Non-non"
"NFAT5"	"SH2D1A"	"35"	"0.805269921491899"	"Non-non"
"NFAT5"	"CD247"	"36"	"0.805932360374891"	"Sig-non"
"NFAT5"	"FCER1G"	"37"	"0.806900728451772"	"Sig-non"
"NFAT5"	"TYROBP"	"38"	"0.817927222754578"	"Sig-non"
"NFAT5"	"PTPN11"	"39"	"0.818166138407106"	"Non-non"
"NFAT5"	"PTPN6"	"40"	"0.819384957133959"	"Sig-non"
"NFAT5"	"IFNA1"	"41"	"0.820641377412193"	"Sig-non"
"NFAT5"	"IFNA2"	"42"	"0.821706921017176"	"Non-non"
"NFAT5"	"IFNA4"	"43"	"0.822429477061384"	"Non-non"
"NFAT5"	"IFNA5"	"44"	"0.82310285257075"	"Non-non"
"NFAT5"	"IFNA6"	"45"	"0.823785640816232"	"Non-non"
"NFAT5"	"IFNA7"	"46"	"0.824008626028572"	"Non-non"
"NFAT5"	"IFNA8"	"47"	"0.824083018788428"	"Non-non"
"NFAT5"	"IFNA10"	"48"	"0.82538807032789"	"Non-non"
"NFAT5"	"IFNA13"	"49"	"0.825881319833415"	"Non-non"
"NFAT5"	"IFNA14"	"50"	"0.826128358674227"	"Non-non"
"NFAT5"	"IFNA16"	"51"	"0.827574674279254"	"Non-non"
"NFAT5"	"IFNA17"	"52"	"0.828468208356314"	"Sig-non"
"NFAT5"	"IFNA21"	"53"	"0.829186193239938"	"Non-non"
"NFAT5"	"IFNB1"	"54"	"0.831843637628788"	"Non-non"
"NFAT5"	"IFNAR1"	"55"	"0.832073133725248"	"Non-non"
"NFAT5"	"IFNAR2"	"56"	"0.832498994951352"	"Sig-non"
"NFAT5"	"CD244"	"57"	"0.832818094640866"	"Non-non"
"NFAT5"	"KLRK1"	"58"	"0.832826352590472"	"Sig-non"
"NFAT5"	"NCR3"	"59"	"0.832999901701457"	"Non-non"
"NFAT5"	"NCR1"	"60"	"0.834504169842798"	"Non-non"
"NFAT5"	"FCGR3B"	"61"	"0.836235926286731"	"Sig-non"
"NFAT5"	"NCR2"	"62"	"0.836734097362238"	"Non-non"
"NFAT5"	"KLRC2"	"63"	"0.836881851393269"	"Non-non"
"NFAT5"	"KLRC3"	"64"	"0.837008145415183"	"Non-non"
"NFAT5"	"KIR2DS1"	"65"	"0.837768866496051"	"Non-non"
"NFAT5"	"KIR2DS3"	"66"	"0.837934971165163"	"Non-non"
"NFAT5"	"KIR2DS5"	"67"	"0.839191142236767"	"Sig-non"
"NFAT5"	"ITGB2"	"68"	"0.839758011138372"	"Sig-non"
"NFAT5"	"KIR2DL1"	"69"	"0.842435912191192"	"Non-non"
"NFAT5"	"KIR2DL2"	"70"	"0.842654005747043"	"Non-non"
"NFAT5"	"KIR2DL3"	"71"	"0.843125029931275"	"Non-non"
"NFAT5"	"KIR2DL4"	"72"	"0.843927269857528"	"Non-non"
"NFAT5"	"KIR2DL5A"	"73"	"0.844462813457304"	"Sig-non"
"NFAT5"	"KIR3DL2"	"74"	"0.844512901997629"	"Non-non"
"NFAT5"	"KIR3DL1"	"75"	"0.84495677711369"	"Non-non"
"NFAT5"	"BID"	"76"	"0.84588077500339"	"Sig-non"
"NFAT5"	"CASP3"	"77"	"0.846687088061058"	"Sig-non"
"NFAT5"	"FAS"	"78"	"0.848419547112337"	"Sig-non"
"NFAT5"	"TNFRSF10D"	"79"	"0.848464860142033"	"Non-non"
"NFAT5"	"TNFRSF10C"	"80"	"0.849820954562744"	"Non-non"
"NFAT5"	"TNFRSF10B"	"81"	"0.850328924973656"	"Non-non"
"NFAT5"	"CD48"	"82"	"0.851209223088893"	"Non-non"
"NFAT5"	"ULBP2"	"83"	"0.851350948332989"	"Non-non"
"NFAT5"	"ULBP1"	"84"	"0.852024170097198"	"Non-non"
"NFAT5"	"MICB"	"85"	"0.852195388486563"	"Sig-non"
"NFAT5"	"MICA"	"86"	"0.852454363356528"	"Sig-non"
"NFAT5"	"ICAM1"	"87"	"0.852537671244265"	"Sig-non"
"NFAT5"	"ICAM2"	"88"	"0.852613454549851"	"Sig-non"
"NFAT5"	"HLA-C"	"89"	"0.853137687168793"	"Sig-non"
"NFAT5"	"HLA-B"	"90"	"0.853766430539222"	"Non-non"
"NFAT5"	"HLA-G"	"91"	"0.853801230572858"	"Non-non"
"NFAT5"	"PIK3R5"	"92"	"0.854049279451693"	"Non-non"
"NFAT5"	"PIK3CA"	"93"	"0.854118596700887"	"Non-non"
"NFAT5"	"PIK3CB"	"94"	"0.854911658405844"	"Non-non"
"NFAT5"	"PIK3CD"	"95"	"0.854976346408774"	"Sig-non"
"NFAT5"	"PIK3CG"	"96"	"0.855250655795792"	"Sig-non"
"NFAT5"	"PIK3R1"	"97"	"0.855913121339174"	"Sig-non"
"NFAT5"	"PIK3R2"	"98"	"0.857132850142878"	"Sig-non"
"NFAT5"	"PIK3R3"	"99"	"0.857178866493779"	"Non-non"
"NFAT5"	"MAPK1"	"100"	"0.857573062018514"	"Sig-non"
"NFAT5"	"MAPK3"	"101"	"0.858203749866308"	"Sig-non"
"NFAT5"	"MAP2K1"	"102"	"0.858673566258195"	"Non-non"
"NFAT5"	"MAP2K2"	"103"	"0.859015761832356"	"Sig-non"
"NFAT5"	"ARAF"	"104"	"0.859276136116718"	"Non-non"
"NFAT5"	"RAF1"	"105"	"0.859339025048249"	"Non-non"
"NFAT5"	"BRAF"	"106"	"0.86107142891075"	"Non-non"
"NFAT5"	"HRAS"	"107"	"0.86199013953923"	"Non-non"
"NFAT5"	"KRAS"	"108"	"0.862674229860872"	"Sig-non"
"NFAT5"	"NRAS"	"109"	"0.862719833818191"	"Sig-non"
"NFAT5"	"SOS1"	"110"	"0.862816291208451"	"Sig-non"
"NFAT5"	"SOS2"	"111"	"0.863374351702218"	"Sig-non"
"NFAT5"	"GRB2"	"112"	"0.86355271634475"	"Non-non"
"NFAT5"	"SHC2"	"113"	"0.86362889389501"	"Non-non"
"NFAT5"	"SHC3"	"114"	"0.86394690037245"	"Sig-non"
"NFAT5"	"SHC1"	"115"	"0.863953475006182"	"Sig-non"
"NFAT5"	"PAK1"	"116"	"0.864010438333511"	"Sig-non"
"NFAT5"	"RAC1"	"117"	"0.864453639543557"	"Sig-non"
"NFAT5"	"RAC2"	"118"	"0.864545191042827"	"Non-non"
"NFAT5"	"RAC3"	"119"	"0.865163576182355"	"Sig-non"
"NFAT5"	"VAV3"	"120"	"0.865674200183378"	"Non-non"
"NFAT5"	"VAV1"	"121"	"0.866201404448227"	"Non-non"
"NFAT5"	"VAV2"	"122"	"0.867162311004635"	"Non-non"
"NFATC1"	"NFATC3"	"123"	"0.867342970024578"	"Sig-sig"
"NFATC1"	"NFATC4"	"124"	"0.867703036996521"	"Sig-sig"
"NFATC1"	"CHP"	"125"	"0.868461317201001"	"Sig-sig"
"NFATC1"	"PPP3CA"	"126"	"0.870318039996321"	"Sig-non"
"NFATC1"	"PPP3CB"	"127"	"0.870435958376703"	"Sig-sig"
"NFATC1"	"PPP3CC"	"128"	"0.8705253791014"	"Sig-sig"
"NFATC1"	"PPP3R1"	"129"	"0.870656082674727"	"Sig-sig"
"NFATC1"	"CHP2"	"130"	"0.871073766245301"	"Sig-non"
"NFATC1"	"FYN"	"131"	"0.871099831132972"	"Sig-sig"
"NFATC1"	"FASLG"	"132"	"0.871318208039156"	"Sig-sig"
"NFATC1"	"TNFSF10"	"133"	"0.871887878509394"	"Sig-sig"
"NFATC1"	"IFNGR1"	"134"	"0.872048211716893"	"Sig-sig"
"NFATC1"	"IFNGR2"	"135"	"0.872146077562191"	"Sig-sig"
"NFATC1"	"PLCG1"	"136"	"0.872184064697551"	"Sig-non"
"NFATC1"	"PLCG2"	"137"	"0.872673919363176"	"Sig-sig"
"NFATC1"	"LAT"	"138"	"0.87330219830403"	"Sig-sig"
"NFATC1"	"PRF1"	"139"	"0.874480384145433"	"Sig-sig"
"NFATC1"	"GZMB"	"140"	"0.87476453575396"	"Sig-non"
"NFATC1"	"KLRD1"	"141"	"0.87492957578672"	"Sig-sig"
"NFATC1"	"HLA-E"	"142"	"0.876438198887494"	"Sig-sig"
"NFATC1"	"IFNG"	"143"	"0.876486637737035"	"Sig-non"
