"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_209"	"Net_209"	"1"	"0.999995319397527"	"Non-non"
"MAPK1"	"MAPT"	"2"	"0.999998657823824"	"Sig-non"
"MAPK1"	"MAPK3"	"3"	"0.999998765228282"	"Sig-non"
"MAPK1"	"CSNK1A1"	"4"	"0.99999943102974"	"Sig-non"
"MAPK1"	"CSNK1D"	"5"	"0.999999717839525"	"Sig-non"
"MAPK1"	"CSNK1E"	"6"	"0.999999868851002"	"Sig-non"
"MAPK1"	"CSNK1G1"	"7"	"0.999999951222423"	"Sig-non"
"MAPK1"	"CSNK1G2"	"8"	"0.999999951414807"	"Non-non"
"MAPK1"	"CSNK1G3"	"9"	"0.999999953917039"	"Sig-non"
"MAPK1"	"CSNK2A1"	"10"	"0.999999971902207"	"Sig-non"
"MAPK1"	"CSNK2A2"	"11"	"0.999999974215527"	"Sig-non"
"MAPK1"	"CSNK2B"	"12"	"0.999999989329755"	"Sig-non"
"MAPK1"	"MAPK11"	"13"	"0.999999991170554"	"Sig-non"
"MAPK1"	"MAPK13"	"14"	"0.999999991952178"	"Sig-non"
"MAPK1"	"MAPK14"	"15"	"0.999999995237856"	"Sig-non"
"MAPK1"	"PRKACA"	"16"	"0.999999995375801"	"Sig-non"
"MAPK1"	"PRKACB"	"17"	"0.999999995934046"	"Sig-non"
"MAPK1"	"PRKACG"	"18"	"0.999999996209471"	"Non-non"
"MAPK1"	"PRKAR1A"	"19"	"0.999999996807691"	"Sig-non"
"MAPK1"	"PRKAR1B"	"20"	"0.999999997481376"	"Sig-non"
"MAPK1"	"PRKAR2A"	"21"	"0.999999997660288"	"Sig-non"
"MAPK1"	"PRKAR2B"	"22"	"0.999999997985237"	"Sig-non"
"MAPK1"	"GSK3B"	"23"	"0.999999998155293"	"Non-non"
"MAPK1"	"CAPN1"	"24"	"0.999999998270621"	"Sig-non"
"MAPK1"	"CDK5R1"	"25"	"0.999999998287643"	"Sig-non"
"MAPK1"	"CAPN10"	"26"	"0.999999998338961"	"Sig-non"
"MAPK1"	"CAPN11"	"27"	"0.999999998629384"	"Non-non"
"MAPK1"	"CAPN2"	"28"	"0.999999999207027"	"Sig-non"
"MAPK1"	"CAPN3"	"29"	"0.999999999508545"	"Sig-non"
"MAPK1"	"CAPN5"	"30"	"0.999999999537052"	"Sig-non"
"MAPK1"	"CAPN6"	"31"	"0.99999999954038"	"Non-non"
"MAPK1"	"CAPN7"	"32"	"0.999999999634851"	"Sig-non"
"MAPK1"	"CAPN9"	"33"	"0.999999999739738"	"Sig-non"
"MAPK1"	"CAPNS1"	"34"	"0.999999999750051"	"Sig-non"
"MAPK1"	"CDK5"	"35"	"0.999999999782162"	"Sig-non"
"MAPT"	"MAPK3"	"36"	"0.999999999802208"	"Sig-sig"
"MAPT"	"CSNK1A1"	"37"	"0.999999999804537"	"Sig-sig"
"MAPT"	"CSNK1D"	"38"	"0.999999999826111"	"Sig-sig"
"MAPT"	"CSNK1E"	"39"	"0.999999999834515"	"Sig-sig"
"MAPT"	"CSNK1G1"	"40"	"0.999999999867741"	"Sig-sig"
"MAPT"	"CSNK1G2"	"41"	"0.999999999883756"	"Sig-non"
"MAPT"	"CSNK1G3"	"42"	"0.999999999894721"	"Sig-sig"
"MAPT"	"CSNK2A1"	"43"	"0.999999999902438"	"Sig-sig"
"MAPT"	"CSNK2A2"	"44"	"0.999999999917707"	"Sig-sig"
"MAPT"	"CSNK2B"	"45"	"0.999999999929715"	"Sig-sig"
"MAPT"	"MAPK11"	"46"	"0.999999999950581"	"Sig-sig"
"MAPT"	"MAPK13"	"47"	"0.999999999954063"	"Sig-sig"
"MAPT"	"MAPK14"	"48"	"0.999999999958062"	"Sig-sig"
"MAPT"	"PRKACA"	"49"	"0.99999999995936"	"Sig-sig"
"MAPT"	"PRKACB"	"50"	"0.9999999999618"	"Sig-sig"
"MAPT"	"PRKACG"	"51"	"0.99999999996258"	"Sig-non"
"MAPT"	"PRKAR1A"	"52"	"0.999999999970491"	"Sig-sig"
"MAPT"	"PRKAR1B"	"53"	"0.999999999971544"	"Sig-sig"
"MAPT"	"PRKAR2A"	"54"	"0.999999999975442"	"Sig-sig"
