"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"SRD5A1"	"SRD5A2"	"1"	"0.8754050"	"Non-non"
"SRD5A1"	"AR"	"2"	"0.9227532"	"Sig-non"
"SRD5A1"	"NFKB1"	"3"	"0.9270317"	"Sig-non"
"SRD5A1"	"RELA"	"4"	"0.9302168"	"Non-non"
"SRD5A1"	"NFKBIA"	"5"	"0.9326114"	"Sig-non"
"SRD5A1"	"CDKN1B"	"6"	"0.9329959"	"Sig-non"
"SRD5A1"	"PTEN"	"7"	"0.9402032"	"Sig-non"
"SRD5A1"	"NKX3-1"	"8"	"0.9418613"	"Non-non"
"SRD5A1"	"KLK3"	"9"	"0.9441649"	"Sig-non"
"SRD5A1"	"BCL2"	"10"	"0.9534059"	"Sig-non"
"SRD5A1"	"CCND1"	"11"	"0.9601632"	"Sig-non"
"SRD5A1"	"LEF1"	"12"	"0.9617843"	"Sig-non"
"SRD5A1"	"TCF7"	"13"	"0.9629913"	"Sig-non"
"SRD5A1"	"TCF7L2"	"14"	"0.9662526"	"Sig-non"
"SRD5A1"	"TCF7L1"	"15"	"0.9683617"	"Sig-non"
"SRD5A1"	"CREBBP"	"16"	"0.9696484"	"Non-non"
"SRD5A1"	"EP300"	"17"	"0.9701124"	"Non-non"
"SRD5A1"	"MDM2"	"18"	"0.9705718"	"Sig-non"
"SRD5A1"	"CDKN1A"	"19"	"0.9715944"	"Sig-non"
"SRD5A1"	"FOXO1"	"20"	"0.9722217"	"Sig-non"
"SRD5A1"	"CDK2"	"21"	"0.9723411"	"Sig-non"
"SRD5A1"	"CTNNB1"	"22"	"0.9726635"	"Sig-non"
"SRD5A1"	"E2F1"	"23"	"0.9728632"	"Sig-non"
"SRD5A1"	"E2F2"	"24"	"0.9734105"	"Non-non"
"SRD5A1"	"E2F3"	"25"	"0.9740728"	"Sig-non"
"SRD5A1"	"HRAS"	"26"	"0.9751705"	"Non-non"
"SRD5A1"	"KRAS"	"27"	"0.9754855"	"Sig-non"
"SRD5A1"	"NRAS"	"28"	"0.9758118"	"Sig-non"
"SRD5A1"	"TP53"	"29"	"0.9759781"	"Sig-non"
"SRD5A1"	"EGFR"	"30"	"0.9760133"	"Sig-non"
"SRD5A1"	"ERBB2"	"31"	"0.9762734"	"Sig-non"
"SRD5A1"	"FGFR1"	"32"	"0.9764348"	"Sig-non"
"SRD5A1"	"FGFR2"	"33"	"0.9770447"	"Sig-non"
"SRD5A1"	"IGF1R"	"34"	"0.9778359"	"Sig-non"
"SRD5A1"	"INSRR"	"35"	"0.9780964"	"Non-non"
"SRD5A1"	"PDGFRA"	"36"	"0.9785587"	"Sig-non"
"SRD5A1"	"PDGFRB"	"37"	"0.9788609"	"Sig-non"
"SRD5A1"	"CHUK"	"38"	"0.9793018"	"Non-non"
"SRD5A1"	"IKBKB"	"39"	"0.9793184"	"Non-non"
"SRD5A1"	"IKBKG"	"40"	"0.9796047"	"Non-non"
"SRD5A1"	"BAD"	"41"	"0.9796611"	"Non-non"
"SRD5A1"	"CASP9"	"42"	"0.9796961"	"Non-non"
"SRD5A1"	"CREB3"	"43"	"0.9799214"	"Sig-non"
"SRD5A1"	"CREB1"	"44"	"0.9805408"	"Sig-non"
"SRD5A1"	"ATF4"	"45"	"0.9812311"	"Sig-non"
"SRD5A1"	"CREB3L1"	"46"	"0.9813262"	"Sig-non"
"SRD5A1"	"CREB5"	"47"	"0.9820444"	"Sig-non"
"SRD5A1"	"CCNE1"	"48"	"0.9820916"	"Sig-non"
"SRD5A1"	"CCNE2"	"49"	"0.9821230"	"Sig-non"
"SRD5A1"	"EGF"	"50"	"0.9823713"	"Sig-non"
"SRD5A1"	"IGF1"	"51"	"0.9823847"	"Non-non"
"SRD5A1"	"INS"	"52"	"0.9825318"	"Non-non"
"SRD5A1"	"PDGFA"	"53"	"0.9825411"	"Sig-non"
"SRD5A1"	"PDGFB"	"54"	"0.9830251"	"Sig-non"
"SRD5A1"	"PDGFC"	"55"	"0.9832108"	"Sig-non"
"SRD5A1"	"TGFA"	"56"	"0.9834902"	"Sig-non"
"SRD5A1"	"PDGFD"	"57"	"0.9838216"	"Sig-non"
"SRD5A1"	"RB1"	"58"	"0.9840391"	"Sig-non"
"SRD5A1"	"PDPK1"	"59"	"0.9842603"	"Non-non"
"SRD5A1"	"SOS1"	"60"	"0.9843763"	"Sig-non"
"SRD5A1"	"SOS2"	"61"	"0.9845521"	"Sig-non"
"SRD5A1"	"GRB2"	"62"	"0.9849665"	"Non-non"
"SRD5A1"	"GSK3B"	"63"	"0.9851308"	"Non-non"
"SRD5A1"	"HSP90AA1"	"64"	"0.9855956"	"Sig-non"
"SRD5A1"	"HSP90AB1"	"65"	"0.9856912"	"Sig-non"
"SRD5A1"	"HSP90B1"	"66"	"0.9857962"	"Sig-non"
"SRD5A1"	"FRAP1"	"67"	"0.9858232"	"Sig-non"
"SRD5A1"	"AKT3"	"68"	"0.9859803"	"Sig-non"
"SRD5A1"	"AKT1"	"69"	"0.9861121"	"Non-non"
"SRD5A1"	"AKT2"	"70"	"0.9863491"	"Sig-non"
"SRD5A1"	"PIK3R5"	"71"	"0.9871935"	"Non-non"
"SRD5A1"	"PIK3CA"	"72"	"0.9871937"	"Non-non"
"SRD5A1"	"PIK3CB"	"73"	"0.9874880"	"Non-non"
"SRD5A1"	"PIK3CD"	"74"	"0.9876061"	"Sig-non"
"SRD5A1"	"PIK3CG"	"75"	"0.9877498"	"Sig-non"
"SRD5A1"	"PIK3R1"	"76"	"0.9878558"	"Sig-non"
"SRD5A1"	"PIK3R2"	"77"	"0.9878937"	"Sig-non"
"SRD5A1"	"PIK3R3"	"78"	"0.9878978"	"Non-non"
"SRD5A1"	"GSTP1"	"79"	"0.9879376"	"Non-non"
"SRD5A1"	"MAPK1"	"80"	"0.9879556"	"Sig-non"
"SRD5A1"	"MAPK3"	"81"	"0.9880041"	"Sig-non"
"SRD5A1"	"MAP2K1"	"82"	"0.9881368"	"Non-non"
"SRD5A1"	"MAP2K2"	"83"	"0.9882478"	"Sig-non"
"SRD5A1"	"ARAF"	"84"	"0.9883654"	"Non-non"
"SRD5A1"	"RAF1"	"85"	"0.9885529"	"Non-non"
"SRD5A1"	"BRAF"	"86"	"0.9885774"	"Non-non"
"SRD5A2"	"AR"	"87"	"0.9888006"	"Sig-non"
"SRD5A2"	"NFKB1"	"88"	"0.9890358"	"Sig-non"
"SRD5A2"	"RELA"	"89"	"0.9890639"	"Non-non"
"SRD5A2"	"NFKBIA"	"90"	"0.9892625"	"Sig-non"
"SRD5A2"	"CDKN1B"	"91"	"0.9893127"	"Sig-non"
"SRD5A2"	"PTEN"	"92"	"0.9893654"	"Sig-non"
"SRD5A2"	"NKX3-1"	"93"	"0.9893706"	"Non-non"
"SRD5A2"	"KLK3"	"94"	"0.9893875"	"Sig-non"
"SRD5A2"	"BCL2"	"95"	"0.9894534"	"Sig-non"
"SRD5A2"	"CCND1"	"96"	"0.9896869"	"Sig-non"
"SRD5A2"	"LEF1"	"97"	"0.9897241"	"Sig-non"
"SRD5A2"	"TCF7"	"98"	"0.9897523"	"Sig-non"
"SRD5A2"	"TCF7L2"	"99"	"0.9898622"	"Sig-non"
"SRD5A2"	"TCF7L1"	"100"	"0.9899172"	"Sig-non"
"SRD5A2"	"CREBBP"	"101"	"0.9900372"	"Non-non"
"SRD5A2"	"EP300"	"102"	"0.9900815"	"Non-non"
"SRD5A2"	"MDM2"	"103"	"0.9900872"	"Sig-non"
"SRD5A2"	"CDKN1A"	"104"	"0.9901495"	"Sig-non"
"SRD5A2"	"FOXO1"	"105"	"0.9904611"	"Sig-non"
"SRD5A2"	"CDK2"	"106"	"0.9908222"	"Sig-non"
"SRD5A2"	"CTNNB1"	"107"	"0.9908913"	"Sig-non"
"SRD5A2"	"E2F1"	"108"	"0.9910660"	"Sig-non"
"SRD5A2"	"E2F2"	"109"	"0.9912087"	"Non-non"
"SRD5A2"	"E2F3"	"110"	"0.9912629"	"Sig-non"
"SRD5A2"	"HRAS"	"111"	"0.9915281"	"Non-non"
"SRD5A2"	"KRAS"	"112"	"0.9917146"	"Sig-non"
"SRD5A2"	"NRAS"	"113"	"0.9917527"	"Sig-non"
"SRD5A2"	"TP53"	"114"	"0.9918193"	"Sig-non"
"SRD5A2"	"EGFR"	"115"	"0.9919522"	"Sig-non"
"SRD5A2"	"ERBB2"	"116"	"0.9923919"	"Sig-non"
"SRD5A2"	"FGFR1"	"117"	"0.9924109"	"Sig-non"
"SRD5A2"	"FGFR2"	"118"	"0.9924547"	"Sig-non"
"SRD5A2"	"IGF1R"	"119"	"0.9927853"	"Sig-non"
"SRD5A2"	"INSRR"	"120"	"0.9927944"	"Non-non"
"SRD5A2"	"PDGFRA"	"121"	"0.9928625"	"Sig-non"
"SRD5A2"	"PDGFRB"	"122"	"0.9928766"	"Sig-non"
"SRD5A2"	"CHUK"	"123"	"0.9928919"	"Non-non"
"SRD5A2"	"IKBKB"	"124"	"0.9930530"	"Non-non"
"SRD5A2"	"IKBKG"	"125"	"0.9931722"	"Non-non"
"SRD5A2"	"BAD"	"126"	"0.9931878"	"Non-non"
"SRD5A2"	"CASP9"	"127"	"0.9931892"	"Non-non"
"SRD5A2"	"CREB3"	"128"	"0.9934328"	"Sig-non"
"SRD5A2"	"CREB1"	"129"	"0.9934666"	"Sig-non"
"SRD5A2"	"ATF4"	"130"	"0.9935583"	"Sig-non"
"SRD5A2"	"CREB3L1"	"131"	"0.9935884"	"Sig-non"
"SRD5A2"	"CREB5"	"132"	"0.9936098"	"Sig-non"
"SRD5A2"	"CCNE1"	"133"	"0.9936423"	"Sig-non"
"SRD5A2"	"CCNE2"	"134"	"0.9936795"	"Sig-non"
"SRD5A2"	"EGF"	"135"	"0.9937092"	"Sig-non"
"SRD5A2"	"IGF1"	"136"	"0.9937093"	"Non-non"
"SRD5A2"	"INS"	"137"	"0.9937203"	"Non-non"
"SRD5A2"	"PDGFA"	"138"	"0.9937543"	"Sig-non"
"SRD5A2"	"PDGFB"	"139"	"0.9937609"	"Sig-non"
"SRD5A2"	"PDGFC"	"140"	"0.9938663"	"Sig-non"
"SRD5A2"	"TGFA"	"141"	"0.9938809"	"Sig-non"
"SRD5A2"	"PDGFD"	"142"	"0.9939476"	"Sig-non"
"SRD5A2"	"RB1"	"143"	"0.9939591"	"Sig-non"
"SRD5A2"	"PDPK1"	"144"	"0.9940206"	"Non-non"
"SRD5A2"	"SOS1"	"145"	"0.9940418"	"Sig-non"
"SRD5A2"	"SOS2"	"146"	"0.9941577"	"Sig-non"
