Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GAD_DISEASE	hearing loss	14	0.288481351741191	6.253573213603641E-18	UGT1A7, UGT1A10, UGT1A6, UGT1A9, UGT1A8, UGT1A3, UGT1A5, UGT1A4, UGT2B11, UGT2B4, UGT2A1, UGT2B15, UGT1A1, UGT2B28	51	87	12971	40.92720306513411	2.4451471265190235E-15	2.4451471265190235E-15	8.693630237678374E-15
GAD_DISEASE	Adenomatous Polyposis Coli|Duodenal Neoplasms	8	0.164846486709252	6.358092061749536E-15	UGT1A10, UGT1A6, UGT1A3, UGT1A4, UGT2B4, UGT2B15, UGT1A1, UGT2B7	51	12	12971	169.55555555555554	2.4743540549820864E-12	1.2372325386422744E-12	8.79296635503124E-12
GAD_DISEASE	mammographic breast density	6	0.123634865031939	3.847201791934097E-11	UGT2B17, UGT1A3, UGT2B4, UGT2B15, UGT1A1, UGT2B7	51	8	12971	190.75	1.5042553203059583E-8	5.014184401019861E-9	5.348324005893801E-8
GAD_DISEASE	liver cancer	8	0.164846486709252	5.334462753762812E-10	UGT1A7, UGT1A10, UGT1A9, UGT1A8, UGT1A3, UGT1A4, UGT2B15, UGT2B7	51	48	12971	42.388888888888886	2.0857747662361703E-7	5.214437326372945E-8	7.415895786344606E-7
GAD_DISEASE	cancer; Gilbert syndrome	5	0.10302905419328251	9.739754059210018E-10	UGT1A7, UGT1A6, UGT2B15, UGT1A1, UGT2B7	51	5	12971	254.33333333333331	3.8082433095887325E-7	7.61648777380941E-8	1.354007084231057E-6
GAD_DISEASE	mycophenolate mofetil 	4	0.082423243354626	5.360722166877303E-7	UGT1A7, UGT1A9, UGT1A1, UGT2B7	51	5	12971	203.46666666666667	2.0958232747703143E-4	3.4933438633588665E-5	7.452375397676292E-4
GAD_DISEASE	breast cancer; testosterone; estradiol	4	0.082423243354626	5.360722166877303E-7	UGT2B4, UGT2B15, UGT1A1, UGT2B7	51	5	12971	203.46666666666667	2.0958232747703143E-4	3.4933438633588665E-5	7.452375397676292E-4
GAD_DISEASE_CLASS	OTHER	21	0.4327220276117865	6.699788548163734E-7	UGT1A1, UGT1A7, UGT1A10, GPI, UGT1A6, UGT1A9, UGT2B17, UGT1A8, UGT1A3, GCK, UGT1A5, UGT1A4, GAA, UGT2B11, UGT2B4, UGT2A1, UGT2B15, UGT2B28, AGL, UGT2B7, GBA	51	1595	12971	3.3485893416927897	1.2059550710041833E-5	1.2059550710041833E-5	4.938558162193019E-4
GAD_DISEASE_CLASS	UNKNOWN	21	0.4327220276117865	8.031560250857856E-7	ENPP1, UGT1A1, G6PC2, UGT1A7, UGT1A10, PGM3, UGT1A6, UGT1A9, G6PC, UGT2B17, UGT1A8, UGT1A3, GCK, UGT1A4, PGM1, GYS1, GYS2, UGT2B15, UGT2B7, UGP2, GBA	51	1613	12971	3.3112213267203967	1.4456709758636777E-5	7.228381004087403E-6	5.920233201450742E-4
GAD_DISEASE	Diarrhea	4	0.082423243354626	1.8660695069284897E-6	UGT1A7, UGT1A9, UGT1A8, UGT2B7	51	7	12971	145.33333333333334	7.293677399220488E-4	1.0422797616971291E-4	0.002594152566648411
