"Gene1"	"Gene2"	"No"	"Weight"	"Significant"
"Net_266"	"Net_266"	"1"	"0.99884801377476"	"Non-non"
"TXNRD1"	"GPX1"	"2"	"0.999827966264063"	"Sig-non"
"TXNRD1"	"GPX2"	"3"	"0.999899458020613"	"Sig-sig"
"TXNRD1"	"GPX3"	"4"	"0.999954303136076"	"Sig-sig"
"TXNRD1"	"GPX4"	"5"	"0.999984498097238"	"Sig-non"
"TXNRD1"	"PTGIS"	"6"	"0.999994238486821"	"Sig-sig"
"TXNRD1"	"TBXAS1"	"7"	"0.999995260058863"	"Sig-sig"
"TXNRD1"	"FADS2"	"8"	"0.999995388202068"	"Sig-sig"
"TXNRD1"	"FADS1"	"9"	"0.999996831147763"	"Sig-non"
"TXNRD1"	"PTGDS"	"10"	"0.99999814704348"	"Sig-sig"
"TXNRD1"	"SOD1"	"11"	"0.999999054810226"	"Sig-sig"
"TXNRD1"	"TXNRD2"	"12"	"0.99999913864399"	"Sig-non"
"TXNRD1"	"KMO"	"13"	"0.999999169879572"	"Sig-sig"
"TXNRD1"	"CAT"	"14"	"0.999999359601394"	"Sig-sig"
"TXNRD1"	"TXN"	"15"	"0.999999843170774"	"Sig-sig"
"TXNRD1"	"MTHFR"	"16"	"0.99999985783254"	"Sig-non"
"TXNRD1"	"SEPW1"	"17"	"0.999999923990157"	"Sig-non"
"TXNRD1"	"MTR"	"18"	"0.999999939990871"	"Sig-non"
"TXNRD1"	"ALOX5"	"19"	"0.999999972172627"	"Sig-sig"
"TXNRD1"	"PNPO"	"20"	"0.999999972695869"	"Sig-sig"
"TXNRD1"	"PTGES"	"21"	"0.99999998086072"	"Sig-sig"
"TXNRD1"	"SEPX1"	"22"	"0.999999989924356"	"Sig-sig"
"TXNRD1"	"XDH"	"23"	"0.99999999541558"	"Sig-sig"
"TXNRD1"	"SEPP1"	"24"	"0.999999996766686"	"Sig-sig"
"GPX1"	"GPX2"	"25"	"0.99999999704371"	"Sig-non"
"GPX1"	"GPX3"	"26"	"0.999999998135276"	"Sig-non"
"GPX1"	"GPX4"	"27"	"0.999999999086614"	"Non-non"
"GPX1"	"PTGIS"	"28"	"0.999999999148095"	"Sig-non"
"GPX1"	"TBXAS1"	"29"	"0.999999999479261"	"Sig-non"
"GPX1"	"FADS2"	"30"	"0.99999999983373"	"Sig-non"
"GPX1"	"FADS1"	"31"	"0.999999999888187"	"Non-non"
"GPX1"	"PTGDS"	"32"	"0.999999999893036"	"Sig-non"
"GPX1"	"SOD1"	"33"	"0.999999999908462"	"Sig-non"
"GPX1"	"TXNRD2"	"34"	"0.999999999944193"	"Non-non"
"GPX1"	"KMO"	"35"	"0.999999999946801"	"Sig-non"
"GPX1"	"CAT"	"36"	"0.999999999965742"	"Sig-non"
"GPX1"	"TXN"	"37"	"0.99999999996868"	"Sig-non"
"GPX1"	"MTHFR"	"38"	"0.999999999987728"	"Non-non"
"GPX1"	"SEPW1"	"39"	"0.999999999991199"	"Non-non"
"GPX1"	"MTR"	"40"	"0.999999999996082"	"Non-non"
"GPX1"	"ALOX5"	"41"	"0.999999999996303"	"Sig-non"
"GPX1"	"PNPO"	"42"	"0.999999999997581"	"Sig-non"
"GPX1"	"PTGES"	"43"	"0.999999999997825"	"Sig-non"
"GPX1"	"SEPX1"	"44"	"0.999999999998023"	"Sig-non"
"GPX1"	"XDH"	"45"	"0.999999999998044"	"Sig-non"
"GPX1"	"SEPP1"	"46"	"0.999999999998874"	"Sig-non"
"GPX2"	"GPX3"	"47"	"0.999999999998994"	"Sig-sig"
"GPX2"	"GPX4"	"48"	"0.999999999999125"	"Sig-non"
"GPX2"	"PTGIS"	"49"	"0.999999999999194"	"Sig-sig"
"GPX2"	"TBXAS1"	"50"	"0.999999999999339"	"Sig-sig"
"GPX2"	"FADS2"	"51"	"0.999999999999443"	"Sig-sig"
"GPX2"	"FADS1"	"52"	"0.999999999999515"	"Sig-non"
"GPX2"	"PTGDS"	"53"	"0.999999999999533"	"Sig-sig"
"GPX2"	"SOD1"	"54"	"0.999999999999544"	"Sig-sig"
"GPX2"	"TXNRD2"	"55"	"0.999999999999562"	"Sig-non"
"GPX2"	"KMO"	"56"	"0.999999999999803"	"Sig-sig"
"GPX2"	"CAT"	"57"	"0.999999999999804"	"Sig-sig"
"GPX2"	"TXN"	"58"	"0.999999999999821"	"Sig-sig"
"GPX2"	"MTHFR"	"59"	"0.999999999999854"	"Sig-non"
"GPX2"	"SEPW1"	"60"	"0.999999999999897"	"Sig-non"
"GPX2"	"MTR"	"61"	"0.999999999999899"	"Sig-non"
"GPX2"	"ALOX5"	"62"	"0.999999999999915"	"Sig-sig"
"GPX2"	"PNPO"	"63"	"0.999999999999922"	"Sig-sig"
"GPX2"	"PTGES"	"64"	"0.999999999999949"	"Sig-sig"
"GPX2"	"SEPX1"	"65"	"0.999999999999956"	"Sig-sig"
"GPX2"	"XDH"	"66"	"0.999999999999973"	"Sig-sig"
"GPX2"	"SEPP1"	"67"	"0.999999999999984"	"Sig-sig"
"GPX3"	"GPX4"	"68"	"0.999999999999987"	"Sig-non"
"GPX3"	"PTGIS"	"69"	"0.999999999999993"	"Sig-sig"
"GPX3"	"TBXAS1"	"70"	"0.999999999999994"	"Sig-sig"
"GPX3"	"FADS2"	"71"	"0.999999999999995"	"Sig-sig"
"GPX3"	"FADS1"	"72"	"0.999999999999995"	"Sig-non"
"GPX3"	"PTGDS"	"73"	"0.999999999999995"	"Sig-sig"
"GPX3"	"SOD1"	"74"	"0.999999999999996"	"Sig-sig"
"GPX3"	"TXNRD2"	"75"	"0.999999999999996"	"Sig-non"
"GPX3"	"KMO"	"76"	"0.999999999999996"	"Sig-sig"
"GPX3"	"CAT"	"77"	"0.999999999999998"	"Sig-sig"
"GPX3"	"TXN"	"78"	"0.999999999999998"	"Sig-sig"
"GPX3"	"MTHFR"	"79"	"0.999999999999998"	"Sig-non"
"GPX3"	"SEPW1"	"80"	"0.999999999999998"	"Sig-non"
"GPX3"	"MTR"	"81"	"0.999999999999998"	"Sig-non"
"GPX3"	"ALOX5"	"82"	"0.999999999999999"	"Sig-sig"
"GPX3"	"PNPO"	"83"	"0.999999999999999"	"Sig-sig"
"GPX3"	"PTGES"	"84"	"0.999999999999999"	"Sig-sig"
